"file"	"plant"	"root"	"order"	"parentroot"	"time"	"bran"	"apic"	"x1"	"y1"	"z1"	"x2"	"y2"	"z2"	"diameter1"	"diameter2"	"length"	"blength"	"surface"	"volume"	"orientation"	"growth"	"geodesic"
"1"	"DAP15"	1	1	1	0	1	"true"	"false"	0.28049	0.040357	-1.8331	0.42073	0.060535	-2.7497	3.30682597809135	3.30682597809135	0.927485832389908	0.927485832389908	9.63537225195618	7.96562481783731	8.78699744520986	18.1048809853803	0.927485832389908
"2"	"DAP15"	1	1	1	0	1	"false"	"false"	0.42073	0.060535	-2.7497	0.56098	0.080713	-3.6662	3.30682597809135	3.30682597809135	0.927388518466775	1.85487435085668	9.63436128678352	7.96478904636334	8.78854557858828	18.1048809853803	1.85487435085668
"3"	"DAP15"	1	1	1	0	1	"false"	"false"	0.56098	0.080713	-3.6662	0.70122	0.10089	-4.5828	3.30682597809135	3.30682597809135	0.927485810634858	2.78236016149154	9.63537202594949	7.96562463099611	8.78698875092001	18.1048809853803	2.78236016149154
"4"	"DAP15"	1	1	1	0	1	"false"	"false"	0.70122	0.10089	-4.5828	0.84147	0.12107	-5.4994	3.30682597809135	3.30682597809135	0.927487388000505	3.70984754949205	9.63538841272831	7.96563817805258	8.78761911352994	18.1048809853803	3.70984754949205
"5"	"DAP15"	1	1	1	0	1	"false"	"false"	0.84147	0.12107	-5.4994	0.98171	0.14125	-6.4159	3.30682597809135	3.30682597809135	0.927387049726273	4.63723459921832	9.63434602847877	7.96477643222371	8.78795862763996	18.1048809853803	4.63723459921832
"6"	"DAP15"	1	1	1	0	1	"false"	"false"	0.98171	0.14125	-6.4159	1.122	0.16143	-7.3325	3.30682597809135	3.30682597809135	0.92749343744309	5.56472803666141	9.6354512585737	7.96569013312112	8.79003621646264	18.1048809853803	5.56472803666141
"7"	"DAP15"	1	1	1	0	1	"false"	"false"	1.122	0.16143	-7.3325	1.2154819811089	0.174878869892771	-7.94360011188521	3.30682597809135	3.30682597809135	0.618355156556129	6.18308319321754	6.42390633825899	5.31068509004513	8.78545428452099	18.1048809853803	6.18308319321754
"8"	"DAP15"	1	1	1	0	1	"false"	"false"	1.2154819811089	0.174878869892771	-7.94360011188521	1.2622	0.1816	-8.249	3.30682597809135	3.30682597809135	0.309025627642035	6.49210882085957	3.21037459952667	2.65403753127985	8.78545428452095	18.1048809853803	6.49210882085957
"9"	"DAP15"	1	1	1	0	1	"false"	"false"	1.2622	0.1816	-8.249	1.6484	0.021575	-9.1147	3.30682597809135	3.30680822475468	0.961350576337788	7.45345939719736	9.98715611552398	8.25642465901691	25.7756103297852	18.1048809853803	7.45345939719736
"10"	"DAP15"	1	1	1	0	1	"false"	"false"	1.6484	0.021575	-9.1147	2.0347	-0.13845	-9.9803	3.30680822475468	3.30680822475468	0.96130070770025	8.41476010489761	9.98661123849051	8.25595204521699	25.7831606260841	18.1048809853803	8.41476010489761
"11"	"DAP15"	1	1	1	0	1	"false"	"false"	2.0347	-0.13845	-9.9803	2.4209	-0.29848	-10.846	3.30680822475468	3.30680822475468	0.961351408643063	9.37611151354067	9.98713795255745	8.25638748081914	25.7757130534824	18.1048809853803	9.37611151354067
"12"	"DAP15"	1	1	1	0	1	"false"	"false"	2.4209	-0.29848	-10.846	2.8071	-0.4585	-11.712	3.30680822475468	3.30680822475468	0.961619904328108	10.3377314178688	9.98992725875922	8.25869340599149	25.7677348332002	18.1048809853803	10.3377314178688
"13"	"DAP15"	1	1	1	0	1	"false"	"false"	2.8071	-0.4585	-11.712	3.1933	-0.61853	-12.577	3.30680822475468	3.30680822475468	0.960721104639635	11.2984525225084	9.98058994838573	8.25097423230645	25.7938666321005	18.1048809853803	11.2984525225084
"14"	"DAP15"	1	1	1	0	1	"false"	"false"	3.1933	-0.61853	-12.577	3.5795	-0.77855	-13.443	3.30680822475468	3.30680822475468	0.961619904328108	12.2600724268365	9.98992725875922	8.25869340599149	25.7677348332002	18.1048809853803	12.2600724268365
"15"	"DAP15"	1	1	1	0	1	"false"	"false"	3.5795	-0.77855	-13.443	3.9658	-0.93858	-14.308	3.30680822475468	3.30680822475468	0.960761307974046	13.2208337348106	9.98100760653166	8.25131951115448	25.7988271308303	18.1048809853803	13.2208337348106
"16"	"DAP15"	1	1	1	0	1	"false"	"false"	3.9658	-0.93858	-14.308	4.31938107293097	-1.08508451395757	-15.1008565747235	3.30680822475468	3.30680704655101	0.88040030430894	14.1012340391195	9.14616408439028	7.56115130779729	25.7677348332002	18.1048809853803	14.1012340391195
"17"	"DAP15"	1	1	1	0	1	"false"	"false"	4.31938107293097	-1.08508451395757	-15.1008565747235	4.352	-1.0986	-15.174	3.30680704655101	3.30680693785815	0.0812196000191679	14.1824536391387	0.843761230502368	0.697538884193937	25.7677348332001	18.1048809853803	14.1824536391387
"18"	"DAP15"	1	1	1	0	1	"false"	"false"	4.352	-1.0986	-15.174	4.32420891367118	-1.09481030640971	-15.7629063531583	3.30680693785815	3.30688869364495	0.589573913133095	14.7720275522718	6.12494709142896	5.06356696580831	2.72680845800946	18.1048809853803	14.7720275522718
"19"	"DAP15"	1	1	1	0	1	"false"	"false"	4.32420891367118	-1.09481030640971	-15.7629063531583	4.32311180133296	-1.09466070018177	-15.7861546860396	3.30688869364495	3.30689192112881	0.0232746862333995	14.7953022385052	0.241798441828038	0.199900230425123	2.72680845800866	18.1048809853803	14.7953022385052
"20"	"DAP15"	1	1	1	0	1	"false"	"false"	4.32311180133296	-1.09466070018177	-15.7861546860396	4.31480199362256	-1.0935275445849	-15.9622434684742	3.30689192112881	3.30691636691187	0.176288389422297	14.9715906279275	1.83145052110607	1.51410782582098	2.72680845800959	18.1048809853803	14.9715906279275
"21"	"DAP15"	1	1	1	0	1	"false"	"false"	4.31480199362256	-1.0935275445849	-15.9622434684742	4.3058	-1.0923	-16.153	3.30691636691187	3.30694284896668	0.190972765269395	15.1625633931969	1.98402098303895	1.64025442896225	2.72680845800932	18.1048809853803	15.1625633931969
"22"	"DAP15"	1	1	1	0	1	"false"	"false"	4.3058	-1.0923	-16.153	4.2597	-1.086	-17.133	3.30694284896668	3.30694284896668	0.981103919062604	16.1436673122595	10.1927547024535	8.4267143186375	2.71825046784874	18.1048809853803	16.1436673122595
"23"	"DAP15"	1	1	1	0	1	"false"	"false"	4.2597	-1.086	-17.133	4.2135	-1.0797	-18.112	3.30694284896668	3.30694284896668	0.980109754058186	17.1237770663177	10.1824262552555	8.41817542248691	2.72680845800932	18.1048809853803	17.1237770663177
"24"	"DAP15"	1	1	1	0	1	"false"	"false"	4.2135	-1.0797	-18.112	4.1674	-1.0734	-19.092	3.30694284896668	3.30694284896668	0.981103919062604	18.1048809853803	10.1927547024535	8.4267143186375	2.71825046784874	18.1048809853803	18.1048809853803
"25"	"DAP15"	1	1	1	0	2	"false"	"false"	4.1674	-1.0734	-19.092	4.1212	-1.0671	-20.071	3.30694284896668	3.30694284896668	0.98010975405819	19.0849907394384	10.1824262552555	8.41817542248694	2.72680845800932	20.2172812426066	19.0849907394384
"26"	"DAP15"	1	1	1	0	2	"false"	"false"	4.1212	-1.0671	-20.071	4.0751	-1.0608	-21.051	3.30694284896668	3.30694284896668	0.981103919062601	20.0660946585011	10.1927547024534	8.42671431863747	2.71825046784888	20.2172812426066	20.0660946585011
"27"	"DAP15"	1	1	1	0	2	"false"	"false"	4.0751	-1.0608	-21.051	4.0289	-1.0545	-22.03	3.30694284896668	3.30694284896668	0.98010975405819	21.0462044125592	10.1824262552555	8.41817542248694	2.72680845800932	20.2172812426066	21.0462044125592
"28"	"DAP15"	1	1	1	0	2	"false"	"false"	4.0289	-1.0545	-22.03	3.9828	-1.0482	-23.01	3.30694284896668	3.30694284896668	0.981103919062604	22.0273083316218	10.1927547024535	8.4267143186375	2.71825046784874	20.2172812426066	22.0273083316218
"29"	"DAP15"	1	1	1	0	2	"false"	"false"	3.9828	-1.0482	-23.01	3.9366	-1.0419	-23.989	3.30694284896668	3.30694284896668	0.980109754058186	23.00741808568	10.1824262552555	8.41817542248691	2.72680845800932	20.2172812426066	23.00741808568
"30"	"DAP15"	1	1	1	0	2	"false"	"false"	3.9366	-1.0419	-23.989	3.8905	-1.0356	-24.968	3.30694284896668	3.30694284896668	0.980105045390543	23.9875231310706	10.1823773365901	8.41813497967929	2.72102285525545	20.2172812426066	23.9875231310706
"31"	"DAP15"	1	1	1	0	2	"false"	"false"	3.8905	-1.0356	-24.968	3.88528283388065	-1.03488856825645	-25.0786671601075	3.30694284896668	3.30690999873026	0.110792352099283	24.0983154831699	1.15102350459877	0.95158750000769	2.72403019355232	20.2172812426066	24.0983154831699
"32"	"DAP15"	1	1	1	0	2	"false"	"false"	3.88528283388065	-1.03488856825645	-25.0786671601075	3.84594270381794	-1.02952400506608	-25.9131547674983	3.30690999873026	3.30666229096254	0.835431619739415	24.9337471029093	8.67894418423613	7.17485301959072	2.72403019355245	20.2172812426066	24.9337471029093
"33"	"DAP15"	1	1	1	0	2	"false"	"false"	3.84594270381794	-1.02952400506608	-25.9131547674983	3.8443	-1.0293	-25.948	3.30666229096254	3.30665194756776	0.0348846510976212	24.9686317540069	0.362387679991981	0.299572947203033	2.72403019355285	20.2172812426066	24.9686317540069
"34"	"DAP15"	1	1	1	0	2	"false"	"false"	3.8443	-1.0293	-25.948	3.85619513232763	-1.04484757959835	-26.4183759795945	3.30665194756776	3.30672896454424	0.470783159834696	25.4394149138416	4.8906246845448	4.04294547879176	2.38315244631896	20.2172812426066	25.4394149138416
"35"	"DAP15"	1	1	1	0	2	"false"	"false"	3.85619513232763	-1.04484757959835	-26.4183759795945	3.8622958680313	-1.05282157024837	-26.6596208395778	3.30672896454424	3.30676846475368	0.2414536932237	25.6808686070653	2.50833143122901	2.07360542712025	2.38315244631911	20.2172812426066	25.6808686070653
"36"	"DAP15"	1	1	1	0	2	"false"	"false"	3.8622958680313	-1.05282157024837	-26.6596208395778	3.8684	-1.0608	-26.901	3.30676846475368	3.30680798695279	0.241588109919612	25.9224567169849	2.50975780123767	2.07480937980275	2.38315244631911	20.2172812426066	25.9224567169849
"37"	"DAP15"	1	1	1	0	2	"false"	"false"	3.8684	-1.0608	-26.901	3.8925	-1.0922	-27.854	3.30680798695279	3.30680798695279	0.953821665721637	26.8762783827065	9.90891341815176	8.19171850829198	2.37838854820873	20.2172812426066	26.8762783827065
"38"	"DAP15"	1	1	1	0	2	"false"	"false"	3.8925	-1.0922	-27.854	3.9166	-1.1237	-28.807	3.30680798695279	3.30680798695279	0.953824962978008	27.8301033456845	9.90894767217332	8.19174682616	2.38315244631896	20.2172812426066	27.8301033456845
"39"	"DAP15"	1	1	1	0	2	"false"	"false"	3.9166	-1.1237	-28.807	3.9407	-1.1552	-29.76	3.30680798695279	3.30680798695279	0.953824962978012	28.7839283086626	9.90894767217336	8.19174682616003	2.38315244631896	20.2172812426066	28.7839283086626
"40"	"DAP15"	1	1	1	0	2	"false"	"false"	3.9407	-1.1552	-29.76	3.9648	-1.1866	-30.713	3.30680798695279	3.30680798695279	0.953821665721637	29.7377499743842	9.90891341815176	8.19171850829198	2.37838854820873	20.2172812426066	29.7377499743842
"41"	"DAP15"	1	1	1	0	2	"false"	"false"	3.9648	-1.1866	-30.713	3.9889	-1.2181	-31.666	3.30680798695279	3.30680798695279	0.953824962978008	30.6915749373622	9.90894767217332	8.19174682616	2.38315244631896	20.2172812426066	30.6915749373622
"42"	"DAP15"	1	1	1	0	2	"false"	"false"	3.9889	-1.2181	-31.666	4.013	-1.2495	-32.619	3.30680798695279	3.30680798695279	0.953821665721637	31.6453966030838	9.90891341815176	8.19171850829198	2.37838854820873	20.2172812426066	31.6453966030838
"43"	"DAP15"	1	1	1	0	2	"false"	"false"	4.013	-1.2495	-32.619	4.0371	-1.281	-33.572	3.30680798695279	3.30680798695279	0.953824962978012	32.5992215660618	9.90894767217336	8.19174682616003	2.38315244631896	20.2172812426066	32.5992215660618
