"file"	"plant"	"root"	"order"	"parentroot"	"time"	"bran"	"apic"	"x1"	"y1"	"z1"	"x2"	"y2"	"z2"	"diameter1"	"diameter2"	"length"	"blength"	"surface"	"volume"	"orientation"	"growth"	"geodesic"
"1"	"DAP15"	1	1	1	0	1	"true"	"false"	-0.5308	0.16646	-1.8353	-0.79613	0.24975	-2.7529	3.46898924941009	3.51541863245741	0.958815411327957	0.958815411327957	10.5223255454681	9.18397051337563	16.860407251897	17.8121369408568	0.958815411327957
"2"	"DAP15"	1	1	1	0	1	"false"	"false"	-0.79613	0.24975	-2.7529	-1.04139083689056	0.326708706117392	-3.60064680352123	3.51541863245741	3.55825575561527	0.885861255186155	1.84467666651411	9.8459483569804	8.70344192641558	16.8682171331477	17.8121369408568	1.84467666651411
"3"	"DAP15"	1	1	1	0	1	"false"	"false"	-1.04139083689056	0.326708706117392	-3.60064680352123	-1.0616	0.33305	-3.6705	3.55825575561527	3.561785476952	0.0729937760359793	1.91767044255009	0.8166108026731	0.726575540492182	16.8682171331476	17.8121369408568	1.91767044255009
"4"	"DAP15"	1	1	1	0	1	"false"	"false"	-1.0616	0.33305	-3.6705	-1.3269	0.41635	-4.5882	3.561785476952	3.60821797505324	0.958903681294424	2.87657412384452	10.8029279282134	9.67942761778181	16.8572087784405	17.8121369408568	2.87657412384452
"5"	"DAP15"	1	1	1	0	1	"false"	"false"	-1.3269	0.41635	-4.5882	-1.59047731336754	0.499077920887402	-5.4993988885257	3.60821797505324	3.65457108025634	0.952155619353729	3.82872974319825	10.8657538399112	9.8616726521268	16.866131596509	17.8121369408568	3.82872974319825
"6"	"DAP15"	1	1	1	0	1	"false"	"false"	-1.59047731336754	0.499077920887402	-5.4993988885257	-1.5923	0.49965	-5.5057	3.65457108025634	3.65489162068581	0.00658433496130858	3.83531407815955	0.0756216009601597	0.0690736992500835	16.8661315965088	17.8121369408568	3.83531407815955
"7"	"DAP15"	1	1	1	0	1	"false"	"false"	-1.5923	0.49965	-5.5057	-1.8577	0.58295	-6.4233	3.65489162068581	3.70121598308676	0.958835653279539	4.79414973143909	11.0825271008761	10.1876954141233	16.8643978687239	17.8121369408568	4.79414973143909
"8"	"DAP15"	1	1	1	0	1	"false"	"false"	-1.8577	0.58295	-6.4233	-2.1231	0.66625	-7.3409	3.70121598308676	3.74751717815437	0.958835653279539	5.75298538471863	11.222071168886	10.44586698269	16.8643978687239	17.8121369408568	5.75298538471863
"9"	"DAP15"	1	1	1	0	1	"false"	"false"	-2.1231	0.66625	-7.3409	-2.3884	0.74941	-8.2586	3.74751717815437	3.79414549605882	0.958891529632001	6.71187691435063	11.3627850732609	10.7087582050611	16.8548123456057	17.8121369408568	6.71187691435063
"10"	"DAP15"	1	1	1	0	1	"false"	"false"	-2.3884	0.74941	-8.2586	-2.62083817949685	0.822336931646282	-9.06193436348894	3.79414549605882	3.83456523984066	0.839459316589752	7.55133623094039	10.0622823616094	9.59259044714604	16.8698539411352	17.8121369408568	7.55133623094039
