Time;d10;d20;d40;d60;d80;d120
28.10.2015 08:30;0,343174707644158;0,302594607089681;0,364836019035265;0,343044417851975;0,352587115634578;0,388762787141814
28.10.2015 09:00;0,343118458701708;0,302542334124886;0,364864845462366;0,342998182109831;0,352516758645748;0,388791239900899
28.10.2015 09:30;0,343071603549261;0,302486585430937;0,364881356508867;0,342939297711717;0,3524420599567;0,388828036092892
28.10.2015 10:00;0,343024748397076;0,3024308367373;0,364897867555276;0,342880413313933;0,35236736126807;0,388864832284679
28.10.2015 10:30;0,342984469933219;0,302372968629163;0,364900857628398;0,342808501623795;0,352306040671771;0,388907629342059
28.10.2015 11:00;0,342944192882923;0,302315100223728;0,364903843289847;0,342736586332125;0,352244727161864;0,388950428048516
28.10.2015 11:30;0,342906172531212;0,302257493419412;0,364892781268951;0,342655192268282;0,352214318600252;0,388997531009867
28.10.2015 12:00;0,342868152179288;0,302199886614773;0,364881719247994;0,342573798203984;0,35218391003847;0,389044633971481
28.10.2015 12:30;0,342828819535598;0,302144823538443;0,364856988073345;0,342488660675076;0,352198041817166;0,38909421917775
28.10.2015 13:00;0,342789486892128;0,302089760462422;0,364832256898835;0,342403523146644;0,352212173595782;0,389143804383741
28.10.2015 13:30;0,342747048693859;0,302038462413572;0,36479822838252;0,342318925738429;0,352270910919598;0,389195821523684
28.10.2015 14:00;0,342704609530755;0,301987165737154;0,364764197534041;0,342234328893635;0,352329660320737;0,389247839466676
28.10.2015 14:30;0,34265924664273;0,301940680385743;0,364724890269482;0,342152712755758;0,352419275671894;0,389302443749348
28.10.2015 15:00;0,342613883754452;0,301894195034073;0,364685583004704;0,342071096617426;0,352508891023551;0,389357048032325
28.10.2015 15:30;0,342567739658577;0,301855175937736;0,364643725659485;0,341993902372501;0,352606007114114;0,3894130136299
28.10.2015 16:00;0,342521595562961;0,301816156841616;0,3646018683145;0,341916708128008;0,352703123204134;0,389468979227162
28.10.2015 16:30;0,34247685569616;0,301786967447826;0,364558283602301;0,341845263164565;0,352789707494925;0,38952466638115
28.10.2015 17:00;0,342432116650893;0,301757781445116;0,364514698126779;0,341773820228417;0,352876288570131;0,389580353088093
28.10.2015 17:30;0,342391107152891;0,301739956682278;0,364468070003047;0,341709296627818;0,352953307181119;0,38963352463514
28.10.2015 18:00;0,34235009765466;0,30172213191934;0,364421441879054;0,341644773026859;0,353030325792538;0,389686696182483
28.10.2015 18:30;0,342316782052795;0,301717020884396;0,364370012360531;0,341587758454077;0,353107491195546;0,389734067206201
28.10.2015 19:00;0,342283466451117;0,301711909849481;0,364318582842295;0,341530743881613;0,353184656598123;0,389781438229655
28.10.2015 19:30;0,342262311340352;0,301720788099018;0,364263000417853;0,341481673904952;0,353273923688998;0,389819450616103
28.10.2015 20:00;0,342241160726849;0,30172967101124;0,364207416911744;0,341432606419051;0,353363194147649;0,38985745950187
28.10.2015 20:30;0,342235953115413;0,301753701867678;0,364149226952284;0,341391159153421;0,353461408228259;0,389882951178326
28.10.2015 21:00;0,342230745503949;0,30177773272425;0,364091036992498;0,341349711887559;0,353559622309419;0,389908442854925
28.10.2015 21:30;0,342243618259583;0,30181673976293;0,364031355709404;0,341314562011613;0,35363885999843;0,389920317169011
28.10.2015 22:00;0,342256491015144;0,301855746801393;0,363971674426644;0,341279412135862;0,353718097686999;0,38993219148303
28.10.2015 22:30;0,342287088681792;0,301909416489909;0,363911854655808;0,341248992352689;0,353752014057259;0,389930909115714
28.10.2015 23:00;0,342317691895634;0,301963090712621;0,363852034999534;0,341218573786382;0,35378591783394;0,389929622626689
28.10.2015 23:30;0,342365234751216;0,302030436591851;0,363793069727431;0,341191029356341;0,353786445338105;0,389915736164893
29.10.2015;0,342412777607063;0,302097782471456;0,363734104454999;0,341163484926146;0,353786972842273;0,38990184970302
29.10.2015 00:30;0,342478093417195;0,302176623067875;0,363676333610579;0,341136426702256;0,353774760491579;0,389875618026716
29.10.2015 01:00;0,342543409226962;0,302255463663853;0,363618562766482;0,341109368478517;0,353762548140953;0,389849386350558
