time,cm0,cm10,cm20,cm40,cm60,cm75
1.600000000000000000e+01,-1.491365912356418448e+02,-1.491365912356418448e+02,-1.057641766094638740e+02,-8.363011044165278918e+01,-4.323676841868157794e+01,-4.323676841868157794e+01
1.700000000000000000e+01,-1.722391382394906145e+02,-1.722391382394906145e+02,-1.161800164826114212e+02,-8.583829372977203320e+01,-4.361785145214962967e+01,-4.361785145214962967e+01
1.800000000000000000e+01,-1.780411531052096734e+02,-1.780411531052096734e+02,-1.125726299652645537e+02,-8.741299852619829380e+01,-4.413177411704509012e+01,-4.413177411704509012e+01
1.900000000000000000e+01,-2.032413474994719422e+02,-2.032413474994719422e+02,-1.255324827091207851e+02,-8.856177574651576379e+01,-4.515777879008832940e+01,-4.515777879008832940e+01
2.000000000000000000e+01,-1.857961540706727419e+02,-1.857961540706727419e+02,-1.286376059980260607e+02,-8.932431747345914630e+01,-4.557424726594521758e+01,-4.557424726594521758e+01
2.100000000000000000e+01,-1.962599781968667116e+02,-1.962599781968667116e+02,-1.296142668257764683e+02,-8.991398172742295003e+01,-4.590700431003404702e+01,-4.590700431003404702e+01
2.200000000000000000e+01,-2.142810972137257863e+02,-2.142810972137257863e+02,-1.315667707971387870e+02,-9.069006980720091349e+01,-4.642595995180670343e+01,-4.642595995180670343e+01
2.300000000000000000e+01,-2.317992072038283879e+02,-2.317992072038283879e+02,-1.336674295074582233e+02,-9.155253103089810907e+01,-4.715157269880876356e+01,-4.715157269880876356e+01
2.400000000000000000e+01,-1.537279277055163789e+02,-1.537279277055163789e+02,-1.359108961785741201e+02,-9.267966481099702492e+01,-4.783419074489337675e+01,-4.783419074489337675e+01
2.500000000000000000e+01,-1.930884234383226783e+02,-1.930884234383226783e+02,-1.346974939719085285e+02,-9.258560735393081131e+01,-4.744235606678208939e+01,-4.744235606678208939e+01
2.600000000000000000e+01,-2.163106978092228019e+02,-2.163106978092228019e+02,-1.358399396519462812e+02,-9.294748280775330329e+01,-4.719876820531553108e+01,-4.719876820531553108e+01
2.700000000000000000e+01,-2.324041660462368952e+02,-2.324041660462368952e+02,-1.378096607263926217e+02,-9.391585473411196006e+01,-4.762054153552949742e+01,-4.762054153552949742e+01
2.800000000000000000e+01,-2.529086677718150327e+02,-2.529086677718150327e+02,-1.402234567898069315e+02,-9.435928218045066274e+01,-4.792434888642478796e+01,-4.792434888642478796e+01
2.900000000000000000e+01,-2.721259914649500047e+02,-2.721259914649500047e+02,-1.425284101508258914e+02,-9.470148802531923593e+01,-4.797486573068030680e+01,-4.797486573068030680e+01
3.000000000000000000e+01,-3.070305704218038727e+02,-3.070305704218038727e+02,-1.458406170589316844e+02,-9.551686906477355876e+01,-4.815948472274980929e+01,-4.815948472274980929e+01
3.100000000000000000e+01,-3.250062857275889883e+02,-3.250062857275889883e+02,-1.485820456822963820e+02,-9.596563463266427618e+01,-4.819720533862928846e+01,-4.819720533862928846e+01
3.200000000000000000e+01,-2.763965480168278077e+02,-2.763965480168278077e+02,-1.500713871704045062e+02,-9.636901532373394730e+01,-4.801298861328312739e+01,-4.801298861328312739e+01
3.300000000000000000e+01,-2.239284222638982840e+02,-2.239284222638982840e+02,-1.494310348329070735e+02,-9.701659374559666560e+01,-4.782406579955511461e+01,-4.782406579955511461e+01
3.400000000000000000e+01,-2.438151147143261710e+02,-2.438151147143261710e+02,-1.492148102677257384e+02,-9.792409202862137363e+01,-4.822242932352216371e+01,-4.822242932352216371e+01
3.500000000000000000e+01,-2.464215194029065401e+02,-2.464215194029065401e+02,-1.390319220750538705e+02,-9.105173211485816864e+01,-4.580901820682058201e+01,-4.580901820682058201e+01
3.600000000000000000e+01,-2.634343789287324853e+02,-2.634343789287324853e+02,-1.492646575814713970e+02,-9.769249131330886371e+01,-4.638390191343515312e+01,-4.638390191343515312e+01
3.700000000000000000e+01,-2.914744172572748084e+02,-2.914744172572748084e+02,-1.504676433414028338e+02,-9.791019095364043778e+01,-4.851188323526164936e+01,-4.851188323526164936e+01
3.800000000000000000e+01,-2.655072727812083713e+02,-2.655072727812083713e+02,-1.511216070172470438e+02,-9.640263392869174197e+01,-4.771705603748274882e+01,-4.771705603748274882e+01
3.900000000000000000e+01,-2.828145024175075264e+02,-2.828145024175075264e+02,-1.515079903302503226e+02,-9.804506940442705343e+01,-4.866166578873599491e+01,-4.866166578873599491e+01
4.000000000000000000e+01,-2.948367623265151565e+02,-2.948367623265151565e+02,-1.522286582412436360e+02,-9.829072934564109687e+01,-4.877844997890123580e+01,-4.877844997890123580e+01
4.100000000000000000e+01,-3.000957110935302126e+02,-3.000957110935302126e+02,-1.539647297710518785e+02,-9.859982185625113971e+01,-4.865220892557742616e+01,-4.865220892557742616e+01
4.200000000000000000e+01,-3.005114904933446383e+02,-3.005114904933446383e+02,-1.548608064613250406e+02,-9.594191086684222114e+01,-4.675973947363746674e+01,-4.675973947363746674e+01
4.300000000000000000e+01,-3.061937081364119422e+02,-3.061937081364119422e+02,-1.556122601311789708e+02,-9.710596635812029831e+01,-4.649807354001671911e+01,-4.649807354001671911e+01
4.400000000000000000e+01,-3.029443841481658524e+02,-3.029443841481658524e+02,-1.540664326239681827e+02,-9.959252697950336142e+01,-4.829176454277486386e+01,-4.829176454277486386e+01
4.500000000000000000e+01,-3.201782746607532317e+02,-3.201782746607532317e+02,-1.536309424757794488e+02,-9.987882149143422339e+01,-4.849802977265400727e+01,-4.849802977265400727e+01
4.600000000000000000e+01,-3.444082452409746793e+02,-3.444082452409746793e+02,-1.592962373917150103e+02,-1.002683875352315681e+02,-4.858141900146881653e+01,-4.858141900146881653e+01
4.700000000000000000e+01,-1.709690397539267224e+02,-1.709690397539267224e+02,-1.563383605458185457e+02,-1.013572726659438672e+02,-4.888804183291686201e+01,-4.888804183291686201e+01
4.800000000000000000e+01,-2.331730753386459298e+02,-2.331730753386459298e+02,-1.524287969867582433e+02,-1.017959144026207809e+02,-4.886769740306841925e+01,-4.886769740306841925e+01
4.900000000000000000e+01,-2.598182217169898536e+02,-2.598182217169898536e+02,-1.535147247143108586e+02,-1.019665386907185223e+02,-4.904193852696572975e+01,-4.904193852696572975e+01
5.000000000000000000e+01,-2.786165558608380479e+02,-2.786165558608380479e+02,-1.547296698676626079e+02,-1.018131890869952656e+02,-4.905692556167856111e+01,-4.905692556167856111e+01
5.100000000000000000e+01,-2.959749870887598604e+02,-2.959749870887598604e+02,-1.567739736993465840e+02,-1.019457473317135339e+02,-4.885324238679746145e+01,-4.885324238679746145e+01
5.200000000000000000e+01,nan,nan,nan,nan,nan,nan
5.300000000000000000e+01,-3.295444638600215512e+02,-3.295444638600215512e+02,-1.603001874537383742e+02,-9.953584311281873909e+01,-4.830243018025592505e+01,-4.830243018025592505e+01
5.400000000000000000e+01,-3.412608942666932421e+02,-3.412608942666932421e+02,-1.625769395819430656e+02,-9.977352392400888448e+01,-4.746119366450862032e+01,-4.746119366450862032e+01
5.500000000000000000e+01,-2.630259243768856550e+02,-2.630259243768856550e+02,-1.648866595625470950e+02,-1.002550229305746541e+02,-4.734196105436781465e+01,-4.734196105436781465e+01
5.600000000000000000e+01,-2.634788585897820781e+02,-2.634788585897820781e+02,-1.652098667321461107e+02,-1.033345405071125924e+02,-4.741520178689629006e+01,-4.741520178689629006e+01
5.700000000000000000e+01,-2.932757209143854880e+02,-2.932757209143854880e+02,-1.652449320777730577e+02,-1.048761628926656897e+02,-4.907236748658905867e+01,-4.907236748658905867e+01
5.800000000000000000e+01,-3.125656437572961295e+02,-3.125656437572961295e+02,-1.668200523507117623e+02,-1.056663091310014408e+02,-4.924440818360451999e+01,-4.924440818360451999e+01
5.900000000000000000e+01,-3.385426958452758299e+02,-3.385426958452758299e+02,-1.694831614669965916e+02,-1.065533616504413601e+02,-4.945625062693481055e+01,-4.945625062693481055e+01
6.000000000000000000e+01,-3.719311212683100507e+02,-3.719311212683100507e+02,-1.742479223275397544e+02,-1.042006303900069781e+02,-4.784170832693518349e+01,-4.784170832693518349e+01
6.100000000000000000e+01,-4.232239048201743117e+02,-4.232239048201743117e+02,-1.797328389534248743e+02,-1.082185461354730904e+02,-4.939936506898973789e+01,-4.939936506898973789e+01
6.200000000000000000e+01,-4.498082874180204840e+02,-4.498082874180204840e+02,-1.843560255847343399e+02,-1.091552883589298233e+02,-4.937403834829017057e+01,-4.937403834829017057e+01
6.300000000000000000e+01,-4.821842663640717319e+02,-4.821842663640717319e+02,-1.906187536738412120e+02,-1.107791504921492987e+02,-4.964916359060147499e+01,-4.964916359060147499e+01
6.400000000000000000e+01,-5.460121021943850792e+02,-5.460121021943850792e+02,-2.000647965306933997e+02,-1.113591273541122462e+02,-4.924996441383640899e+01,-4.924996441383640899e+01
6.500000000000000000e+01,-6.555957388568551778e+02,-6.555957388568551778e+02,-2.196491142441882971e+02,-1.145123382381184030e+02,-4.996126894578249278e+01,-4.996126894578249278e+01
6.600000000000000000e+01,-7.276752600393616603e+02,-7.276752600393616603e+02,-2.285984808119791296e+02,-1.171267864226649351e+02,-5.025853955410519802e+01,-5.025853955410519802e+01
6.700000000000000000e+01,-8.744511039289751579e+02,-8.744511039289751579e+02,-2.517972755785148706e+02,-1.200866544415367798e+02,-5.052893476692315744e+01,-5.052893476692315744e+01
6.800000000000000000e+01,-9.679259116778855514e+02,-9.679259116778855514e+02,-2.677526570317444907e+02,-1.232356514665086422e+02,-5.107282414967649231e+01,-5.107282414967649231e+01
6.900000000000000000e+01,-1.090726540963956268e+03,-1.090726540963956268e+03,-2.896407191247131436e+02,-1.273740625324132481e+02,-5.206274010035485134e+01,-5.206274010035485134e+01
7.000000000000000000e+01,-1.212959735032728986e+03,-1.212959735032728986e+03,-3.079246243171465949e+02,-1.322201201384551723e+02,-5.318223523284281384e+01,-5.318223523284281384e+01
7.100000000000000000e+01,-1.389082141129635829e+03,-1.389082141129635829e+03,-3.388271195391234869e+02,-1.424406821651122641e+02,-5.503804608723740444e+01,-5.503804608723740444e+01
7.200000000000000000e+01,-1.387176730025348661e+03,-1.387176730025348661e+03,-3.477646273699380686e+02,-1.444522406227420959e+02,-5.604800537602250188e+01,-5.604800537602250188e+01
7.300000000000000000e+01,-1.329534117947678624e+03,-1.329534117947678624e+03,-3.515379048831170508e+02,-1.271078408617869400e+02,-4.682056587017803650e+01,-4.682056587017803650e+01
7.400000000000000000e+01,-1.388041106345021717e+03,-1.388041106345021717e+03,-3.584747949565715999e+02,-1.321962793969913719e+02,-4.962510228423403191e+01,-4.962510228423403191e+01
7.500000000000000000e+01,-1.484446643757275069e+03,-1.484446643757275069e+03,-3.752994782328927386e+02,-1.458404287575402805e+02,-5.426367828358296208e+01,-5.426367828358296208e+01
7.600000000000000000e+01,-1.395383288369253250e+03,-1.395383288369253250e+03,-3.824525080537790700e+02,-1.519636235455115809e+02,-5.781804988842786486e+01,-5.781804988842786486e+01
7.700000000000000000e+01,-1.166899459950982646e+03,-1.166899459950982646e+03,-3.936197562418072948e+02,-1.613390520316210370e+02,-6.329524546357559700e+01,-6.329524546357559700e+01
7.800000000000000000e+01,-1.187294917838034507e+03,-1.187294917838034507e+03,-3.838008789172640718e+02,-1.681304325777949202e+02,-7.012457332310094671e+01,-7.012457332310094671e+01
7.900000000000000000e+01,-1.205104996326768287e+03,-1.205104996326768287e+03,-3.870502211320471133e+02,-1.720862650102594387e+02,-7.720103911077647751e+01,-7.720103911077647751e+01
8.000000000000000000e+01,-1.230066650264363943e+03,-1.230066650264363943e+03,-3.904975580296527369e+02,-1.770465847755536402e+02,-8.662709071658360926e+01,-8.662709071658360926e+01
8.100000000000000000e+01,-1.279677608420034858e+03,-1.279677608420034858e+03,-3.984710841159113102e+02,-1.863934528870114491e+02,-1.001361323107619938e+02,-1.001361323107619938e+02
8.200000000000000000e+01,-1.333504873473702673e+03,-1.333504873473702673e+03,-4.104367496280460728e+02,-1.982469204066385942e+02,-1.180405639784972891e+02,-1.180405639784972891e+02
8.300000000000000000e+01,-1.309615992600528898e+03,-1.309615992600528898e+03,-4.225460239053595615e+02,-2.231340889388797564e+02,-1.480863043992773100e+02,-1.480863043992773100e+02
8.400000000000000000e+01,-1.423490841902222655e+03,-1.423490841902222655e+03,-4.355811552127695450e+02,-2.350574308846722147e+02,-1.651458448821273635e+02,-1.651458448821273635e+02
8.500000000000000000e+01,-1.472457820282000966e+03,-1.472457820282000966e+03,-5.224118556032639162e+02,-2.629508776036563518e+02,-1.952776501687486075e+02,-1.952776501687486075e+02
8.600000000000000000e+01,-1.489446473264611086e+03,-1.489446473264611086e+03,-5.997529850277941250e+02,-3.006416879770541186e+02,-2.203073250797507967e+02,-2.203073250797507967e+02
8.700000000000000000e+01,-1.574564989889422804e+03,-1.574564989889422804e+03,-6.726057613865020812e+02,-3.388671200969268966e+02,-2.576479353028217361e+02,-2.576479353028217361e+02
8.800000000000000000e+01,-1.678975429904599196e+03,-1.678975429904599196e+03,-7.782831858113665930e+02,-3.851680516415741522e+02,-2.885448940601335153e+02,-2.885448940601335153e+02
8.900000000000000000e+01,-1.902202799646632002e+03,-1.902202799646632002e+03,-9.037032163756738328e+02,-4.318461975145944507e+02,-3.162925094870070666e+02,-3.162925094870070666e+02
9.000000000000000000e+01,-2.407798369654134149e+03,-2.407798369654134149e+03,-1.040044725689206871e+03,-4.719154472666486413e+02,-3.396176671246277579e+02,-3.396176671246277579e+02
9.100000000000000000e+01,-3.366832237280093523e+03,-3.366832237280093523e+03,-1.153831588325035455e+03,-5.031814677710090677e+02,-3.589330288276029250e+02,-3.589330288276029250e+02
9.200000000000000000e+01,-4.615950723838343038e+03,-4.615950723838343038e+03,-1.263784063610511112e+03,-5.321900168131023747e+02,-3.778243177861857021e+02,-3.778243177861857021e+02
9.300000000000000000e+01,-5.546502411215979919e+03,-5.546502411215979919e+03,-1.382309851920470464e+03,-5.624704153998017091e+02,-3.991364092171126003e+02,-3.991364092171126003e+02
9.400000000000000000e+01,-5.509228585252131779e+03,-5.509228585252131779e+03,-1.462185402618674516e+03,-5.746134247007155409e+02,-4.089412950522518031e+02,-4.089412950522518031e+02
9.500000000000000000e+01,-5.195920656319882255e+03,-5.195920656319882255e+03,-1.524724707073832178e+03,-6.251954162987269683e+02,-4.428350879101499231e+02,-4.428350879101499231e+02
9.600000000000000000e+01,-4.653810135906532196e+03,-4.653810135906532196e+03,-1.560526858316524113e+03,-6.374942100104590281e+02,-4.505745575076546174e+02,-4.505745575076546174e+02
9.700000000000000000e+01,-3.717271257339512886e+03,-3.717271257339512886e+03,-1.421426928214817508e+03,-6.775283938623365430e+02,-4.769038926340959961e+02,-4.769038926340959961e+02
9.800000000000000000e+01,-3.722323338172207514e+03,-3.722323338172207514e+03,-1.473661288458887384e+03,-6.774653314597213694e+02,-4.825515488418859036e+02,-4.825515488418859036e+02
9.900000000000000000e+01,-4.515087305857143292e+03,-4.515087305857143292e+03,-1.700723504703753861e+03,-6.968232203044390189e+02,-4.946728352871566017e+02,-4.946728352871566017e+02
1.000000000000000000e+02,-4.728329205870066289e+03,-4.728329205870066289e+03,-1.757905243710840296e+03,-7.145006351048743909e+02,-5.077411436444341462e+02,-5.077411436444341462e+02
1.010000000000000000e+02,-4.991988431231526192e+03,-4.991988431231526192e+03,-1.817292362097851083e+03,-7.357569783848679208e+02,-5.206335864397951809e+02,-5.206335864397951809e+02
1.020000000000000000e+02,-5.465841991631360543e+03,-5.465841991631360543e+03,-1.868403916471266257e+03,-7.006503746414772422e+02,-4.996772557795586636e+02,-4.996772557795586636e+02
1.030000000000000000e+02,-6.080838982095611755e+03,-6.080838982095611755e+03,-1.912244571077384080e+03,-7.645117083376208029e+02,-5.194025372325098715e+02,-5.194025372325098715e+02
1.040000000000000000e+02,-6.940023029631749523e+03,-6.940023029631749523e+03,-1.999440672843669518e+03,-7.886955214118318054e+02,-5.536027918772260819e+02,-5.536027918772260819e+02
1.050000000000000000e+02,-7.874320842628075297e+03,-7.874320842628075297e+03,-2.057842950679842943e+03,-8.008661880009892684e+02,-5.634650192918209086e+02,-5.634650192918209086e+02
1.060000000000000000e+02,-6.773916501676753796e+03,-6.773916501676753796e+03,-2.094892968470349842e+03,-8.086364757685754512e+02,-5.669608399307734317e+02,-5.669608399307734317e+02
1.070000000000000000e+02,-6.537714526583920815e+03,-6.537714526583920815e+03,-2.200069640566352518e+03,-8.346635152334342820e+02,-5.836330898935453888e+02,-5.836330898935453888e+02
1.080000000000000000e+02,-6.662049512960915308e+03,-6.662049512960915308e+03,-2.210644150584775161e+03,-8.357275328399617820e+02,-5.845843061454938834e+02,-5.845843061454938834e+02
1.090000000000000000e+02,-7.135369815300697155e+03,-7.135369815300697155e+03,-2.256721417536828994e+03,-8.499617519565946395e+02,-5.944215794118233589e+02,-5.944215794118233589e+02
1.100000000000000000e+02,-7.893476019254986568e+03,-7.893476019254986568e+03,-2.297403763649990196e+03,-8.470473291092743011e+02,-5.941074468571830494e+02,-5.941074468571830494e+02
1.110000000000000000e+02,-8.300316363609685141e+03,-8.300316363609685141e+03,-2.346083848021979065e+03,-7.763843773510134270e+02,-5.480422564350201355e+02,-5.480422564350201355e+02
1.120000000000000000e+02,-7.920719722033187281e+03,-7.920719722033187281e+03,-2.392652111879535369e+03,-8.520866961788105982e+02,-5.923939649606123794e+02,-5.923939649606123794e+02
1.130000000000000000e+02,-7.569781916916484988e+03,-7.569781916916484988e+03,-2.433320226623145118e+03,-8.476672951276427739e+02,-5.904790046343615586e+02,-5.904790046343615586e+02
1.140000000000000000e+02,-7.319500164379018315e+03,-7.319500164379018315e+03,-2.475937112463726407e+03,-8.538760100940558004e+02,-5.929538694553708638e+02,-5.929538694553708638e+02
1.150000000000000000e+02,-2.609493072071129518e+03,-2.609493072071129518e+03,-2.528427448535174790e+03,-8.654529383222188699e+02,-5.966624176714916530e+02,-5.966624176714916530e+02
1.160000000000000000e+02,-2.793693206058619580e+03,-2.793693206058619580e+03,-2.501492198451375771e+03,-8.646239008981526695e+02,-5.938071585927848446e+02,-5.938071585927848446e+02
1.170000000000000000e+02,-3.163746555500100840e+03,-3.163746555500100840e+03,-2.518423994353977832e+03,-8.615965523424065395e+02,-5.915219132968516078e+02,-5.915219132968516078e+02
1.180000000000000000e+02,-5.180481593642424514e+02,-5.180481593642424514e+02,-2.538490704075910799e+03,-7.943371101417197906e+02,-5.481892083387821231e+02,-5.481892083387821231e+02
1.190000000000000000e+02,-6.562840855974195620e+02,-6.562840855974195620e+02,-2.510730370672813024e+03,-7.740906913171847918e+02,-5.335760938778107629e+02,-5.335760938778107629e+02
1.200000000000000000e+02,-9.695109437535397774e+02,-9.695109437535397774e+02,-2.501546402701664647e+03,-7.557235768385822894e+02,-5.228664297687005273e+02,-5.228664297687005273e+02
1.210000000000000000e+02,-1.399372410837792813e+03,-1.399372410837792813e+03,-2.514211433272799241e+03,-7.308024565766643263e+02,-5.088257895934243038e+02,-5.088257895934243038e+02
1.220000000000000000e+02,-1.817498310937039150e+03,-1.817498310937039150e+03,-2.247657918114501626e+03,-7.040909604843109264e+02,-4.957711398583015807e+02,-4.957711398583015807e+02
1.230000000000000000e+02,-2.687351703730487316e+03,-2.687351703730487316e+03,-2.523629168880038833e+03,-6.971124983161586215e+02,-4.904270247318473253e+02,-4.904270247318473253e+02
1.240000000000000000e+02,-3.465553060279801684e+03,-3.465553060279801684e+03,-2.543000094534378604e+03,-7.924320058361639667e+02,-5.508285336000573125e+02,-5.508285336000573125e+02
1.250000000000000000e+02,-4.029880260547031412e+03,-4.029880260547031412e+03,-2.526539593890709511e+03,-7.945329570454247232e+02,-5.504724943623504032e+02,-5.504724943623504032e+02
1.260000000000000000e+02,-4.675676244690498606e+03,-4.675676244690498606e+03,-2.537863869039107158e+03,-7.878601693480450194e+02,-5.483650670752265341e+02,-5.483650670752265341e+02
1.270000000000000000e+02,-5.950455251335552930e+03,-5.950455251335552930e+03,-2.594199865395781217e+03,-7.960048588685569939e+02,-5.524632128207064170e+02,-5.524632128207064170e+02
1.280000000000000000e+02,-7.052426099651646837e+03,-7.052426099651646837e+03,-2.527845304241283429e+03,-7.541348419356610293e+02,-5.484083501694105962e+02,-5.484083501694105962e+02
1.290000000000000000e+02,-8.146769193822898160e+03,-8.146769193822898160e+03,-2.265209671297954628e+03,-7.407729785604078643e+02,-5.173369210832369163e+02,-5.173369210832369163e+02
1.300000000000000000e+02,-1.257402144129028602e+04,-1.257402144129028602e+04,-2.553752774116856017e+03,-7.457362799451291266e+02,-5.168254733413928079e+02,-5.168254733413928079e+02
1.310000000000000000e+02,-1.589525360761552474e+04,-1.589525360761552474e+04,-2.561835362444634484e+03,-7.732213964627915175e+02,-5.232934431567298361e+02,-5.232934431567298361e+02
1.320000000000000000e+02,-1.651754759091761662e+04,-1.651754759091761662e+04,-2.513179141494807482e+03,-8.023009131935787082e+02,-5.515644918008001696e+02,-5.515644918008001696e+02
1.330000000000000000e+02,-1.214452865728530196e+04,-1.214452865728530196e+04,-2.398143352845776917e+03,-8.056639827971446266e+02,-5.549756748071299626e+02,-5.549756748071299626e+02
1.340000000000000000e+02,-1.275343932851594218e+04,-1.275343932851594218e+04,-2.249769903846066882e+03,-8.170284138891339580e+02,-5.560980473998043863e+02,-5.560980473998043863e+02
1.350000000000000000e+02,-1.806268101750089409e+04,-1.806268101750089409e+04,-2.556003952440547437e+03,-8.110088280826596474e+02,-5.565779948388909588e+02,-5.565779948388909588e+02
1.360000000000000000e+02,-1.304500287620157621e+02,-1.304500287620157621e+02,-4.263684927091381951e+02,-7.732498765986930493e+02,-5.264643595019417717e+02,-5.264643595019417717e+02
1.370000000000000000e+02,-1.941556819606483941e+02,-1.941556819606483941e+02,-3.976334134651688714e+02,-8.303936707179595942e+02,-5.543218757001930044e+02,-5.543218757001930044e+02
1.380000000000000000e+02,-2.480041993229177137e+02,-2.480041993229177137e+02,-4.020850752556987118e+02,-8.342295373513470622e+02,-5.559091673222361578e+02,-5.559091673222361578e+02
1.390000000000000000e+02,-2.945822431339707919e+02,-2.945822431339707919e+02,-4.089639599458092789e+02,-8.333723826296630932e+02,-5.570029502521960012e+02,-5.570029502521960012e+02
1.400000000000000000e+02,-3.340302101489499478e+02,-3.340302101489499478e+02,-4.162480701842623034e+02,-7.691529709846513470e+02,-5.224279512629825604e+02,-5.224279512629825604e+02
1.410000000000000000e+02,-3.880662208425427480e+02,-3.880662208425427480e+02,-4.285727705396699321e+02,-8.227664641745702738e+02,-5.215592389133651068e+02,-5.215592389133651068e+02
1.420000000000000000e+02,-4.517100744846550242e+02,-4.517100744846550242e+02,-4.507607812899484543e+02,-8.288118742111785195e+02,-5.574669425286060687e+02,-5.574669425286060687e+02
1.430000000000000000e+02,-4.700272835150985316e+02,-4.700272835150985316e+02,-4.546791401155016388e+02,-8.188315629925506300e+02,-5.523309385521956756e+02,-5.523309385521956756e+02
1.440000000000000000e+02,-5.027329227792666302e+02,-5.027329227792666302e+02,-4.659984081632461539e+02,-8.149225623898581716e+02,-5.494785973714886040e+02,-5.494785973714886040e+02
1.450000000000000000e+02,-5.423650367229929543e+02,-5.423650367229929543e+02,-4.807898505519670493e+02,-8.150354765485002417e+02,-5.500064377357703052e+02,-5.500064377357703052e+02
1.460000000000000000e+02,nan,nan,nan,nan,nan,nan
