time,cm0,cm10,cm20,cm40,cm60,cm75
1,0.243698733333333,0.243698733333333,0.240201066666667,0.259121933333333,0.3020846,0.3020846
2,0.2387017,0.2387017,0.240725,0.2588754,0.303246333333333,0.303246333333333
3,0.252918,0.252918,0.2408475,0.258374266666667,0.303407166666667,0.303407166666667
4,0.237563033333333,0.237563033333333,0.2442141,0.258381266666667,0.304126666666667,0.304126666666667
5,0.230489166666667,0.230489166666667,0.241927433333333,0.2572341,0.302347266666667,0.302347266666667
6,0.228305066666667,0.228305066666667,0.2433744,0.2595363,0.305200733333333,0.305200733333333
7,0.251479633333333,0.251479633333333,0.247105033333333,0.260180033333333,0.305786933333333,0.305786933333333
8,0.263871033333333,0.263871033333333,0.270755066666667,0.273264766666667,0.309442866666667,0.309442866666667
9,0.249043166666667,0.249043166666667,0.263554333333333,0.275437933333333,0.316098533333333,0.316098533333333
10,0.236614533333333,0.236614533333333,0.256390066666667,0.270772333333333,0.312533233333333,0.312533233333333
11,0.233302066666667,0.233302066666667,0.2552709,0.272790066666667,0.3162112,0.3162112
12,0.228017133333333,0.228017133333333,0.2513964,0.269318166666667,0.310070633333333,0.310070633333333
13,0.228406066666667,0.228406066666667,0.252172266666667,0.2699147,0.310603333333333,0.310603333333333
14,0.225252333333333,0.225252333333333,0.2515864,0.269793733333333,0.3101118,0.3101118
15,0.264080066666667,0.264080066666667,0.262777833333333,0.268205333333333,0.313172366666667,0.313172366666667
16,0.239988233333333,0.239988233333333,0.258459933333333,0.271963966666667,0.3121639,0.3121639
17,0.232752433333333,0.232752433333333,0.253249033333333,0.2704343,0.311624366666667,0.311624366666667
18,0.2311316,0.2311316,0.254985866666667,0.269371566666667,0.310903733333333,0.310903733333333
19,0.224819433333333,0.224819433333333,0.249043333333333,0.2686105,0.3094885,0.3094885
20,0.229069966666667,0.229069966666667,0.247733333333333,0.268111766666667,0.308922766666667,0.308922766666667
21,0.2264606,0.2264606,0.247329533333333,0.267729566666667,0.3084743,0.3084743
22,0.2223707,0.2223707,0.2465337,0.267231066666667,0.3077811,0.3077811
23,0.218809833333333,0.218809833333333,0.245694033333333,0.266683033333333,0.306824333333333,0.306824333333333
24,0.2384393,0.2384393,0.2448156,0.265976066666667,0.305937266666667,0.305937266666667
25,0.2272318,0.2272318,0.2452884,0.266034666666667,0.306444933333333,0.306444933333333
26,0.221938666666667,0.221938666666667,0.2448431,0.2658096,0.3067626,0.3067626
27,0.2186933,0.2186933,0.244086433333333,0.265212466666667,0.306213566666667,0.306213566666667
28,0.214967566666667,0.214967566666667,0.243177766666667,0.2649415,0.305821033333333,0.305821033333333
29,0.211825266666667,0.211825266666667,0.242328533333333,0.264733433333333,0.305756,0.305756
30,0.2068168,0.2068168,0.2411385,0.2642413,0.3055189,0.3055189
31,0.2045276,0.2045276,0.240179466666667,0.2639726,0.305470566666667,0.305470566666667
32,0.211167233333333,0.211167233333333,0.239667933333333,0.263732366666667,0.305706966666667,0.305706966666667
33,0.220363866666667,0.220363866666667,0.239887066666667,0.263349233333333,0.305950333333333,0.305950333333333
34,0.2165682,0.2165682,0.239961333333333,0.2628175,0.305438266666667,0.305438266666667
35,0.216101366666667,0.216101366666667,0.2436238,0.2670005,0.308606033333333,0.308606033333333
36,0.213208366666667,0.213208366666667,0.2399442,0.262952633333333,0.307837,0.307837
37,0.208949,0.208949,0.239532933333333,0.2628256,0.3050688,0.3050688
38,0.212873,0.212873,0.239311133333333,0.2637124,0.3060886,0.3060886
39,0.2102036,0.2102036,0.239180666666667,0.262747066666667,0.304878466666667,0.304878466666667
40,0.208475333333333,0.208475333333333,0.238938466666667,0.262604366666667,0.304730466666667,0.304730466666667
41,0.2077489,0.2077489,0.238361033333333,0.262425433333333,0.304890466666667,0.304890466666667
42,0.2076922,0.2076922,0.238066266666667,0.263986766666667,0.3073392,0.3073392
43,0.206927766666667,0.206927766666667,0.237820766666667,0.2632966,0.307685366666667,0.307685366666667
44,0.207362533333333,0.207362533333333,0.238327466666667,0.261855333333333,0.305349566666667,0.305349566666667
45,0.205125333333333,0.205125333333333,0.2384714,0.2616922,0.305086433333333,0.305086433333333
46,0.2022415,0.2022415,0.236639,0.261471133333333,0.304980366666667,0.304980366666667
47,0.233116766666667,0.233116766666667,0.237585,0.260858733333333,0.3045919,0.3045919
48,0.218545766666667,0.218545766666667,0.238871466666667,0.2606143,0.3046176,0.3046176
49,0.213801966666667,0.213801966666667,0.2385099,0.260519566666667,0.304397833333333,0.304397833333333
50,0.210830533333333,0.210830533333333,0.238109266666667,0.2606047,0.304378966666667,0.304378966666667
51,0.208316633333333,0.208316633333333,0.237444233333333,0.2605311,0.304635866666667,0.304635866666667
52,0,0,0,0,0,0
53,0.2039766,0.2039766,0.236323066666667,0.2618877,0.305335933333333,0.305335933333333
54,0.202600333333333,0.202600333333333,0.235616,0.261752133333333,0.306420433333333,0.306420433333333
55,0.213274866666667,0.213274866666667,0.2349117,0.2614787,0.306575666666667,0.306575666666667
56,0.213201133333333,0.213201133333333,0.234814166666667,0.259766966666667,0.306480266666667,0.306480266666667
57,0.208694333333333,0.208694333333333,0.2348036,0.258933333333333,0.304359533333333,0.304359533333333
58,0.206093,0.206093,0.234331933333333,0.258511866666667,0.304143433333333,0.304143433333333
59,0.202913866666667,0.202913866666667,0.2335475,0.2580433,0.303878366666667,0.303878366666667
60,0.199282133333333,0.199282133333333,0.2321833,0.259296766666667,0.305927566666667,0.305927566666667
61,0.1944897,0.1944897,0.230671966666667,0.257176533333333,0.303949433333333,0.303949433333333
62,0.192306633333333,0.192306633333333,0.2294442,0.256696133333333,0.3039811,0.3039811
63,0.189874633333333,0.189874633333333,0.227843966666667,0.2558753,0.303637966666667,0.303637966666667
64,0.1856771,0.1856771,0.2255568,0.255585733333333,0.304136466666667,0.304136466666667
65,0.179843333333333,0.179843333333333,0.2212396,0.2540435,0.303251,0.303251
66,0.176690966666667,0.176690966666667,0.2194332,0.2528043,0.302884666666667,0.302884666666667
67,0.171431166666667,0.171431166666667,0.215159033333333,0.2514424,0.302553333333333,0.302553333333333
68,0.168677433333333,0.168677433333333,0.212513666666667,0.2500389,0.301892233333333,0.301892233333333
69,0.1655722,0.1655722,0.209210433333333,0.248261533333333,0.300707033333333,0.300707033333333
70,0.162927333333333,0.162927333333333,0.2066987,0.246270733333333,0.299394,0.299394
71,0.159704066666667,0.159704066666667,0.2028809,0.242360533333333,0.297278666666667,0.297278666666667
72,0.159735866666667,0.159735866666667,0.2018637,0.241633066666667,0.296158333333333,0.296158333333333
73,0.160727433333333,0.160727433333333,0.201444833333333,0.248373666666667,0.307259,0.307259
74,0.159721433333333,0.159721433333333,0.200690466666667,0.2462803,0.3036679,0.3036679
75,0.158185666666667,0.158185666666667,0.1989404,0.241138566666667,0.298152233333333,0.298152233333333
76,0.159599333333333,0.159599333333333,0.198228333333333,0.239027366666667,0.294244933333333,0.294244933333333
77,0.163878866666667,0.163878866666667,0.197152133333333,0.235998833333333,0.288697066666667,0.288697066666667
78,0.163451233333333,0.163451233333333,0.198096133333333,0.233943933333333,0.282471666666667,0.282471666666667
79,0.163086033333333,0.163086033333333,0.197780133333333,0.2327961,0.276701466666667,0.276701466666667
80,0.162586566666667,0.162586566666667,0.1974488,0.2314045,0.2698991,0.2698991
81,0.1616343,0.1616343,0.196697466666667,0.228915866666667,0.261546066666667,0.261546066666667
82,0.160657233333333,0.160657233333333,0.195607566666667,0.225985766666667,0.2523793,0.2523793
83,0.161084,0.161084,0.1945478,0.220524733333333,0.2403512,0.2403512
84,0.15914,0.15914,0.193452333333333,0.218186933333333,0.234833466666667,0.234833466666667
85,0.158369033333333,0.158369033333333,0.187146966666667,0.2132871,0.2266977,0.2266977
86,0.1581098,0.1581098,0.182633133333333,0.207674466666667,0.221103433333333,0.221103433333333
87,0.15687,0.15687,0.179057733333333,0.202876266666667,0.214163566666667,0.214163566666667
88,0.1554703,0.1554703,0.174723733333333,0.197962733333333,0.209367733333333,0.209367733333333
89,0.1528461,0.1528461,0.1705273,0.1937616,0.205615333333333,0.205615333333333
90,0.148223,0.148223,0.166792233333333,0.190621233333333,0.202789466666667,0.202789466666667
91,0.142332466666667,0.142332466666667,0.164158333333333,0.188413633333333,0.200641333333333,0.200641333333333
92,0.137445533333333,0.137445533333333,0.161933733333333,0.186527133333333,0.198686966666667,0.198686966666667
93,0.1348649,0.1348649,0.159817366666667,0.184702633333333,0.1966357,0.1966357
94,0.134956433333333,0.134956433333333,0.1585278,0.1840084,0.1957414,0.1957414
95,0.1357614,0.1357614,0.157584333333333,0.181319633333333,0.1928619,0.1928619
96,0.1373268,0.1373268,0.157068,0.180710733333333,0.192246333333333,0.192246333333333
97,0.1407341,0.1407341,0.1591733,0.178835466666667,0.1902558,0.1902558
98,0.1407126,0.1407126,0.158350533333333,0.1788383,0.189848333333333,0.189848333333333
99,0.137768566666667,0.137768566666667,0.155193866666667,0.177985233333333,0.188995433333333,0.188995433333333
100,0.137096966666667,0.137096966666667,0.154489833333333,0.177234233333333,0.188107366666667,0.188107366666667
101,0.1363225,0.1363225,0.153791466666667,0.176364366666667,0.1872614,0.1872614
102,0.135064066666667,0.135064066666667,0.153215266666667,0.177820433333333,0.1886516,0.1886516
103,0.13364,0.13364,0.152738166666667,0.175241233333333,0.187340933333333,0.187340933333333
104,0.131954766666667,0.131954766666667,0.151832833333333,0.174340766666667,0.185222733333333,0.185222733333333
105,0.130423133333333,0.130423133333333,0.1512565,0.173901866666667,0.184645,0.184645
106,0.132257233333333,0.132257233333333,0.1509025,0.173626433333333,0.184443533333333,0.184443533333333
107,0.132705533333333,0.132705533333333,0.149943133333333,0.1727298,0.183505633333333,0.183505633333333
108,0.1324668,0.1324668,0.1498502,0.172693966666667,0.183453233333333,0.183453233333333
109,0.131611666666667,0.131611666666667,0.149452333333333,0.172220566666667,0.1829181,0.1829181
110,0.1303944,0.1303944,0.1491103,0.1723166,0.182935,0.182935
111,0.1298061,0.1298061,0.1487119,0.174794333333333,0.185554733333333,0.185554733333333
112,0.1303537,0.1303537,0.148341366666667,0.172150833333333,0.1830274,0.1830274
113,0.1308934,0.1308934,0.148025866666667,0.172296133333333,0.1831311,0.1831311
114,0.1313,0.1313,0.147703,0.1720923,0.182997166666667,0.182997166666667
115,0.146739133333333,0.146739133333333,0.147315766666667,0.171717633333333,0.1827979,0.1827979
116,0.145516633333333,0.145516633333333,0.147513066666667,0.171744233333333,0.182951166666667,0.182951166666667
117,0.1433686,0.1433686,0.1473887,0.171841666666667,0.183074566666667,0.183074566666667
118,0.187428733333333,0.187428733333333,0.1472428,0.174136166666667,0.1855459,0.1855459
119,0.179811,0.179811,0.147445066666667,0.174879933333333,0.186440533333333,0.186440533333333
120,0.168633933333333,0.168633933333333,0.147512666666667,0.175578233333333,0.1871178,0.1871178
121,0.159533366666667,0.159533366666667,0.147419533333333,0.176564,0.188035066666667,0.188035066666667
122,0.1537891,0.1537891,0.1495297,0.177673333333333,0.188919566666667,0.188919566666667
123,0.146208233333333,0.146208233333333,0.1473507,0.177972733333333,0.1892909,0.1892909
124,0.1418596,0.1418596,0.147210233333333,0.174205033333333,0.1853878,0.1853878
125,0.139475333333333,0.139475333333333,0.1473295,0.1741291,0.185409066666667,0.185409066666667
126,0.137258833333333,0.137258833333333,0.147247333333333,0.174371233333333,0.185535333333333,0.185535333333333
127,0.133924733333333,0.133924733333333,0.146846,0.174076066666667,0.1852904,0.1852904
128,0.131755733333333,0.131755733333333,0.14732,0.175639733333333,0.185532733333333,0.185532733333333
129,0.130023333333333,0.130023333333333,0.149380266666667,0.176164133333333,0.187474966666667,0.187474966666667
130,0.125360033333333,0.125360033333333,0.1471329,0.175967833333333,0.187508266666667,0.187508266666667
