time,cm0,cm10,cm20,cm40,cm60,cm75
1.100000000000000000e+01,-1.187308265140475214e+02,-1.187308265140475214e+02,-9.011539168058050109e+01,-3.996525787080688730e+01,-2.975769851075596861e+01,-2.975769851075596861e+01
1.200000000000000000e+01,-1.245646870348814161e+02,-1.245646870348814161e+02,-9.275566502154421755e+01,-4.003007481056943107e+01,-2.978724471548517272e+01,-2.978724471548517272e+01
1.300000000000000000e+01,-8.743336659987991766e+01,-8.743336659987991766e+01,-6.658695835612246583e+01,-4.028320911369139168e+01,-2.995878345865128267e+01,-2.995878345865128267e+01
1.400000000000000000e+01,-7.954532391761324561e+01,-7.954532391761324561e+01,-6.135000781904863487e+01,-3.915460574335670429e+01,-2.930029506021043773e+01,-2.930029506021043773e+01
1.500000000000000000e+01,-4.113861246622435175e+01,-4.113861246622435175e+01,-4.257366262345897212e+01,-3.400328412894928221e+01,-3.033397903867830792e+01,-3.033397903867830792e+01
1.600000000000000000e+01,-7.832884932031095104e+01,-7.832884932031095104e+01,-5.498600907061558729e+01,-3.463900989691356358e+01,-2.784111479277678214e+01,-2.784111479277678214e+01
1.700000000000000000e+01,-1.022126361943215187e+02,-1.022126361943215187e+02,-7.959840070405272172e+01,-3.834333110643569142e+01,-3.032017479437143948e+01,-3.032017479437143948e+01
1.800000000000000000e+01,-1.345825151079339719e+02,-1.345825151079339719e+02,-9.855460084455140191e+01,-4.405997935804233379e+01,-3.479216619249342557e+01,-3.479216619249342557e+01
1.900000000000000000e+01,-1.842520153059740835e+02,-1.842520153059740835e+02,-1.345187133431776374e+02,-5.265461938622142668e+01,-3.900321548100680502e+01,-3.900321548100680502e+01
2.000000000000000000e+01,-1.678127318379405892e+02,-1.678127318379405892e+02,-1.301357451112707793e+02,-4.836417966030970206e+01,-3.623668569052518507e+01,-3.623668569052518507e+01
2.100000000000000000e+01,-1.779343823409570575e+02,-1.779343823409570575e+02,-1.241333417022522667e+02,-4.658851552361701920e+01,-3.729198846811760859e+01,-3.729198846811760859e+01
2.200000000000000000e+01,-2.053942297452412049e+02,-2.053942297452412049e+02,-1.418056900929182689e+02,-4.802165757890701769e+01,-3.938143604424202238e+01,-3.938143604424202238e+01
2.300000000000000000e+01,-2.031266827676155629e+02,-2.031266827676155629e+02,-1.363204800954645179e+02,-2.912339181035446956e+01,-2.288669783238417210e+01,-2.288669783238417210e+01
2.400000000000000000e+01,-1.322431596582808595e+02,-1.322431596582808595e+02,-1.245377281751560758e+02,-3.360281268500799712e+01,-2.660946193297085927e+01,-2.660946193297085927e+01
2.500000000000000000e+01,-1.230638664925584749e+02,-1.230638664925584749e+02,-1.003585376664275657e+02,-3.482766235001346899e+01,-2.792213582472220423e+01,-2.792213582472220423e+01
2.600000000000000000e+01,-1.392339133704199412e+02,-1.392339133704199412e+02,-1.060520031491022337e+02,-3.379691695775167659e+01,-2.785451778430898173e+01,-2.785451778430898173e+01
2.700000000000000000e+01,-1.242764260760073824e+02,-1.242764260760073824e+02,-9.245730181015841254e+01,-2.965766251732633307e+01,-2.440675577300560306e+01,-2.440675577300560306e+01
2.800000000000000000e+01,-1.727233112059953442e+02,-1.727233112059953442e+02,-1.190654058068816141e+02,-3.479192896619782971e+01,-2.861019104601942331e+01,-2.861019104601942331e+01
2.900000000000000000e+01,-1.874140291323345195e+02,-1.874140291323345195e+02,-1.250737713789608421e+02,-3.484643211325972345e+01,-2.840604096034390480e+01,-2.840604096034390480e+01
3.000000000000000000e+01,-1.845926724687200249e+02,-1.845926724687200249e+02,-1.212284081770530264e+02,-3.370471673369654297e+01,-2.732420513818244245e+01,-2.732420513818244245e+01
3.100000000000000000e+01,-2.022218217185736933e+02,-2.022218217185736933e+02,-1.292023357322594563e+02,-3.558449785130886056e+01,-2.861225784077996437e+01,-2.861225784077996437e+01
3.200000000000000000e+01,-1.184910752301437356e+02,-1.184910752301437356e+02,-9.251611997903040674e+01,-3.380114861387302483e+01,-2.700082170329401521e+01,-2.700082170329401521e+01
3.300000000000000000e+01,-7.189581789763035147e+01,-7.189581789763035147e+01,-6.445450122775878299e+01,-3.236899068706541982e+01,-2.725490028171387991e+01,-2.725490028171387991e+01
3.400000000000000000e+01,-1.104368862313848751e+02,-1.104368862313848751e+02,-8.941866940004018716e+01,-2.999469638122988968e+01,-2.622479498536910114e+01,-2.622479498536910114e+01
3.500000000000000000e+01,-9.420054083017127766e+01,-9.420054083017127766e+01,-7.436282964700980358e+01,-3.400745755477976928e+01,-2.923716626429085252e+01,-2.923716626429085252e+01
3.600000000000000000e+01,-1.318591436222812945e+02,-1.318591436222812945e+02,-9.770817960936001612e+01,-3.274247247034023189e+01,-2.739572879049679699e+01,-2.739572879049679699e+01
3.700000000000000000e+01,-1.302002246835828032e+02,-1.302002246835828032e+02,-9.448222361181679219e+01,-3.114108561745613102e+01,-2.546641440144330204e+01,-2.546641440144330204e+01
3.800000000000000000e+01,-9.574625557246611152e+01,-9.574625557246611152e+01,-9.496396008516776988e+01,-3.494367186650312362e+01,-2.858924143111146066e+01,-2.858924143111146066e+01
3.900000000000000000e+01,-1.316167350939647633e+02,-1.316167350939647633e+02,-1.073735066383167833e+02,-3.399153075812095892e+01,-2.810060799109446705e+01,-2.810060799109446705e+01
4.000000000000000000e+01,-1.154461061733219367e+02,-1.154461061733219367e+02,-8.998521901807333734e+01,-2.926865174206250941e+01,-2.352786370549247152e+01,-2.352786370549247152e+01
4.100000000000000000e+01,-1.296739602289104027e+02,-1.296739602289104027e+02,-9.963120670770075549e+01,-2.977503251303273757e+01,-2.359097797001579977e+01,-2.359097797001579977e+01
4.200000000000000000e+01,-1.366562096091873286e+02,-1.366562096091873286e+02,-1.022994315596076547e+02,-3.155642393643994481e+01,-2.460244016281739832e+01,-2.460244016281739832e+01
4.300000000000000000e+01,-1.600791938380632189e+02,-1.600791938380632189e+02,-1.155808333677190234e+02,-3.463788445439779906e+01,-2.677849617761012624e+01,-2.677849617761012624e+01
4.400000000000000000e+01,-1.744671171661947255e+02,-1.744671171661947255e+02,-1.202994583199209160e+02,-3.643215327333837195e+01,-2.785619895863821682e+01,-2.785619895863821682e+01
4.500000000000000000e+01,-1.583153609556825074e+02,-1.583153609556825074e+02,-1.086258994563755778e+02,-3.352541371459383868e+01,-2.526023477300137543e+01,-2.526023477300137543e+01
4.600000000000000000e+01,-2.009188872014027538e+02,-2.009188872014027538e+02,-1.289779878515006146e+02,-3.558410418787237006e+01,-2.701612932619248753e+01,-2.701612932619248753e+01
4.700000000000000000e+01,-8.492850515662379962e+01,-8.492850515662379962e+01,-8.400209930037485151e+01,-4.022511049900246860e+01,-3.181818442864671326e+01,-3.181818442864671326e+01
4.800000000000000000e+01,-1.229355408302923394e+02,-1.229355408302923394e+02,-1.001644906710951091e+02,-3.681510285908047564e+01,-3.246636590731973371e+01,-3.246636590731973371e+01
4.900000000000000000e+01,-1.421491196467113980e+02,-1.421491196467113980e+02,-1.078705282515586248e+02,-3.445738024932086319e+01,-2.905584924559322957e+01,-2.905584924559322957e+01
5.000000000000000000e+01,-1.431871289850917037e+02,-1.431871289850917037e+02,-1.040495310894057610e+02,-3.434120431875994939e+01,-2.736681201702528909e+01,-2.736681201702528909e+01
5.100000000000000000e+01,-1.931929051251960061e+02,-1.931929051251960061e+02,-1.314031730224202192e+02,-4.010421434864263546e+01,-3.118510947248304888e+01,-3.118510947248304888e+01
5.200000000000000000e+01,nan,nan,nan,nan,nan,nan
5.300000000000000000e+01,-1.721467906371406116e+02,-1.721467906371406116e+02,-1.079409344638422681e+02,-3.474410338860266023e+01,-2.606153138900992161e+01,-2.606153138900992161e+01
5.400000000000000000e+01,-3.034106100207832810e+02,-3.034106100207832810e+02,-1.661283788053216313e+02,-4.259359228167479472e+01,-3.135457398282168384e+01,-3.135457398282168384e+01
5.500000000000000000e+01,-2.150024178139033211e+02,-2.150024178139033211e+02,-1.624551434716769336e+02,-3.576942015474323711e+01,-2.648480500482440547e+01,-2.648480500482440547e+01
5.600000000000000000e+01,-8.898340858888920479e+01,-8.898340858888920479e+01,-9.441073183950491909e+01,-3.705112998400935709e+01,-2.880558371888940172e+01,-2.880558371888940172e+01
5.700000000000000000e+01,-1.172873127731967315e+02,-1.172873127731967315e+02,-1.005615073473686607e+02,-3.877206592071252800e+01,-3.022690470200704382e+01,-3.022690470200704382e+01
5.800000000000000000e+01,-1.734912619529043525e+02,-1.734912619529043525e+02,-1.284161987319828881e+02,-4.368271669481786290e+01,-3.286571876759750666e+01,-3.286571876759750666e+01
5.900000000000000000e+01,-2.097932360959759990e+02,-2.097932360959759990e+02,-1.398551686572220660e+02,-4.343261229300991744e+01,-3.201148376195297374e+01,-3.201148376195297374e+01
6.000000000000000000e+01,-2.270498568414086549e+02,-2.270498568414086549e+02,-1.413772242355516369e+02,-4.022269469326652569e+01,-2.870885539689393795e+01,-2.870885539689393795e+01
6.100000000000000000e+01,-4.000179484872589910e+02,-4.000179484872589910e+02,-1.873583431859114796e+02,-4.708681333156449966e+01,-3.210954969989701624e+01,-3.210954969989701624e+01
6.200000000000000000e+01,-6.257875166105254721e+02,-6.257875166105254721e+02,-3.019463973412587166e+02,-5.529111092821952411e+01,-3.652265507148740653e+01,-3.652265507148740653e+01
6.300000000000000000e+01,-7.645037992254672190e+02,-7.645037992254672190e+02,-3.485839623835129828e+02,-6.080069882432539430e+01,-3.911359964344235607e+01,-3.911359964344235607e+01
6.400000000000000000e+01,-6.249921787632792984e+02,-6.249921787632792984e+02,-3.096703985813500708e+02,-5.502251615111475758e+01,-3.445420546505876302e+01,-3.445420546505876302e+01
6.500000000000000000e+01,-1.126769587358733361e+03,-1.126769587358733361e+03,-4.965748767162676813e+02,-5.737733440598979229e+01,-3.320654546241627969e+01,-3.320654546241627969e+01
6.600000000000000000e+01,-1.237195237421645743e+03,-1.237195237421645743e+03,-5.504876446137817538e+02,-5.968434353405577042e+01,-3.288647195252687538e+01,-3.288647195252687538e+01
6.700000000000000000e+01,-2.612122287796914406e+03,-2.612122287796914406e+03,-9.266588699939063645e+02,-1.106283569856064162e+02,-5.147285821873707334e+01,-5.147285821873707334e+01
6.800000000000000000e+01,-3.902955433734774488e+03,-3.902955433734774488e+03,-1.237206223187227351e+03,-1.163217352280287429e+02,-5.140952249508445959e+01,-5.140952249508445959e+01
6.900000000000000000e+01,-2.252627398793201792e+03,-2.252627398793201792e+03,-9.744970510154111025e+02,-9.103522610907596402e+01,-4.162369522134186184e+01,-4.162369522134186184e+01
7.000000000000000000e+01,-6.742849450698689907e+03,-6.742849450698689907e+03,-2.085255663270202604e+03,-1.214158140562584549e+02,-4.909218551936277208e+01,-4.909218551936277208e+01
7.100000000000000000e+01,-6.112587953101420680e+03,-6.112587953101420680e+03,-2.255913960007846072e+03,-1.377918080034934576e+02,-5.120867938445858414e+01,-5.120867938445858414e+01
7.200000000000000000e+01,-1.004049983321790569e+04,-1.004049983321790569e+04,-3.291322448419805824e+03,-1.513350257469927840e+02,-5.334111192127199530e+01,-5.334111192127199530e+01
7.300000000000000000e+01,-8.235472166395469685e+03,-8.235472166395469685e+03,-3.452828370225688104e+03,-1.181716039961852260e+02,-4.593480207844205410e+01,-4.593480207844205410e+01
7.400000000000000000e+01,-2.199552285274026508e+04,-2.199552285274026508e+04,-6.889989183101126400e+03,-1.362094322183507984e+02,-5.091490752824229560e+01,-5.091490752824229560e+01
7.500000000000000000e+01,-1.808502157367700784e+04,-1.808502157367700784e+04,-6.859875121375552226e+03,-1.961603623613410718e+02,-6.634956698257715857e+01,-6.634956698257715857e+01
7.600000000000000000e+01,-3.019322776277595040e+04,-3.019322776277595040e+04,-8.906293315075085047e+03,-2.015068317081410214e+02,-7.104336122328639647e+01,-7.104336122328639647e+01
7.700000000000000000e+01,-3.998598283625877229e+04,-3.998598283625877229e+04,-1.144246764433357566e+04,-2.136609345379271190e+02,-7.857790060040778712e+01,-7.857790060040778712e+01
7.800000000000000000e+01,-3.936755870161516214e+04,-3.936755870161516214e+04,-1.407359409207415956e+04,-2.145678877710640222e+02,-8.396026388610161462e+01,-8.396026388610161462e+01
7.900000000000000000e+01,-4.620387311346800561e+04,-4.620387311346800561e+04,-1.846418128289837841e+04,-2.091890381241547914e+02,-8.694447851281114481e+01,-8.694447851281114481e+01
8.000000000000000000e+01,-5.018061706953091198e+04,-5.018061706953091198e+04,-2.108585286418677788e+04,-2.305247777186200437e+02,-1.001532087876288699e+02,-1.001532087876288699e+02
8.100000000000000000e+01,-5.717156762368146883e+04,-5.717156762368146883e+04,-2.516937629263160488e+04,-2.404766964299373910e+02,-1.129517893521494329e+02,-1.129517893521494329e+02
8.200000000000000000e+01,-5.433582013295729121e+04,-5.433582013295729121e+04,-2.598482058280374986e+04,-2.428991454971047403e+02,-1.274708561368096298e+02,-1.274708561368096298e+02
8.300000000000000000e+01,-3.483947001375452237e+04,-3.483947001375452237e+04,-2.082279005536435579e+04,-4.093897494538853721e+02,-2.237659176583754856e+02,-2.237659176583754856e+02
8.400000000000000000e+01,-5.835798322024491426e+03,-5.835798322024491426e+03,-1.246849642733268229e+04,-4.666386459186400657e+02,-2.632771433896873532e+02,-2.632771433896873532e+02
8.500000000000000000e+01,-3.448698312832373631e+03,-3.448698312832373631e+03,-3.109793488688765137e+03,-4.794677898968464547e+02,-3.274177145033330589e+02,-3.274177145033330589e+02
8.600000000000000000e+01,-2.487952935963046002e+03,-2.487952935963046002e+03,-3.839421103878273243e+03,-5.046495654087902381e+02,-3.815217909702673182e+02,-3.815217909702673182e+02
8.700000000000000000e+01,-1.267150661797203793e+04,-1.267150661797203793e+04,-5.693881766968716693e+04,-5.649676890731174126e+02,-4.631370298805356356e+02,-4.631370298805356356e+02
8.800000000000000000e+01,-2.800278951514122127e+03,-2.800278951514122127e+03,-4.009852258758672178e+03,-6.331706749786931141e+02,-5.712713451698575682e+02,-5.712713451698575682e+02
8.900000000000000000e+01,-2.688415768867341831e+04,-2.688415768867341831e+04,-5.710167061720362835e+04,-6.866861826861904774e+02,-6.593839332267237978e+02,-6.593839332267237978e+02
9.000000000000000000e+01,-5.327298360991261870e+04,-5.327298360991261870e+04,-1.088388531848858402e+05,-8.102020896901976812e+02,-8.051287970951084390e+02,-8.051287970951084390e+02
9.100000000000000000e+01,-8.397565198888251325e+04,-8.397565198888251325e+04,-1.428499717651674000e+05,-8.274640583328499588e+02,-8.194740213686656034e+02,-8.194740213686656034e+02
9.200000000000000000e+01,-1.015976977065684623e+05,-1.015976977065684623e+05,-1.439571178258682776e+05,-8.611681895983567756e+02,-8.497079842595367154e+02,-8.497079842595367154e+02
9.300000000000000000e+01,-4.302539144037868246e+05,-4.302539144037868246e+05,-5.048303740352948080e+05,-9.106012899284482955e+02,-8.946408396498810589e+02,-8.946408396498810589e+02
9.400000000000000000e+01,-1.274056514239304140e+07,-1.274056514239304140e+07,-1.424207467901717871e+07,-8.982255013924291234e+02,-8.611066285253110664e+02,-8.611066285253110664e+02
9.500000000000000000e+01,-4.091771637731269584e+05,-4.091771637731269584e+05,-4.540712943000043160e+05,-8.498605303956588841e+02,-8.208910408019245324e+02,-8.208910408019245324e+02
9.600000000000000000e+01,-4.926931337188911857e+04,-4.926931337188911857e+04,-4.547511956313259725e+04,-6.166763444299924686e+02,-5.792295023431549907e+02,-5.792295023431549907e+02
9.700000000000000000e+01,-5.757630986482589833e+03,-5.757630986482589833e+03,-5.524139560350800821e+03,-4.109366610497048669e+02,-3.941633328297922390e+02,-3.941633328297922390e+02
9.800000000000000000e+01,-2.528476925690575627e+03,-2.528476925690575627e+03,-2.672446502994975162e+03,-1.221972361353885390e+03,-1.125912068800108500e+03,-1.125912068800108500e+03
9.900000000000000000e+01,-1.324285124864524187e+04,-1.324285124864524187e+04,-2.815074748762744093e+03,-8.633951680596901497e+02,-8.137683017509351657e+02,-8.137683017509351657e+02
1.000000000000000000e+02,-5.724308278156164306e+03,-5.724308278156164306e+03,-5.798076656185167849e+03,-6.769405007908029575e+02,-6.491233590634501525e+02,-6.491233590634501525e+02
1.010000000000000000e+02,-3.022429461708718736e+04,-3.022429461708718736e+04,-3.698978929962420079e+04,-1.080731752865407543e+03,-1.004237974436774039e+03,-1.004237974436774039e+03
1.020000000000000000e+02,-1.599792372983298628e+04,-1.599792372983298628e+04,-1.741488642531832375e+04,-9.273875402652066668e+02,-8.916084443339275367e+02,-8.916084443339275367e+02
1.030000000000000000e+02,-1.848259915455305600e+04,-1.848259915455305600e+04,-2.003506047961045988e+04,-9.784716866070882588e+02,-9.197119261031432416e+02,-9.197119261031432416e+02
1.040000000000000000e+02,-1.808570835024416374e+04,-1.808570835024416374e+04,-2.007307010729638569e+04,-1.648185676876304342e+03,-1.545634575685810432e+03,-1.545634575685810432e+03
1.050000000000000000e+02,-1.569064045704337559e+03,-1.569064045704337559e+03,-1.587380232790501168e+03,-5.566242111187013961e+02,-5.480580113419274539e+02,-5.480580113419274539e+02
1.060000000000000000e+02,-4.466127595114599899e+03,-4.466127595114599899e+03,-4.397684544569124228e+03,-7.051716368269021586e+02,-6.691566315925597337e+02,-6.691566315925597337e+02
1.070000000000000000e+02,-4.057510250699095195e+03,-4.057510250699095195e+03,-4.196499824038921361e+03,-6.185899694985996575e+02,-6.070832153982595401e+02,-6.070832153982595401e+02
1.080000000000000000e+02,-3.809421452195167149e+03,-3.809421452195167149e+03,-3.860483431585987546e+03,-5.827172054365015583e+02,-5.656271507854530682e+02,-5.656271507854530682e+02
1.090000000000000000e+02,-7.303912275556911482e+03,-7.303912275556911482e+03,-7.216789060427190634e+03,-4.617838428905531032e+02,-4.424429957115125376e+02,-4.424429957115125376e+02
1.100000000000000000e+02,-2.392969000865721318e+04,-2.392969000865721318e+04,-2.599484519435726543e+04,-1.071292905871562198e+03,-1.010250523904800389e+03,-1.010250523904800389e+03
1.110000000000000000e+02,-2.469198837340582031e+04,-2.469198837340582031e+04,-2.724649867981494754e+04,-1.249845352021785629e+03,-1.125553055970475725e+03,-1.125553055970475725e+03
1.120000000000000000e+02,-9.237600355312404645e+03,-9.237600355312404645e+03,-1.014678568009738956e+04,-9.717540896651175899e+02,-8.934568489074674744e+02,-8.934568489074674744e+02
1.130000000000000000e+02,-5.766018832212240341e+03,-5.766018832212240341e+03,-6.543728436258412330e+03,-1.115227984535775704e+03,-1.033876365057275734e+03,-1.033876365057275734e+03
1.140000000000000000e+02,-4.667605677114555874e+03,-4.667605677114555874e+03,-4.976558511440807706e+03,-7.867665387840800122e+02,-7.474837776582646711e+02,-7.474837776582646711e+02
1.150000000000000000e+02,-8.444678874397145592e+02,-8.444678874397145592e+02,-1.209977565893793553e+03,-7.448839836197744262e+02,-7.005009974859940485e+02,-7.005009974859940485e+02
1.160000000000000000e+02,-7.219903407411169383e+02,-7.219903407411169383e+02,-8.145565920981754289e+02,-6.263070085046886106e+02,-5.847754238406714649e+02,-5.847754238406714649e+02
1.170000000000000000e+02,-6.815545475802081228e+02,-6.815545475802081228e+02,-7.195658795647524357e+02,-5.206234068666553867e+02,-5.026634501592490665e+02,-5.026634501592490665e+02
1.180000000000000000e+02,-2.647806615986914949e+02,-2.647806615986914949e+02,-3.302916217424115075e+03,-1.125251614080445734e+03,-1.064393843585290369e+03,-1.064393843585290369e+03
1.190000000000000000e+02,-2.869894074074318837e+02,-2.869894074074318837e+02,-9.377798611762091241e+02,-1.700701995310511165e+03,-1.564394918958166954e+03,-1.564394918958166954e+03
1.200000000000000000e+02,-4.219201971478636324e+02,-4.219201971478636324e+02,-6.676385343499193823e+02,-1.452560609463394030e+03,-1.412379245849199606e+03,-1.412379245849199606e+03
1.210000000000000000e+02,-6.252228989808369306e+02,-6.252228989808369306e+02,-7.486928145575193412e+02,-1.171231073229642789e+03,-1.135082379255537944e+03,-1.135082379255537944e+03
1.220000000000000000e+02,-1.005483406052121495e+03,-1.005483406052121495e+03,-1.038357923769121953e+03,-1.228196495704306926e+03,-1.248817401992970872e+03,-1.248817401992970872e+03
1.230000000000000000e+02,-1.311444833248410987e+03,-1.311444833248410987e+03,-1.231428185849164038e+03,-9.303685994023053354e+02,-9.456969233310161371e+02,-9.456969233310161371e+02
1.240000000000000000e+02,-7.115329496846499069e+02,-7.115329496846499069e+02,-9.220089811755321989e+02,-1.059506753983105000e+03,-1.037220546063471147e+03,-1.037220546063471147e+03
1.250000000000000000e+02,-6.258934013306998168e+02,-6.258934013306998168e+02,-6.233725006119577756e+02,-4.168192257485010259e+02,-4.093804066618030788e+02,-4.093804066618030788e+02
1.260000000000000000e+02,-2.605878771533762574e+03,-2.605878771533762574e+03,-1.536695449731790859e+03,-1.080298861248877074e+03,-1.064612250568322224e+03,-1.064612250568322224e+03
1.270000000000000000e+02,-3.635676540648253194e+03,-3.635676540648253194e+03,-3.078114854344898959e+03,-8.411566063694283457e+02,-8.497715403039979947e+02,-8.497715403039979947e+02
1.280000000000000000e+02,-3.343223712408625033e+03,-3.343223712408625033e+03,-2.854168976194653624e+03,-7.686615023439513834e+02,-7.568039084020463179e+02,-7.568039084020463179e+02
1.290000000000000000e+02,-4.129230983467326041e+03,-4.129230983467326041e+03,-3.590438812690029408e+03,-7.880008563739809233e+02,-7.569207060696796816e+02,-7.569207060696796816e+02
1.300000000000000000e+02,-4.528602128960797927e+03,-4.528602128960797927e+03,-4.228648877857660409e+03,-5.773779283249533592e+02,-5.503271530201359383e+02,-5.503271530201359383e+02
1.310000000000000000e+02,-3.010692868944651309e+03,-3.010692868944651309e+03,-3.019237882569595513e+03,-7.361060900712128614e+02,-7.101727656920472782e+02,-7.101727656920472782e+02
1.320000000000000000e+02,-1.751500463450212806e+02,-1.751500463450212806e+02,-1.759455151895252243e+02,-9.620199638014053107e+02,-8.794769837022859065e+02,-8.794769837022859065e+02
1.330000000000000000e+02,-1.674640997932428377e+02,-1.674640997932428377e+02,-1.443944013704776239e+02,-4.519084011879940022e+02,-4.265400517659055595e+02,-4.265400517659055595e+02
1.340000000000000000e+02,-2.113193942910585577e+02,-2.113193942910585577e+02,-1.742477485774883235e+02,-5.058347565022683057e+02,-4.698981069251001941e+02,-4.698981069251001941e+02
1.350000000000000000e+02,-2.357494556499308658e+02,-2.357494556499308658e+02,-1.904524525251872547e+02,-4.912832021687614201e+02,-4.655665176003975034e+02,-4.655665176003975034e+02
1.360000000000000000e+02,-6.524684337846635174e+01,-6.524684337846635174e+01,-6.018381315987623736e+01,-6.966881758917539003e+01,-8.638311543758491098e+02,-8.638311543758491098e+02
1.370000000000000000e+02,-1.163800264390865067e+02,-1.163800264390865067e+02,-9.311047642017781811e+01,-4.613190577260202474e+01,-1.823010623035866615e+02,-1.823010623035866615e+02
1.380000000000000000e+02,-1.249295893348443656e+02,-1.249295893348443656e+02,-9.724297891916569370e+01,-4.666439819844705283e+01,-9.647493318478498736e+01,-9.647493318478498736e+01
1.390000000000000000e+02,-1.419182404541280107e+02,-1.419182404541280107e+02,-1.074334385874280713e+02,-5.242749613905415629e+01,-8.634363826565598288e+01,-8.634363826565598288e+01
1.400000000000000000e+02,-1.495135400752588737e+02,-1.495135400752588737e+02,-1.119566141473210337e+02,-5.430877047106545774e+01,-8.108506163406288181e+01,-8.108506163406288181e+01
1.410000000000000000e+02,-1.561827374270614257e+02,-1.561827374270614257e+02,-1.133054568976951515e+02,-5.537483695012625162e+01,-7.755721250280858214e+01,-7.755721250280858214e+01
1.420000000000000000e+02,-2.083255211584565529e+02,-2.083255211584565529e+02,-1.384567404577564105e+02,-6.315331859047575591e+01,-8.624837176981822040e+01,-8.624837176981822040e+01
1.430000000000000000e+02,-2.016510412266600838e+02,-2.016510412266600838e+02,-1.371887479834135775e+02,-6.254803672831548056e+01,-8.223193017752075207e+01,-8.223193017752075207e+01
1.440000000000000000e+02,-2.888079432710803189e+02,-2.888079432710803189e+02,-1.789890333446365958e+02,-7.596928741340457236e+01,-1.003350334146439025e+02,-1.003350334146439025e+02
1.450000000000000000e+02,-2.783250628610305739e+02,-2.783250628610305739e+02,-1.717371663090221432e+02,-7.460457612288900009e+01,-9.685863077270548160e+01,-9.685863077270548160e+01
1.460000000000000000e+02,nan,nan,nan,nan,nan,nan
