    ID  brnum  order parent   time   bran   apic     x1     y1     z1     x2     y2     z2    rad length
     1      1      1     -1 1.100000e-01      1      0 -0.001600 -0.810720 1.185800 -0.001600 -0.810720 1.185800 0.979337 0.718210
     2      1      1     -1 1.600000e-01      0      0 -0.001600 -0.810720 1.185800 -0.002400 -1.216100 1.778600 0.936790 0.718210
     3      1      1     -1 2.400000e-01      0      0 -0.002400 -1.216100 1.778600 -0.085680 -0.910680 2.646900 0.887721 0.924160
     4      1      1     -1 3.100000e-01      0      0 -0.085680 -0.910680 2.646900 -0.168960 -0.605280 3.515100 0.832043 0.924160
     5      1      1     -1 3.800000e-01      0      0 -0.168960 -0.605280 3.515100 -0.252240 -0.299880 4.383400 0.776349 0.924160
     6      1      1     -1 4.500000e-01      0      0 -0.252240 -0.299880 4.383400 -0.335520 0.005520 5.251700 0.720646 0.924170
     7      1      1     -1 5.200000e-01      0      0 -0.335520 0.005520 5.251700 -0.466980 0.540660 6.002800 0.674651 0.931620
     8      1      1     -1 5.900000e-01      0      0 -0.466980 0.540660 6.002800 -0.598440 1.075800 6.754000 0.639886 0.931620
     9      1      1     -1 6.600000e-01      0      0 -0.598440 1.075800 6.754000 -0.729900 1.610900 7.505200 0.605121 0.931620
    10      1      1     -1 7.300000e-01      0      0 -0.729900 1.610900 7.505200 -0.861360 2.146100 8.256300 0.570356 0.931620
    11      1      1     -1 7.900000e-01      0      0 -0.861360 2.146100 8.256300 -1.094800 2.774200 8.049200 0.538073 0.701340
    12      1      1     -1 8.400000e-01      0      0 -1.094800 2.774200 8.049200 -1.328300 3.402200 7.842100 0.507982 0.701340
    13      1      1     -1 9.000000e-01      0      0 -1.328300 3.402200 7.842100 -1.203900 3.976000 8.426800 0.492488 0.828530
    14      1      1     -1 9.700000e-01      0      0 -1.203900 3.976000 8.426800 -1.079600 4.549700 9.011500 0.492488 0.828530
    15      1      1     -1 1.030000e+00      0      0 -1.079600 4.549700 9.011500 -0.955200 5.123400 9.596100 0.492482 0.828540
    16      1      1     -1 1.090000e+00      0      0 -0.955200 5.123400 9.596100 -0.362680 5.681300 9.607400 0.492484 0.813930
    17      1      1     -1 1.160000e+00      0      0 -0.362680 5.681300 9.607400 0.229840 6.239200 9.618600 0.492484 0.813930
    18      1      1     -1 1.220000e+00      0      0 0.229840 6.239200 9.618600 0.822360 6.797100 9.629900 0.492484 0.813930
    19      1      1     -1 1.260000e+00      0      0 0.822360 6.797100 9.629900 0.707820 7.195400 10.017000 0.606593 0.566940
    20      1      1     -1 1.300000e+00      0      0 0.707820 7.195400 10.017000 0.593280 7.593600 10.404000 0.789234 0.566940
    21      1      1     -1 1.370000e+00      0      0 0.593280 7.593600 10.404000 0.476940 8.279900 10.823000 0.823094 0.812410
    22      1      1     -1 1.430000e+00      0      0 0.476940 8.279900 10.823000 0.360600 8.966100 11.242000 0.784265 0.812410
    23      1      1     -1 1.490000e+00      0      0 0.360600 8.966100 11.242000 0.244260 9.652400 11.660000 0.745437 0.812410
    24      1      1     -1 1.550000e+00      0      0 0.244260 9.652400 11.660000 0.127920 10.339000 12.079000 0.706589 0.812410
    25      1      1     -1 1.620000e+00      0      0 0.127920 10.339000 12.079000 -0.382260 10.830000 12.688000 0.686401 0.933620
    26      1      1     -1 1.700000e+00      0      0 -0.382260 10.830000 12.688000 -0.892440 11.321000 13.297000 0.686401 0.933620
    27      1      1     -1 1.770000e+00      0      0 -0.892440 11.321000 13.297000 -1.402600 11.811000 13.905000 0.686401 0.933620
    28      1      1     -1 1.840000e+00      0      0 -1.402600 11.811000 13.905000 -1.912800 12.302000 14.514000 0.686401 0.933620
    29      1      1     -1 1.910000e+00      0      0 -1.912800 12.302000 14.514000 -2.488100 12.969000 14.919000 0.686393 0.969200
    30      1      1     -1 1.990000e+00      0      0 -2.488100 12.969000 14.919000 -3.063400 13.636000 15.324000 0.686393 0.969200
    31      1      1     -1 2.060000e+00      0      0 -3.063400 13.636000 15.324000 -3.638600 14.302000 15.729000 0.686393 0.969200
    32      1      1     -1 2.140000e+00      0      0 -3.638600 14.302000 15.729000 -4.213900 14.969000 16.134000 0.686393 0.969200
    33      1      1     -1 2.210000e+00      0      0 -4.213900 14.969000 16.134000 -4.642600 15.681000 16.592000 0.686394 0.949280
    34      1      1     -1 2.280000e+00      0      0 -4.642600 15.681000 16.592000 -5.071300 16.393000 17.051000 0.686394 0.949280
    35      1      1     -1 2.350000e+00      0      0 -5.071300 16.393000 17.051000 -5.499900 17.105000 17.510000 0.686394 0.949280
    36      1      1     -1 2.420000e+00      0      0 -5.499900 17.105000 17.510000 -5.880100 17.852000 17.840000 0.686393 0.900960
    37      1      1     -1 2.490000e+00      0      0 -5.880100 17.852000 17.840000 -6.260300 18.599000 18.170000 0.686393 0.900960
    38      1      1     -1 2.560000e+00      0      0 -6.260300 18.599000 18.170000 -6.640500 19.346000 18.500000 0.686393 0.900960
    39      1      1     -1 2.630000e+00      0      0 -6.640500 19.346000 18.500000 -7.020700 20.093000 18.830000 0.686393 0.900960
    40      1      1     -1 2.700000e+00      0      0 -7.020700 20.093000 18.830000 -7.429000 20.933000 19.094000 0.686389 0.970040
    41      1      1     -1 2.780000e+00      0      0 -7.429000 20.933000 19.094000 -7.837200 21.772000 19.359000 0.686389 0.970040
    42      1      1     -1 2.850000e+00      0      0 -7.837200 21.772000 19.359000 -8.245500 22.612000 19.623000 0.686389 0.970040
    43      1      1     -1 2.930000e+00      0      0 -8.245500 22.612000 19.623000 -8.653700 23.451000 19.887000 0.686389 0.970040
    44      1      1     -1      3      0      0 -8.653700 23.451000 19.887000 -9.062000 24.290000 20.151000 0.686389 0.970040
    45      1      1     -1 3.070000e+00      0      0 -9.062000 24.290000 20.151000 -9.470300 25.130000 20.415000 0.686405 0.970040
    46      1      1     -1 3.140000e+00      0      0 -9.470300 25.130000 20.415000 -9.808600 25.906000 20.640000 0.686400 0.876140
    47      1      1     -1 3.210000e+00      0      0 -9.808600 25.906000 20.640000 -10.147000 26.682000 20.866000 0.686400 0.876140
    48      1      1     -1 3.280000e+00      0      0 -10.147000 26.682000 20.866000 -10.485000 27.458000 21.091000 0.686400 0.876140
    49      1      1     -1 3.340000e+00      0      0 -10.485000 27.458000 21.091000 -10.823000 28.234000 21.316000 0.686400 0.876140
    50      1      1     -1 3.410000e+00      0      0 -10.823000 28.234000 21.316000 -11.162000 29.010000 21.542000 0.686393 0.876150
    51      1      1     -1 3.480000e+00      0      0 -11.162000 29.010000 21.542000 -11.401000 29.690000 22.137000 0.686408 0.934190
    52      1      1     -1 3.550000e+00      0      0 -11.401000 29.690000 22.137000 -11.641000 30.369000 22.731000 0.686391 0.934190
    53      1      1     -1 3.610000e+00      0      0 -11.641000 30.369000 22.731000 -11.764000 30.473000 23.480000 0.686393 0.766010
    54      1      1     -1 3.670000e+00      0      0 -11.764000 30.473000 23.480000 -11.886000 30.577000 24.229000 0.686393 0.766010
    55      1      1     -1 3.730000e+00      0      0 -11.886000 30.577000 24.229000 -12.009000 30.682000 24.978000 0.686393 0.766010
    56      1      1     -1 3.790000e+00      0      0 -12.009000 30.682000 24.978000 -12.131000 30.786000 25.727000 0.686402 0.766000
    57      1      1     -1 3.860000e+00      0      0 -12.131000 30.786000 25.727000 -12.351000 30.634000 26.679000 0.680782 0.989040
    58      1      1     -1 3.940000e+00      0      0 -12.351000 30.634000 26.679000 -12.571000 30.482000 27.631000 0.669454 0.989040
    59      1      1     -1 4.010000e+00      0      0 -12.571000 30.482000 27.631000 -12.792000 30.330000 28.584000 0.658125 0.989040
    60      1      1     -1 4.090000e+00      0      0 -12.792000 30.330000 28.584000 -13.012000 30.178000 29.536000 0.646796 0.989040
    61      1      1     -1 4.170000e+00      0      0 -13.012000 30.178000 29.536000 -13.232000 30.026000 30.488000 0.635474 0.989030
    62      1      1     -1 4.240000e+00      0      0 -13.232000 30.026000 30.488000 -13.475000 29.827000 31.397000 0.629760 0.961460
    63      1      1     -1 4.310000e+00      0      0 -13.475000 29.827000 31.397000 -13.717000 29.629000 32.306000 0.629760 0.961460
    64      1      1     -1 4.390000e+00      0      0 -13.717000 29.629000 32.306000 -13.960000 29.430000 33.214000 0.629760 0.961460
    65      1      1     -1 4.460000e+00      0      0 -13.960000 29.430000 33.214000 -14.202000 29.231000 34.123000 0.629760 0.961460
    66      1      1     -1 4.530000e+00      0      0 -14.202000 29.231000 34.123000 -14.445000 29.032000 35.032000 0.629760 0.961460
    67      1      1     -1 4.600000e+00      0      0 -14.445000 29.032000 35.032000 -14.663000 28.961000 35.926000 0.620433 0.922890
    68      1      1     -1 4.680000e+00      0      0 -14.663000 28.961000 35.926000 -14.880000 28.890000 36.820000 0.601515 0.922890
    69      1      1     -1 4.750000e+00      0      0 -14.880000 28.890000 36.820000 -15.098000 28.819000 37.714000 0.582597 0.922890
    70      1      1     -1 4.820000e+00      0      0 -15.098000 28.819000 37.714000 -15.316000 28.747000 38.608000 0.563679 0.922890
    71      1      1     -1 4.890000e+00      0      0 -15.316000 28.747000 38.608000 -15.533000 28.676000 39.502000 0.544767 0.922880
    72      1      1     -1 4.960000e+00      0      0 -15.533000 28.676000 39.502000 -15.681000 28.538000 40.387000 0.535194 0.907390
    73      1      1     -1 5.030000e+00      0      0 -15.681000 28.538000 40.387000 -15.829000 28.400000 41.271000 0.535194 0.907390
    74      1      1     -1 5.100000e+00      0      0 -15.829000 28.400000 41.271000 -15.977000 28.262000 42.156000 0.535194 0.907390
    75      1      1     -1 5.160000e+00      0      0 -15.977000 28.262000 42.156000 -16.125000 28.124000 43.041000 0.535194 0.907390
    76      1      1     -1 5.230000e+00      0      0 -16.125000 28.124000 43.041000 -16.272000 27.986000 43.925000 0.535194 0.907390
    77      1      1     -1 5.300000e+00      0      0 -16.272000 27.986000 43.925000 -16.420000 27.848000 44.810000 0.535194 0.907390
    78      1      1     -1 5.380000e+00      0      0 -16.420000 27.848000 44.810000 -16.606000 27.713000 45.717000 0.535202 0.936280
    79      1      1     -1 5.450000e+00      0      0 -16.606000 27.713000 45.717000 -16.792000 27.578000 46.625000 0.535202 0.936280
    80      1      1     -1 5.520000e+00      0      0 -16.792000 27.578000 46.625000 -16.978000 27.443000 47.533000 0.535202 0.936280
    81      1      1     -1 5.590000e+00      0      0 -16.978000 27.443000 47.533000 -17.164000 27.308000 48.440000 0.535202 0.936280
    82      1      1     -1 5.660000e+00      0      0 -17.164000 27.308000 48.440000 -17.350000 27.173000 49.348000 0.535202 0.936280
    83      1      1     -1 5.730000e+00      0      0 -17.350000 27.173000 49.348000 -17.536000 27.038000 50.255000 0.535202 0.936280
    84      1      1     -1 5.810000e+00      0      0 -17.536000 27.038000 50.255000 -17.722000 26.903000 51.163000 0.535202 0.936280
    85      1      1     -1 5.880000e+00      0      0 -17.722000 26.903000 51.163000 -17.909000 26.768000 52.071000 0.535197 0.936290
    86      1      1     -1 5.950000e+00      0      0 -17.909000 26.768000 52.071000 -17.929000 26.728000 52.989000 0.535189 0.919620
    87      1      1     -1 6.020000e+00      0      0 -17.929000 26.728000 52.989000 -17.949000 26.689000 53.908000 0.535189 0.919620
    88      1      1     -1 6.090000e+00      0      0 -17.949000 26.689000 53.908000 -17.970000 26.649000 54.826000 0.535189 0.919620
    89      1      1     -1 6.160000e+00      0      0 -17.970000 26.649000 54.826000 -17.990000 26.610000 55.745000 0.535189 0.919620
    90      1      1     -1 6.220000e+00      0      0 -17.990000 26.610000 55.745000 -18.104000 26.470000 56.572000 0.535193 0.846250
    91      1      1     -1 6.290000e+00      0      0 -18.104000 26.470000 56.572000 -18.218000 26.330000 57.399000 0.535193 0.846250
    92      1      1     -1 6.350000e+00      0      0 -18.218000 26.330000 57.399000 -18.332000 26.190000 58.225000 0.535193 0.846250
    93      1      1     -1 6.420000e+00      0      0 -18.332000 26.190000 58.225000 -18.445000 26.050000 59.052000 0.535193 0.846250
    94      1      1     -1 6.480000e+00      0      0 -18.445000 26.050000 59.052000 -18.559000 25.910000 59.879000 0.535193 0.846250
    95      1      1     -1 6.550000e+00      0      0 -18.559000 25.910000 59.879000 -18.673000 25.770000 60.706000 0.535193 0.846250
    96      1      1     -1 6.590000e+00      0      0 -18.673000 25.770000 60.706000 -18.868000 25.574000 61.165000 0.501352 0.535890
    97      1      1     -1 6.660000e+00      0      0 -18.868000 25.574000 61.165000 -18.835000 25.624000 62.147000 0.456963 0.983810
    98      1      1     -1 6.740000e+00      0      0 -18.835000 25.624000 62.147000 -18.802000 25.675000 63.128000 0.456963 0.983810
    99      1      1     -1 6.810000e+00      0      0 -18.802000 25.675000 63.128000 -18.769000 25.725000 64.110000 0.456963 0.983810
   100      1      1     -1 6.890000e+00      0      0 -18.769000 25.725000 64.110000 -18.735000 25.776000 65.092000 0.456963 0.983810
   101      1      1     -1 6.960000e+00      0      0 -18.735000 25.776000 65.092000 -18.702000 25.826000 66.074000 0.456963 0.983810
   102      1      1     -1 7.030000e+00      0      0 -18.702000 25.826000 66.074000 -18.678000 25.790000 66.968000 0.456962 0.894930
   103      1      1     -1 7.100000e+00      0      0 -18.678000 25.790000 66.968000 -18.654000 25.754000 67.862000 0.456962 0.894930
   104      1      1     -1 7.170000e+00      0      0 -18.654000 25.754000 67.862000 -18.630000 25.718000 68.756000 0.456962 0.894930
   105      1      1     -1 7.240000e+00      0      0 -18.630000 25.718000 68.756000 -18.605000 25.683000 69.650000 0.456962 0.894930
   106      1      1     -1 7.310000e+00      0      0 -18.605000 25.683000 69.650000 -18.581000 25.647000 70.544000 0.456962 0.894930
   107      1      1     -1 7.380000e+00      0      0 -18.581000 25.647000 70.544000 -18.557000 25.611000 71.438000 0.456962 0.894930
   108      1      1     -1 7.450000e+00      0      0 -18.557000 25.611000 71.438000 -18.733000 25.433000 72.317000 0.456962 0.913980
   109      1      1     -1 7.520000e+00      0      0 -18.733000 25.433000 72.317000 -18.908000 25.256000 73.196000 0.456962 0.913980
   110      1      1     -1 7.590000e+00      0      0 -18.908000 25.256000 73.196000 -19.084000 25.079000 74.075000 0.456962 0.913980
   111      1      1     -1 7.660000e+00      0      0 -19.084000 25.079000 74.075000 -19.260000 24.902000 74.955000 0.456962 0.913980
   112      1      1     -1 7.730000e+00      0      0 -19.260000 24.902000 74.955000 -19.436000 24.725000 75.834000 0.456962 0.913980
   113      1      1     -1 7.790000e+00      0      0 -19.436000 24.725000 75.834000 -19.446000 24.809000 76.723000 0.456956 0.893270
   114      1      1     -1 7.860000e+00      0      0 -19.446000 24.809000 76.723000 -19.456000 24.894000 77.612000 0.456956 0.893270
   115      1      1     -1 7.930000e+00      0      0 -19.456000 24.894000 77.612000 -19.466000 24.978000 78.501000 0.456956 0.893270
   116      1      1     -1      8      0      0 -19.466000 24.978000 78.501000 -19.476000 25.063000 79.391000 0.456956 0.893270
   117      1      1     -1 8.070000e+00      0      0 -19.476000 25.063000 79.391000 -19.486000 25.148000 80.280000 0.456956 0.893270
   118      1      1     -1 8.140000e+00      0      0 -19.486000 25.148000 80.280000 -19.496000 25.232000 81.169000 0.456956 0.893270
   119      1      1     -1 8.200000e+00      0      0 -19.496000 25.232000 81.169000 -19.470000 25.242000 82.080000 0.456962 0.911090
   120      1      1     -1 8.270000e+00      0      0 -19.470000 25.242000 82.080000 -19.444000 25.251000 82.990000 0.456962 0.911090
   121      1      1     -1 8.340000e+00      0      0 -19.444000 25.251000 82.990000 -19.419000 25.260000 83.901000 0.456962 0.911090
   122      1      1     -1 8.410000e+00      0      0 -19.419000 25.260000 83.901000 -19.393000 25.269000 84.812000 0.456962 0.911090
   123      1      1     -1 8.480000e+00      0      0 -19.393000 25.269000 84.812000 -19.367000 25.279000 85.722000 0.456962 0.911090
   124      1      1     -1 8.550000e+00      0      0 -19.367000 25.279000 85.722000 -19.341000 25.288000 86.633000 0.456962 0.911090
   125      1      1     -1 8.620000e+00      0      0 -19.341000 25.288000 86.633000 -19.363000 25.264000 87.494000 0.456953 0.861440
   126      1      1     -1 8.690000e+00      0      0 -19.363000 25.264000 87.494000 -19.384000 25.241000 88.355000 0.456953 0.861440
   127      1      1     -1 8.750000e+00      0      0 -19.384000 25.241000 88.355000 -19.406000 25.217000 89.216000 0.456953 0.861440
   128      1      1     -1 8.820000e+00      0      0 -19.406000 25.217000 89.216000 -19.427000 25.194000 90.076000 0.456953 0.861440
   129      1      1     -1 8.880000e+00      0      0 -19.427000 25.194000 90.076000 -19.448000 25.170000 90.937000 0.456953 0.861440
   130      1      1     -1 8.960000e+00      0      0 -19.448000 25.170000 90.937000 -19.465000 25.177000 91.928000 0.456968 0.990730
   131      1      1     -1 9.030000e+00      0      0 -19.465000 25.177000 91.928000 -19.481000 25.183000 92.919000 0.456968 0.990730
   132      1      1     -1 9.110000e+00      0      0 -19.481000 25.183000 92.919000 -19.497000 25.189000 93.909000 0.456968 0.990730
   133      1      1     -1 9.190000e+00      0      0 -19.497000 25.189000 93.909000 -19.514000 25.195000 94.900000 0.456968 0.990730
   134      1      1     -1 9.260000e+00      0      0 -19.514000 25.195000 94.900000 -19.530000 25.202000 95.890000 0.456968 0.990730
   135      1      1     -1 9.340000e+00      0      0 -19.530000 25.202000 95.890000 -19.546000 25.208000 96.881000 0.456968 0.990730
   136      1      1     -1 9.410000e+00      0      0 -19.546000 25.208000 96.881000 -19.563000 25.214000 97.871000 0.456964 0.990740
   137      1      1     -1 9.480000e+00      0      0 -19.563000 25.214000 97.871000 -19.479000 25.154000 98.781000 0.456967 0.915190
   138      1      1     -1 9.550000e+00      0      0 -19.479000 25.154000 98.781000 -19.396000 25.095000 99.690000 0.456967 0.915190
   139      1      1     -1 9.620000e+00      0      0 -19.396000 25.095000 99.690000 -19.312000 25.035000 100.600000 0.456967 0.915190
   140      1      1     -1 9.690000e+00      0      0 -19.312000 25.035000 100.600000 -19.229000 24.976000 101.510000 0.456967 0.915190
   141      1      1     -1 9.760000e+00      0      0 -19.229000 24.976000 101.510000 -19.145000 24.916000 102.420000 0.456967 0.915190
   142      1      1     -1 9.830000e+00      0      0 -19.145000 24.916000 102.420000 -19.061000 24.857000 103.330000 0.456967 0.915190
   143      1      1     -1 9.900000e+00      0      0 -19.061000 24.857000 103.330000 -18.978000 24.797000 104.240000 0.456967 0.915190
   144      1      1     -1 9.970000e+00      0      0 -18.978000 24.797000 104.240000 -18.894000 24.737000 105.150000 0.456967 0.915190
   145      1      1     -1 1.004000e+01      0      0 -18.894000 24.737000 105.150000 -18.811000 24.678000 106.060000 0.456962 0.915200
   146      1      1     -1 1.012000e+01      0      0 -18.811000 24.678000 106.060000 -18.818000 24.705000 106.980000 0.456955 0.928240
   147      1      1     -1 1.019000e+01      0      0 -18.818000 24.705000 106.980000 -18.825000 24.732000 107.910000 0.456955 0.928240
   148      1      1     -1 1.026000e+01      0      0 -18.825000 24.732000 107.910000 -18.833000 24.759000 108.840000 0.456955 0.928240
   149      1      1     -1 1.033000e+01      0      0 -18.833000 24.759000 108.840000 -18.840000 24.786000 109.770000 0.456955 0.928240
   150      1      1     -1 1.040000e+01      0      0 -18.840000 24.786000 109.770000 -18.847000 24.813000 110.700000 0.456955 0.928240
   151      1      1     -1 1.047000e+01      0      0 -18.847000 24.813000 110.700000 -18.854000 24.840000 111.620000 0.456955 0.928240
   152      1      1     -1 1.053000e+01      0      0 -18.854000 24.840000 111.620000 -19.076000 24.792000 112.430000 0.456968 0.836580
