"file"	"plant"	"root"	"order"	"parentroot"	"time"	"bran"	"apic"	"x1"	"y1"	"z1"	"x2"	"y2"	"z2"	"diameter1"	"diameter2"	"length"	"blength"	"surface"	"volume"	"orientation"	"growth"	"geodesic"
"1"	"DAP19"	1	1	1	0	2	"true"	"false"	1.2581	0.0053725	-1.5006	1.8872	0.0080587	-2.2509	1.89134861902146	1.8722007420108	0.979144583639434	0.979144583639434	5.788753798949	2.72317590631879	39.9788995876624	1.95836579777222	0.979144583639434
"2"	"DAP19"	1	1	1	0	2	"false"	"false"	1.8872	0.0080587	-2.2509	2.5163	0.010745	-3.0013	1.8722007420108	1.85308537412918	0.979221214132787	1.95836579777222	5.73034817576011	2.6682946343187	39.9751402059382	1.95836579777222	1.95836579777222
"3"	"DAP19"	1	1	1	0	3	"false"	"false"	2.5163	0.010745	-3.0013	3.1453	0.013431	-3.7516	1.85308537412918	1.83393749711851	0.979080336129778	2.937446133902	5.67067554597686	2.61338735803732	39.9744153133157	1.95822491922055	2.937446133902
"4"	"DAP19"	1	1	1	0	3	"false"	"false"	3.1453	0.013431	-3.7516	3.7744	0.016117	-4.5019	1.83393749711851	1.81478962010784	0.979144583090771	3.91659071699277	5.61214452719301	2.55954913564602	39.9788995493717	1.95822491922055	3.91659071699277
"5"	"DAP19"	1	1	1	0	4	"false"	"false"	3.7744	0.016117	-4.5019	4.4035	0.018804	-5.2522	1.81478962010784	1.79564174309717	0.979144585834493	4.89573530282726	5.55324145149897	2.50610333819209	39.9788997408534	1.95822492196427	4.89573530282726
"6"	"DAP19"	1	1	1	0	4	"false"	"false"	4.4035	0.018804	-5.2522	5.0325	0.02149	-6.0025	1.79564174309717	1.77651200968201	0.979080336129778	5.87481563895704	5.49400527348027	2.45308533970751	39.9744153133157	1.95822492196427	5.87481563895704
"7"	"DAP19"	1	1	1	0	5	"false"	"false"	5.0325	0.02149	-6.0025	5.6616	0.024176	-6.7528	1.77651200968201	1.75736393711123	0.979144583090771	6.85396022204781	5.43549077164601	2.40095248688592	39.9788995493718	2.93744613755845	6.85396022204781
"8"	"DAP19"	1	1	1	0	5	"false"	"false"	5.6616	0.024176	-6.7528	6.2907	0.026862	-7.5031	1.75736393711123	1.73821586454045	0.979144583090771	7.83310480513858	5.37658707874886	2.34919734811221	39.9788995493717	2.93744613755845	7.83310480513858
"9"	"DAP19"	1	1	1	0	5	"false"	"false"	6.2907	0.026862	-7.5031	6.9197	0.029548	-8.2535	1.73821586454045	1.71906779196967	0.979156971376909	8.81226177651549	5.31775065955852	2.29803520319749	39.9706560167389	2.93744613755845	8.81226177651549
"10"	"DAP19"	1	1	1	0	6	"false"	"false"	6.9197	0.029548	-8.2535	7.5488	0.032235	-9.0038	1.71906779196967	1.6999197193989	0.979144585834492	9.79140636234998	5.25877970768909	2.24737883427048	39.9788997408534	1.95828916618256	9.79140636234998
"11"	"DAP19"	1	1	1	0	6	"false"	"false"	7.5488	0.032235	-9.0038	8.1779	0.03492	-9.7541	1.6999197193989	1.68077346934481	0.97914458034807	10.7705509426981	5.19987874141261	2.19731780508245	39.9788993579614	1.95828916618256	10.7705509426981
"12"	"DAP19"	1	1	1	0	7	"false"	"false"	8.1779	0.03492	-9.7541	8.7731	0.0084239	-10.487	1.68077346934481	1.67112268867239	0.944514421973117	11.7150653646712	4.97307139240492	2.08363092774458	39.1083696222557	1.88839371654251	11.7150653646712
"13"	"DAP19"	1	1	1	0	7	"false"	"false"	8.7731	0.0084239	-10.487	9.3684	-0.018072	-11.219	1.67112268867239	1.67112268867239	0.94387929456939	12.6589446592406	4.9553538013967	2.07025104197825	39.1475361782137	1.88839371654251	12.6589446592406
"14"	"DAP19"	1	1	1	0	8	"false"	"false"	9.3684	-0.018072	-11.219	9.9636	-0.044567	-11.952	1.67112268867239	1.67112268867239	0.944591988651715	13.6035366478923	4.95909543589424	2.07181422455364	39.1045411644758	1.88853435872311	13.6035366478923
"15"	"DAP19"	1	1	1	0	8	"false"	"false"	9.9636	-0.044567	-11.952	10.559	-0.071063	-12.684	1.67112268867239	1.67112268867239	0.943942370071393	14.5474790179637	4.95568494694722	2.07038938818893	39.1522390314771	1.88853435872311	14.5474790179637
"16"	"DAP19"	1	1	1	0	9	"false"	"false"	10.559	-0.071063	-12.684	11.154	-0.097559	-13.417	1.67112268867239	1.67112268867239	0.944466006808081	15.4919450247718	4.95843403288292	2.071537903159	39.0951374528041	2.83325240766721	15.4919450247718
"17"	"DAP19"	1	1	1	0	9	"false"	"false"	11.154	-0.097559	-13.417	11.749	-0.12405	-14.149	1.67112268867239	1.67112268867239	0.943689977207027	16.4356350019788	4.95435988775048	2.06983580406706	39.1334142192541	2.83325240766721	16.4356350019788
"18"	"DAP19"	1	1	1	0	9	"false"	"false"	11.749	-0.12405	-14.149	12.345	-0.15055	-14.882	1.67112268867239	1.67112268867239	0.945096423652106	17.3807314256309	4.96174371296858	2.07292062352984	39.1421498041132	2.83325240766721	17.3807314256309
"19"	"DAP19"	1	1	1	0	10	"false"	"false"	12.345	-0.15055	-14.882	12.94	-0.17705	-15.614	1.67112268867239	1.67112268867239	0.943690229895383	18.3244216555263	4.954361214361	2.06983635829929	39.1334330749432	1.88815606839882	18.3244216555263
"20"	"DAP19"	1	1	1	0	10	"false"	"false"	12.94	-0.17705	-15.614	13.535	-0.20354	-16.347	1.67112268867239	1.67112268867239	0.944465838503438	19.2688874940297	4.95843314928577	2.07153753400919	39.0951248870267	1.88815606839882	19.2688874940297
"21"	"DAP19"	1	1	1	0	11	"false"	"false"	13.535	-0.20354	-16.347	14.13	-0.23004	-17.079	1.67112268867239	1.6711049909759	0.943690229895382	20.2125777239251	4.95433498048431	2.0698144381814	39.1334330749433	1.89755391454849	20.2125777239251
"22"	"DAP19"	1	1	1	0	11	"false"	"false"	14.13	-0.23004	-17.079	14.709	-0.40737	-17.816	1.6711049909759	1.67110437274569	0.953863684653104	21.1664414085782	5.00771775703034	2.09210514730262	39.4078060541471	1.89755391454849	21.1664414085782
"23"	"DAP19"	1	1	1	0	12	"false"	"false"	14.709	-0.40737	-17.816	15.287	-0.58471	-18.554	1.67110437274569	1.67110437274569	0.954032219372072	22.1204736279503	5.00860162606577	2.09247401966492	39.3254512636373	2.86115291496189	22.1204736279503
"24"	"DAP19"	1	1	1	0	12	"false"	"false"	15.287	-0.58471	-18.554	15.866	-0.76204	-19.291	1.67110437274569	1.67110437274569	0.953863684653107	23.0743373126034	5.00771683071996	2.09210437332208	39.4078060541469	2.86115291496189	23.0743373126034
"25"	"DAP19"	1	1	1	0	12	"false"	"false"	15.866	-0.76204	-19.291	16.444	-0.93937	-20.028	1.67110437274569	1.67110437274569	0.953257010936713	24.0275943235401	5.00453183664877	2.0907737589422	39.363405082313	2.86115291496189	24.0275943235401
"26"	"DAP19"	1	1	1	0	13	"false"	"false"	16.444	-0.93937	-20.028	17.022	-1.1167	-20.765	1.67110437274569	1.67110437274569	0.953257010936716	24.9808513344768	5.00453183664879	2.0907737589422	39.3634050823129	1.90788798152168	24.9808513344768
"27"	"DAP19"	1	1	1	0	13	"false"	"false"	17.022	-1.1167	-20.765	17.601	-1.294	-21.503	1.67110437274569	1.67110437274569	0.954630970584969	25.9354823050618	5.01174502755435	2.09378725765814	39.3692966150253	1.90788798152168	25.9354823050618
"28"	"DAP19"	1	1	1	0	14	"false"	"false"	17.601	-1.294	-21.503	18.179	-1.4714	-22.24	1.67110437274569	1.67110437274569	0.953270035194643	26.8887523402564	5.00460021308106	2.09080232498094	39.3643593303766	1.9071281430912	26.8887523402564
"29"	"DAP19"	1	1	1	0	14	"false"	"false"	18.179	-1.4714	-22.24	18.758	-1.6487	-22.977	1.67110437274569	1.67110437274569	0.953858107896559	27.842610448153	5.0076875531428	2.09209214185027	39.4073983527528	1.9071281430912	27.842610448153
