"file"	"plant"	"root"	"order"	"parentroot"	"time"	"bran"	"apic"	"x1"	"y1"	"z1"	"x2"	"y2"	"z2"	"diameter1"	"diameter2"	"length"	"blength"	"surface"	"volume"	"orientation"	"growth"	"geodesic"
"1"	"DAP19"	1	1	1	0	1	"true"	"false"	1.2658	1.0411	-0.11942	1.8986	1.5617	-0.17913	1.92001727776112	1.92001727776112	0.821599345240732	0.821599345240732	4.95581509318437	2.37881265107583	94.1676636686977	3.291952111628	0.821599345240732
"2"	"DAP19"	1	1	1	0	1	"false"	"false"	1.8986	1.5617	-0.17913	2.5315	2.0822	-0.23884	1.92001727776112	1.92001727776112	0.821613013589731	1.64321235883046	4.9558975394651	2.3788522256467	94.1675942129331	3.291952111628	1.64321235883046
"3"	"DAP19"	1	1	1	0	1	"false"	"false"	2.5315	2.0822	-0.23884	2.62730997259808	2.16100971991557	-0.247879047975717	1.92001727776112	1.92001727776112	0.124387407685515	1.76759976651598	0.750293918782682	0.360144321865462	94.1672723063825	3.291952111628	1.76759976651598
"4"	"DAP19"	1	1	1	0	1	"false"	"false"	2.62730997259808	2.16100971991557	-0.247879047975717	2.77402647575953	2.2816932584617	-0.261720796125141	1.92001727776112	1.92001727776112	0.19047793249553	1.95807769901151	1.14894616000858	0.551499119608439	94.1672723063825	3.291952111628	1.95807769901151
"5"	"DAP19"	1	1	1	0	1	"false"	"false"	2.77402647575953	2.2816932584617	-0.261720796125141	3.04686258841653	2.50611809690258	-0.287461109423844	1.92001727776112	1.92001727776112	0.354215494025474	2.31229319303698	2.13659675083706	1.02557566930386	94.1672723063825	3.291952111628	2.31229319303698
"6"	"DAP19"	1	1	1	0	1	"false"	"false"	3.04686258841653	2.50611809690258	-0.287461109423844	3.1644	2.6028	-0.29855	1.92001727776112	1.92001727776112	0.15259553401883	2.46488872705581	0.92044285943469	0.441816548326614	94.1672723063825	3.291952111628	2.46488872705581
"7"	"DAP19"	1	1	1	0	1	"false"	"false"	3.1644	2.6028	-0.29855	3.26368209107865	2.36177824973563	-0.539095710864376	1.92001727776112	1.88564368816955	0.354697979589249	2.81958670664506	2.1228432217475	1.00869671432925	132.700845382396	3.291952111628	2.81958670664506
"8"	"DAP19"	1	1	1	0	1	"false"	"false"	3.26368209107865	2.36177824973563	-0.539095710864376	3.3959	2.0408	-0.85944	1.88564368816955	1.83986701194788	0.472365404982938	3.291952111628	2.76753428257441	1.28736429387169	132.700845382396	3.291952111628	3.291952111628
"9"	"DAP19"	1	1	1	0	2	"false"	"false"	3.3959	2.0408	-0.85944	3.6274	1.4788	-1.4203	1.83986701194788	1.65636139720115	0.827043039750653	4.11899515137865	4.56987256627291	1.98680946090095	132.699318003677	5.18551422361079	4.11899515137865
"10"	"DAP19"	1	1	1	0	2	"false"	"false"	3.6274	1.4788	-1.4203	3.859	0.9168	-1.9812	1.65636139720115	1.47285578245442	0.827098162251616	4.94609331363027	4.09042647865741	1.59204710443909	132.699564833784	5.18551422361079	4.94609331363027
"11"	"DAP19"	1	1	1	0	2	"false"	"false"	3.859	0.9168	-1.9812	4.00262671263361	0.886795297373653	-2.12380693284405	1.47285578245442	1.44373962468804	0.204610977361482	5.15070429099175	0.939769815786453	0.341763455326335	134.184104762474	5.18551422361079	5.15070429099175
"12"	"DAP19"	1	1	1	0	2	"false"	"false"	4.00262671263361	0.886795297373653	-2.12380693284405	4.4787	0.78734	-2.5965	1.44373962468804	1.3472295487478	0.678215206889981	5.82891949788173	2.98084186724099	1.03772088814164	134.184104762474	5.18551422361079	5.82891949788173
"13"	"DAP19"	1	1	1	0	2	"false"	"false"	4.4787	0.78734	-2.5965	5.0985	0.65789	-3.2117	1.3472295487478	1.29487915121035	0.882825227607367	6.7117447254891	3.66552427584079	1.2102157949198	134.175115432965	5.18551422361079	6.7117447254891
"14"	"DAP19"	1	1	1	0	2	"false"	"false"	5.0985	0.65789	-3.2117	5.7183	0.52843	-3.827	1.29487915121035	1.24252875367291	0.882896382142322	7.59464110763142	3.52055131470509	1.11630230114227	134.179677347584	5.18551422361079	7.59464110763142
"15"	"DAP19"	1	1	1	0	2	"false"	"false"	5.7183	0.52843	-3.827	6.3381	0.39898	-4.4422	1.24252875367291	1.19017835613546	0.882825227607367	8.47746633523879	3.37501139417705	1.02600932303798	134.175115432965	5.18551422361079	8.47746633523879
"16"	"DAP19"	1	1	1	0	3	"false"	"false"	6.3381	0.39898	-4.4422	6.9579	0.26952	-5.0575	1.19017835613546	1.1378640125908	0.882896382142322	9.36036271738111	3.23006310924545	0.939711370446194	134.179677347584	4.84427780688145	9.36036271738111
"17"	"DAP19"	1	1	1	0	3	"false"	"false"	6.9579	0.26952	-5.0575	7.7816	0.2459	-5.6067	1.1378640125908	1.11121086357726	0.990282906244473	10.3506456236256	3.49882640645816	0.983597307453972	123.682410323303	4.84427780688145	10.3506456236256
"18"	"DAP19"	1	1	1	0	3	"false"	"false"	7.7816	0.2459	-5.6067	8.6053	0.22227	-6.1559	1.11121086357726	1.11121086357726	0.990283144812634	11.3409287684382	3.45705061732791	0.960378050477813	123.682401123921	4.84427780688145	11.3409287684382
"19"	"DAP19"	1	1	1	0	3	"false"	"false"	8.6053	0.22227	-6.1559	9.4289	0.19865	-6.7051	1.11121086357726	1.11121086357726	0.99019972954955	12.3311284979878	3.45675941698966	0.960297154232976	123.685618014634	4.84427780688145	12.3311284979878
"20"	"DAP19"	1	1	1	0	3	"false"	"false"	9.4289	0.19865	-6.7051	10.253	0.17503	-7.2543	1.11121086357726	1.11121086357726	0.990615644132475	13.3217441421202	3.45821136310546	0.960700508807279	123.66958494174	4.84427780688145	13.3217441421202
"21"	"DAP19"	1	1	1	0	4	"false"	"false"	10.253	0.17503	-7.2543	11.076	0.15141	-7.8034	1.11121086357726	1.11121086357726	0.989645246742488	14.3113893888627	3.45482373309916	0.959759415991081	123.700059129837	5.71245781880322	14.3113893888627
"22"	"DAP19"	1	1	1	0	4	"false"	"false"	11.076	0.15141	-7.8034	11.9	0.12778	-8.3526	1.11121086357726	1.11121086357726	0.990532693503854	15.3019220823666	3.45792178479305	0.960620063165627	123.672781288395	5.71245781880322	15.3019220823666
"23"	"DAP19"	1	1	1	0	4	"false"	"false"	11.9	0.12778	-8.3526	12.724	0.10416	-8.9018	1.11121086357726	1.11119964205882	0.990532454995796	16.2924545373624	3.45790349238542	0.960610131111884	123.672790479798	5.71245781880322	16.2924545373624
"24"	"DAP19"	1	1	1	0	4	"false"	"false"	12.724	0.10416	-8.9018	13.549	0.22515	-9.2753	1.11119964205882	1.11119631991679	0.913655203071705	17.2061097404341	3.18950764974908	0.88604361518578	114.129320540577	5.71245781880322	17.2061097404341
"25"	"DAP19"	1	1	1	0	4	"false"	"false"	13.549	0.22515	-9.2753	14.375	0.34615	-9.6487	1.11119631991679	1.11119631991679	0.914518758692243	18.1206284991263	3.19251749085461	0.886878421776906	114.098224746298	5.71245781880322	18.1206284991263
"26"	"DAP19"	1	1	1	0	4	"false"	"false"	14.375	0.34615	-9.6487	15.2	0.46714	-10.022	1.11119631991679	1.11119631991679	0.913573461797134	19.0342019609235	3.18921752916109	0.885961695454481	114.117873280128	5.71245781880322	19.0342019609235
"27"	"DAP19"	1	1	1	0	5	"false"	"false"	15.2	0.46714	-10.022	16.026	0.58814	-10.396	1.11119631991679	1.11119631991679	0.914763903966483	19.9489658648899	3.19337327491412	0.887116157801299	114.132530171018	4.56012453612423	19.9489658648899
"28"	"DAP19"	1	1	1	0	5	"false"	"false"	16.026	0.58814	-10.396	16.852	0.70913	-10.769	1.11119631991679	1.11119631991679	0.914354187445981	20.8633200523359	3.19194298478003	0.886718824517946	114.07538129822	4.56012453612423	20.8633200523359
"29"	"DAP19"	1	1	1	0	5	"false"	"false"	16.852	0.70913	-10.769	17.677	0.83012	-11.142	1.11119631991679	1.11119631991679	0.9134509182764	21.7767709706123	3.18878973877449	0.885842855678659	114.100698549203	4.56012453612423	21.7767709706123
"30"	"DAP19"	1	1	1	0	5	"false"	"false"	17.677	0.83012	-11.142	18.503	0.95112	-11.516	1.11119631991679	1.11119631991679	0.914763903966483	22.6915348745788	3.19337327491412	0.887116157801299	114.132530171018	4.56012453612423	22.6915348745788
"31"	"DAP19"	1	1	1	0	5	"false"	"false"	18.503	0.95112	-11.516	19.282	0.99668	-11.97	1.11119631991679	1.11119869161178	0.902791622468884	23.5943264970477	3.15158228712366	0.875507594165254	120.191027520524	4.56012453612423	23.5943264970477
"32"	"DAP19"	1	1	1	0	6	"false"	"false"	19.282	0.99668	-11.97	20.062	1.0422	-12.424	1.11119869161178	1.11119869161178	0.903652627064184	24.4979791241119	3.15459136033709	0.8763444480441	120.15927095726	5.42034842250001	24.4979791241119
"33"	"DAP19"	1	1	1	0	6	"false"	"false"	20.062	1.0422	-12.424	20.841	1.0878	-12.879	1.11119869161178	1.11119869161178	0.903296938996253	25.4012760631081	3.15334967689318	0.875999508789533	120.24577861772	5.42034842250001	25.4012760631081
"34"	"DAP19"	1	1	1	0	6	"false"	"false"	20.841	1.0878	-12.879	21.621	1.1334	-13.333	1.11119869161178	1.11119869161178	0.903656660463473	26.3049327235716	3.15460544066638	0.876348359554971	120.15912235924	5.42034842250001	26.3049327235716
"35"	"DAP19"	1	1	1	0	6	"false"	"false"	21.621	1.1334	-13.333	22.4	1.1789	-13.787	1.11119869161178	1.11119869161178	0.902788596516372	27.207721320088	3.15157508702635	0.87550652830499	120.191139252075	5.42034842250001	27.207721320088
"36"	"DAP19"	1	1	1	0	6	"false"	"false"	22.4	1.1789	-13.787	23.18	1.2245	-14.241	1.11119869161178	1.11119869161178	0.903656660463475	28.1113779805514	3.15460544066639	0.876348359554973	120.15912235924	5.42034842250001	28.1113779805514
"37"	"DAP19"	1	1	1	0	6	"false"	"false"	23.18	1.2245	-14.241	23.959	1.2701	-14.696	1.11119869161178	1.11119869161178	0.903296938996253	29.0146749195477	3.15334967689318	0.875999508789533	120.24577861772	5.42034842250001	29.0146749195477
"38"	"DAP19"	1	1	1	0	7	"false"	"false"	23.959	1.2701	-14.696	23.936	1.4264	-15.575	1.11119869161178	1.08114383433607	0.893084368914829	29.9077592884625	3.075971062144	0.842881264444143	169.810978180642	5.36242570585095	29.9077592884625
"39"	"DAP19"	1	1	1	0	7	"false"	"false"	23.936	1.4264	-15.575	23.913	1.5827	-16.455	1.08114383433607	1.01974272844611	0.89406861593504	30.8018279043976	2.95222339979542	0.775049756257056	169.822314450877	5.36242570585095	30.8018279043976
"40"	"DAP19"	1	1	1	0	7	"false"	"false"	23.913	1.5827	-16.455	23.89	1.739	-17.335	1.01974272844611	0.958341622556162	0.894068615935044	31.6958965203326	2.77965836483077	0.68711561277071	169.822314450877	5.36242570585095	31.6958965203326
"41"	"DAP19"	1	1	1	0	7	"false"	"false"	23.89	1.739	-17.335	23.867	1.8952	-18.214	0.958341622556162	0.89694051666621	0.893066873195953	32.5889633935286	2.60417570219292	0.603798916461206	169.817225305383	5.36242570585095	32.5889633935286
"42"	"DAP19"	1	1	1	0	7	"false"	"false"	23.867	1.8952	-18.214	23.844	2.0515	-19.094	0.89694051666621	0.835503795285603	0.894068615935044	33.4830320094636	2.43447991057789	0.527110082290966	169.822314450877	5.36242570585095	33.4830320094636
"43"	"DAP19"	1	1	1	0	7	"false"	"false"	23.844	2.0515	-19.094	23.821	2.2078	-19.974	0.835503795285603	0.774102689395651	0.89406861593504	34.3771006253987	2.26186316420889	0.455041254914563	169.822314450877	5.36242570585095	34.3771006253987
"44"	"DAP19"	1	1	1	0	8	"false"	"false"	23.821	2.2078	-19.974	23.798	2.3641	-20.853	0.774102689395651	0.712701583505699	0.893084368914831	35.2701849943135	2.0870008085916	0.387861615194846	169.810978180642	4.79011239738615	35.2701849943135
"45"	"DAP19"	1	1	1	0	8	"false"	"false"	23.798	2.3641	-20.853	23.813	2.4711	-21.821	0.712701583505699	0.681600225334075	0.974011293569022	36.2441962878825	2.13351649165116	0.37186001910781	173.631117789723	4.79011239738615	36.2441962878825
"46"	"DAP19"	1	1	1	0	8	"false"	"false"	23.813	2.4711	-21.821	23.828	2.5781	-22.79	0.681600225334075	0.681600225334075	0.97500512819164	37.2192014160741	2.08778848512919	0.355759275478485	173.63763649859	4.79011239738615	37.2192014160741
"47"	"DAP19"	1	1	1	0	8	"false"	"false"	23.828	2.5781	-22.79	23.843	2.6851	-23.758	0.681600225334075	0.681600225334075	0.974011293569022	38.1932127096432	2.08566037685444	0.355396645708585	173.631117789723	4.79011239738615	38.1932127096432
"48"	"DAP19"	1	1	1	0	8	"false"	"false"	23.843	2.6851	-23.758	23.858	2.792	-24.726	0.681600225334075	0.681600225334075	0.974000313141633	39.1672130227848	2.08563686435261	0.355392639176948	173.636907341198	4.79011239738615	39.1672130227848
