2.7973	2.5567	2.8994
2.9026	2.0761	3.0363
0.8753	2.7777	4.5867
1.8052	3.5311	2.3979
1.0345	0.8549	2.1077
0.2026	1.0365	1.7077
1.5451	0.7867	3.0226
1.9168	0.6111	5.6954
1.6512	0.8553	4.1579
0.4046	0.2749	0.8497
0.4333	0.884	2.6854
0.3456	0.3951	2.4702
2.3127	0.7644	5.5891
0.0000	0.0000	1.5719
0.0000	0.0000	2.0912
