26.533	14.232	8.467
26.322	13.038	5.996
28.036	12.897	11.319
26.195	10.363	13.831
26.000	7.762	21.803
31.327	25.260	11.470
12.748	24.159	47.989
13.780	16.647	12.975
7.540	23.263	9.427
20.701	16.827	8.600
32.550	5.031	12.867
21.148	8.503	8.230
33.173	3.891	9.049
32.432	12.605	8.632
14.961	4.156	11.416
24.345	3.780	16.437
