169.700	149.314	117.612
159.671	152.302	169.563
206.565	135.557	109.363
183.396	160.621	125.242
149.742	119.873	142.540
191.439	159.133	131.343
295.871	169.061	193.416
111.869	123.130	115.192
162.417	178.688	139.970
138.188	326.486	121.509
235.779	475.338	120.300
139.065	153.671	127.210
184.738	198.225	122.494
208.523	134.579	112.723
148.080	152.867	118.607
153.140	158.348	118.215
