DAS,soil type,comp_length,real_length,comp_diam,real_diam,comp_exu,real_exu,real_length_SE,real_diam_SE,real_exu_SE,comp_vol
42,Loam,20.93203712544943,20.906039114096902,0.36618127191371136,0.36626170406053,0.0018661772520254716,0.0018660361520396545,1.8209762671320602,0.0051281225246513,0.00020413123054889283,4.168411615003835
42,Sand,14.584799809324327,12.722000818204599,0.35832995558464287,0.380962035969851,0.001803927010784456,0.0018031924142019986,2.72205132297049,0.0278691708672558,0.0002660404746349392,3.119796507640757
63,Loam,190.77232078748887,190.760332506855,0.32440742710095233,0.324150815264042,0.006982837879510024,0.006992251343969112,23.6218751451953,0.0089710295744208,0.0011034592232232767,30.798418337790373
63,Sand,142.2446373933963,153.46478349624,0.2707937845662361,0.262333815315859,0.0029349111552350185,0.002932027778260992,28.7933234289254,0.0046906552749281,0.0004317243449851992,17.347059961126646
