facility,plot,Depth,pRLD,pRCD,pRVD
RUT,2,-40,0.0360246009708737,1,1.06677935568536E-07
RUT,2,-40,0.0226691674757281,1,1.75097155419423E-06
RUT,2,-40,0,0,0
RUT,2,-40,0.0155268356796117,0.5,4.59788789880728E-08
RUT,2,-40,0.0149236118932039,0.5,4.41925814956525E-08
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0.128609237378641,0.5,2.17640494599749E-05
RUT,2,-40,0,0,0
RUT,2,-40,0.362689428640775,3.5,5.27747132046705E-05
RUT,2,-40,0.0264836645631068,0.5,2.90652393347103E-06
RUT,2,-40,0.0276038645631068,1,8.17420096693868E-08
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0.0138522009708738,1,4.10198629209308E-08
RUT,2,-40,0.115495296116505,4,3.42010721113322E-07
RUT,2,-40,0.738179348543687,6.5,0.000897414831440743
RUT,2,-40,0.041673163592233,1,2.45874318516885E-06
RUT,2,-40,0.160872315291262,4,4.76383527175588E-07
RUT,2,-40,0,0,0
RUT,2,-40,0.00578359878640775,0.5,1.71266958718875E-08
RUT,2,-40,0.244727966262136,2.5,1.94590779007474E-05
RUT,2,-40,0.0817847861650485,2.5,9.43919226874597E-06
RUT,2,-40,0.084586765776699,1.5,2.50482761476562E-07
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-60,0.00274604563106795,0.5,8.13173464186387E-09
RUT,2,-60,0,0,0
RUT,2,-60,0.003942388592233,0.5,1.16744074686541E-08
RUT,2,-60,0.00681336601941747,0.5,2.0176096133801E-08
RUT,2,-60,0.0424959371359223,3,1.25841195239067E-07
RUT,2,-60,0.00768370242718445,1,2.27533823635729E-08
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0,0.25,0
RUT,2,-60,0.0247976995145631,1,7.34322470296788E-08
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0.0158700912621359,0.5,4.69953458183057E-08
RUT,2,-60,0.138463623543689,1.5,0.000179382397172167
RUT,2,-60,0.00258661504854368,0.5,7.65962015215145E-09
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0.0100032046116505,0.5,2.96220137783727E-08
RUT,2,-60,0.0379116405339805,2.5,1.12265936276856E-07
RUT,2,-60,0.00699719101941747,0.5,2.0720448703107E-08
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0.0118444150485437,1,3.5074302181606E-08
RUT,2,-60,0.0392876230582523,0.5,6.8242243122024E-06
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0.0249928550970874,1,7.40101514376418E-08
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0.138302459466019,1.5,3.22242539108578E-05
RUT,2,-60,0,0,0
RUT,2,-60,0.0890835890776698,2.5,5.66103602661047E-06
RUT,2,-60,0.0920925621359222,1.5,1.87518265932387E-05
RUT,2,-60,0.162515918446602,3.25,4.63372780847823E-05
RUT,2,-60,0.133393890291262,1.5,4.23794986231692E-05
RUT,2,-60,0,0,0
RUT,2,-60,0.0951187849514562,0.75,0.000145285615585137
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-20,0.0587812417475728,1.5,1.74066091988209E-07
RUT,2,-20,0.220902155825243,4.5,5.30106342778205E-05
RUT,2,-20,0.363418302184465,9.5,3.17542335873918E-05
RUT,2,-20,0.384763235436893,8.5,0.000106819467495312
RUT,2,-20,1.47063225776699,11.5,0.00218656339158385
RUT,2,-20,0.222861152912621,10.5,2.41719264354225E-05
RUT,2,-20,0.36389118276699,7.75,0.00003169940229124
RUT,2,-20,0.0285087,0.5,8.44214559080172E-08
RUT,2,-20,0,0,0
RUT,2,-20,0,0,0
RUT,2,-20,0.00508994247572815,0.5,1.50726041362572E-08
RUT,2,-20,0.161272012621359,2.5,0.000022360267618536
RUT,2,-20,0.461284866504853,7,6.27264968830275E-05
RUT,2,-20,0.0530220371359223,2,7.35241894681835E-06
RUT,2,-20,0.232630010194175,6,8.82257873947473E-06
RUT,2,-20,0.592554917718445,5.5,0.000208135071088204
RUT,2,-20,0.265407612621357,2.5,0.00026792209691373
RUT,2,-20,1.13404455364077,18.75,0.000217882576721358
RUT,2,-20,0.103023770873786,2,1.92324405334086E-05
RUT,2,-20,0.693448930582522,7.5,0.000398752879047555
RUT,2,-20,1.65708961893204,20.5,0.00157984212862865
RUT,2,-20,1.34076258325243,11.5,0.00138607434074911
RUT,2,-20,2.5932551752427,19.5,0.00591277730688498
RUT,2,-20,0.882513536407765,6,0.000704216272702832
RUT,2,-20,0.0196357997572815,1,5.81465587928183E-08
RUT,2,-20,1.59027304805825,9,0.00138834373968109
RUT,2,-20,1.40099941747573,12,0.00149520867733409
RUT,2,-20,0.22157264368932,2.5,0.000588935632193355
RUT,2,-20,0.0389069089805825,0.5,3.66587470109185E-05
RUT,2,-20,0.113228050242718,1.5,0.000335860537721222
RUT,2,-20,0,0,0
RUT,2,-20,0.082157129368932,3.5,3.76086557918857E-06
RUT,2,-20,0.0509107546116503,0.5,2.80478171331905E-06
RUT,2,-20,0.384590740776697,6.75,8.78888650012765E-05
RUT,2,-20,0.461931467475727,7.25,0.00043564382131287
RUT,2,-20,0,0,0
RUT,2,-20,0.45945917184466,8.25,0.000136909907982277
RUT,2,-20,0.183119632524272,3,3.38005688030952E-05
RUT,2,-20,0.365967966504852,7,0.000154509170162126
RUT,2,-20,0.67937320461165,9,0.000507483217345458
RUT,2,-40,0.399467297572815,5.25,0.000190254287042189
RUT,2,-40,0.820990434466018,4,0.0014566006919425
RUT,2,-40,0.0147843902912621,0.5,4.37803110932555E-08
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0.86260622791262,5.25,0.000962415614174215
RUT,2,-40,0,0,0
RUT,2,-40,0.00214282208737864,0.5,6.34543714944353E-09
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0.015017004368932,1,4.44691398217485E-08
RUT,2,-40,0.0598657167475728,1,1.77277496346297E-07
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0.0184424165048543,0.5,1.51711344462066E-06
RUT,2,-40,0,0,0
RUT,2,-40,0.62209165121359,5.25,0.000332004034563755
RUT,2,-40,0.0329912334951455,0.5,1.36757767685799E-05
RUT,2,-40,0.469712747815533,3.75,0.000276799506304867
RUT,2,-40,1.04064724830097,10.5,0.00237156449245763
RUT,2,-40,0.0164905643203883,1.5,4.88327233151555E-08
RUT,2,-40,1.38902191019417,8.5,0.00307834406996577
RUT,2,-40,0.681686279854367,4.25,0.000435993665961625
RUT,2,-40,1.60704002475728,9,0.00208094532920826
RUT,2,-40,0,0,0
RUT,2,-40,0.00780148932038835,0.5,9.44412861812693E-07
RUT,2,-40,0.54495770776699,9.5,0.000158885688631058
RUT,2,-40,0,0,0
RUT,2,-40,0.063924158252427,2,7.38327893112825E-05
RUT,2,-40,0.193818227184466,1.75,0.00010882537938982
RUT,2,-40,0.0051559808252427,0.5,1.52681602998736E-08
RUT,2,-40,0.0964817031553397,2.5,2.06469433994035E-05
RUT,2,-40,0.00248607791262136,0.5,7.36190397967652E-09
RUT,2,-40,0.213881796359223,3,0.000108136448107578
RUT,2,-40,0.026680553883495,0.5,7.9007853516935E-08
RUT,2,-40,0,0,0
RUT,2,-40,0.0153186160194175,1.5,4.53622885679588E-08
RUT,2,-40,0,0,0
RUT,2,-40,0.107108340533981,1.25,2.62244478273163E-05
RUT,2,-40,0.198268713349515,2,0.000138949653339993
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0.034471938592233,1.5,2.54033409419735E-06
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0.087910414805825,3.5,1.32923057106212E-05
RUT,2,-60,0.0131169007281553,0.5,3.8842453330063E-08
RUT,2,-60,0.234077442233009,4.5,9.98751498457528E-05
RUT,2,-60,0,0,0
RUT,2,-60,0.00909122427184465,0.5,2.69214096933633E-08
RUT,2,-60,0.0330471672330095,0.5,9.78610027939272E-08
RUT,2,-60,0,0,0
RUT,2,-60,0.032451088592233,0.5,3.83359910480843E-06
RUT,2,-60,0.39458608252427,4.5,0.000197934284016044
RUT,2,-60,0,0,0
RUT,2,-60,0.25460429514563,3.5,6.50916572410125E-05
RUT,2,-60,0.0837871606796115,1,2.29220478218713E-05
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0.00917451213592232,0.5,2.7168045861409E-08
RUT,2,-60,0.635887918203882,1.75,0.000612607116132847
RUT,2,-60,0.104014853640776,3,2.65404177644552E-06
RUT,2,-60,0.0331060606796115,1,9.80354008823795E-08
RUT,2,-60,0.0109324347087378,1,3.23736980965967E-08
RUT,2,-60,0,0,0
RUT,2,-60,0.0824183233009707,1,2.44061456109348E-07
RUT,2,-60,0.0240320856796116,0.5,7.11650711934452E-08
RUT,2,-60,0.0202390233009709,2,5.99328562852385E-08
RUT,2,-60,0.044967725,1.75,1.33160783068415E-07
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0.0311845220873785,1,4.6569371423512E-06
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0.39050569805825,6,4.55692524516645E-05
RUT,2,-60,0.282450878155338,5.5,2.92303304178445E-05
RUT,2,-60,0.0178808368932039,0.5,5.29496706405167E-08
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-20,0.714962891262135,9.75,0.000692325190621032
RUT,2,-20,1.22667531674757,11.5,0.000414981374063465
RUT,2,-20,1.13718733713592,15,0.00047776588745908
RUT,2,-20,1.56991247330097,17.5,0.00138787718265449
RUT,2,-20,0.959520604126213,9.25,0.000681310251982195
RUT,2,-20,0.595483054854367,7,0.000718414409214515
RUT,2,-20,0.372907997815533,9.75,6.65461371749303E-05
RUT,2,-20,0.25749966699029,3.5,8.08581398622435E-05
RUT,2,-20,0.0857932128640775,1,7.12459127158475E-05
RUT,2,-20,0.125115334951456,2,0.000093363856735717
RUT,2,-20,0.34879038276699,8.5,7.40022512283488E-05
RUT,2,-20,0,0,0
RUT,2,-20,0.0252040339805825,1.5,3.04079035134118E-06
RUT,2,-20,0.189980561407767,4.5,7.03490141524368E-05
RUT,2,-20,0.592380689320388,6,0.000232973709574761
RUT,2,-20,0,0,0
RUT,2,-20,0.309115408495145,6.75,0.000158515392053779
RUT,2,-20,0.417573603398058,5.5,7.40061052881917E-05
RUT,2,-20,2.17581589004854,19.75,0.0104194868809133
RUT,2,-20,0.315986441747573,6.5,0.00015775655124473
RUT,2,-20,1.06640939490291,10,0.00075064925348463
RUT,2,-20,1.09249509587379,12.5,0.00158179564826347
RUT,2,-20,0.12789587961165,1,3.89998805298578E-05
RUT,2,-20,0.624152919174755,7.75,0.000263435181856035
RUT,2,-20,0.20754131092233,4,7.56644946139338E-05
RUT,2,-20,0.274758297087378,4,7.00378181643265E-05
RUT,2,-20,0.123607275970874,0.5,7.27954036875175E-05
RUT,2,-20,0.0475745492718445,1,9.39486438721655E-06
RUT,2,-20,0.17611111092233,2,0.00071110464730715
RUT,2,-20,0,0,0
RUT,2,-20,0.430732655582522,5.25,0.00018025239188791
RUT,2,-20,0.804550900242718,8.75,0.000667962980731232
RUT,2,-20,0.284448051941747,3.25,0.000372405931383362
RUT,2,-20,0.489018355825243,7.5,0.000265623458636053
RUT,2,-20,0.0693906296116502,1,2.05483167113103E-07
RUT,2,-20,0,0,0
RUT,2,-20,0.20825762815534,2.75,0.000208429348868244
RUT,2,-20,0.33099926067961,4,0.000219415527506184
RUT,2,-20,1.18650674490291,11.75,0.00124773745505762
RUT,2,-20,0.142401826699029,1.5,4.77310760315705E-05
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0.975822650242717,8.25,0.0010995196698782
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0.0522564235436892,1,6.53857150802532E-06
RUT,2,-40,0.326016492718445,2,0.000395449811883937
RUT,2,-40,0.00551648592233007,0.5,1.63357071345359E-08
RUT,2,-40,0,0,0
RUT,2,-40,0.305976810194172,2,0.00059209748115586
RUT,2,-40,0,0,0
RUT,2,-40,0.00355748883495145,0.5,1.05346225543983E-08
RUT,2,-40,0.0127248560679611,0.5,3.7681510340643E-08
RUT,2,-40,0.0191777167475728,0.5,5.67900596397817E-08
RUT,2,-40,0.887025665048543,4,0.00076000002945246
RUT,2,-40,2.13390520873786,9,0.0030221925970224
RUT,2,-40,0.700756822330095,6,0.000232080705136553
RUT,2,-40,0.0611524922330095,1,3.5202679653747E-06
RUT,2,-40,0.436507883495145,8,6.67951151760685E-05
RUT,2,-40,1.15001864951456,11.25,0.000944232286394725
RUT,2,-40,0.0501195203883495,0.5,0.000041716007903392
RUT,2,-40,1.85344139975728,11,0.00455105489321005
RUT,2,-40,1.28224109927184,5.25,0.00159537556781268
RUT,2,-40,0.65502225752427,5.5,0.000928907552704607
RUT,2,-40,0.206449183252427,4,1.32459031958577E-05
RUT,2,-40,0.611330485436893,4.75,0.00096427121195779
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0,0,0
RUT,2,-40,0.0254568570388348,0.5,2.83623859470387E-05
RUT,2,-40,0,0,0
RUT,2,-40,0.00377581286407765,0.5,1.11811349037774E-08
RUT,2,-40,0.79421230291262,5,0.00143987756772277
RUT,2,-40,0.130412271116505,0.75,0.000085497024422614
RUT,2,-40,0.00985387864077667,0.5,2.91798214467108E-08
RUT,2,-40,0,0,0
RUT,2,-40,0.0046461495145631,0.5,1.37584211335494E-08
RUT,2,-40,0.308854214563105,3.25,0.000181215418185649
RUT,2,-40,0.64155199660194,8.75,0.000714127446992478
RUT,2,-60,0,0,0
RUT,2,-60,0.00254497111650485,0.5,7.53630206812862E-09
RUT,2,-60,0.115716579854369,1.5,3.42665997774375E-07
RUT,2,-60,0.0446690728155337,0.5,8.24455943295993E-06
RUT,2,-60,0.0564516349514563,2.5,1.67167538415359E-07
RUT,2,-60,0,0,0
RUT,2,-60,0.00727440849514562,1,2.15413593697236E-08
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0.0679700436893202,2,5.8240920069697E-06
RUT,2,-60,0.0705120553398057,1,1.23217909365743E-05
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0.026160617961165,0.5,7.74681921925602E-08
RUT,2,-60,0.00513158640776698,0.5,1.51959222202801E-08
RUT,2,-60,0.0333416339805825,1,1.04990689566104E-05
RUT,2,-60,0.41912136237864,3,0.00136452462202476
RUT,2,-60,0,0,0
RUT,2,-60,0.0154120084951456,0.5,4.56388466652695E-08
RUT,2,-60,0.260706755339805,2.5,0.000200554740442489
RUT,2,-60,0.432155185436893,4.25,0.000344415016401397
RUT,2,-60,0,0,0
RUT,2,-60,0.146819547572816,3,4.34769735487452E-07
RUT,2,-60,0.056076839805825,0.5,0.000029824826598043
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0.0289037041262135,1,1.47003571084086E-05
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0,0,0
RUT,2,-60,0.26063775752427,1,3.48983887588115E-05
RUT,2,-60,0.0127736449029126,0.5,3.782598649983E-08
RUT,2,-60,0.0914435092233007,1.5,1.33146803378154E-05
RUT,2,-60,0,0,0
RUT,2,-60,0.00264550849514562,0.5,7.83401824060355E-09
RUT,2,-60,0.143184182281553,0.5,0.000809009749158983
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-80,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,2,-120,,,
RUT,3,-20,0.244975377912621,5,3.34865592597693E-05
RUT,3,-20,0.435213963106795,3.5,0.00100178227275385
RUT,3,-20,0.3392785342233,3,3.16107626335305E-05
RUT,3,-20,0.413157616019418,2,0.000358714236357525
RUT,3,-20,0.21981053592233,2,0.000097136828923418
RUT,3,-20,1.38510789126214,17.75,0.00055658017052864
RUT,3,-20,0.604909164077667,11,0.000148550113417853
RUT,3,-20,0.30299743252427,3,0.000308211426758237
RUT,3,-20,0.119909339563107,2,0.000050818131250303
RUT,3,-20,0.182508037864077,3,3.80546990009855E-05
RUT,3,-20,1.68824179635922,13.5,0.00212123087048984
RUT,3,-20,0,0,0
RUT,3,-20,0,0,0
RUT,3,-20,0.677720004854368,6,0.000738740021293515
RUT,3,-20,1.72544967597087,17.75,0.00189616844152405
RUT,3,-20,0,0,0
RUT,3,-20,0.0567401827669903,0.5,8.57424818207108E-06
RUT,3,-20,0.0065635026699029,1,1.94361876296641E-08
RUT,3,-20,0.190836608009709,5,0.000168487506313334
RUT,3,-20,0.0480612118932037,0.5,6.3534766618286E-06
RUT,3,-20,0.079900706067961,1.5,2.57661261941452E-05
RUT,3,-20,0,0,0
RUT,3,-20,0.0348681684466017,1,1.03253447109845E-07
RUT,3,-20,0,0,0
RUT,3,-20,0,0,0
RUT,3,-20,0.494064412864078,8,0.00022731040989927
RUT,3,-20,0.637949186165047,6.25,0.00119850900986179
RUT,3,-20,0,0,0
RUT,3,-20,0.146806483495145,0.75,0.000363365613641603
RUT,3,-20,0.0586777449029125,1.5,5.8725261174566E-06
RUT,3,-20,0.327134241019417,3.5,0.000126374264937399
RUT,3,-20,0.202810140048544,2,0.000325275009756095
RUT,3,-20,0.522424802427182,7,5.07296500237477E-05
RUT,3,-20,0.668048725485435,8.75,0.000263074399750577
RUT,3,-20,0,0,0
RUT,3,-20,0.235375548058252,4.75,0.000172407107774631
RUT,3,-20,0.724738595873785,7.5,0.000134732121245288
RUT,3,-20,0.119786859466019,2,3.54719123349197E-07
RUT,3,-20,1.08443334126213,6.5,0.00026712913650596
RUT,3,-20,0.0309114900485435,1.5,9.1536723719648E-08
RUT,3,-40,0.0282445466019415,0.5,8.36392312535518E-08
RUT,3,-40,0.171009330339806,3.75,2.41345817374788E-05
RUT,3,-40,0.00600192281553398,0.5,1.77732082212666E-08
RUT,3,-40,0.0522177390776697,1,6.62913807433145E-05
RUT,3,-40,0.0275925342233008,0.5,8.17084576019445E-08
RUT,3,-40,0.36725178252427,3.5,0.00045264857540973
RUT,3,-40,1.50299934029126,9.25,0.0043444566352799
RUT,3,-40,0.0346456589805825,1,1.02594540539403E-07
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0.285383708495145,2.75,0.000300538850237065
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0.649983345388348,3,0.000650615123498138
RUT,3,-40,0.0292154203883495,1,8.65142334270133E-08
RUT,3,-40,0.082889470145631,0.75,0.000340095916568135
RUT,3,-40,0,0,0
RUT,3,-40,0.0140217361650485,0.5,2.28921659046587E-06
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0.0257584689320388,1,2.53392094205598E-06
RUT,3,-40,0.605950261650485,3.25,0.00141960217694149
RUT,3,-40,0,0,0
RUT,3,-40,0.533369285436893,3.25,0.00280967296072942
RUT,3,-40,0.0524848519417475,2,1.58731981512766E-05
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0.0182484868932039,0.5,5.40383755503433E-08
RUT,3,-40,1.13812075242718,3,0.00141325773602556
RUT,3,-40,0.805253435194172,2.25,0.00148737289492412
RUT,3,-40,0.049256328883495,1,4.24557625603193E-05
RUT,3,-40,0.0156101233009709,1,4.62255151561185E-08
RUT,3,-40,0.223685152427184,2.5,0.000019329163358277
RUT,3,-40,0.210677159951456,2,0.000091778920539851
RUT,3,-40,1.2728592961165,7.75,0.00124899863618108
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0.0318823638349513,2.5,9.44117258931095E-08
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0.073077235436893,1.5,0.000010297955193978
RUT,3,-60,0.0325516257281552,0.5,9.63935795491462E-08
RUT,3,-60,0.0216810441747573,0.5,6.42030436238877E-08
RUT,3,-60,0.0576610417475727,1,1.18668808510726E-05
RUT,3,-60,0,0,0
RUT,3,-60,0.139726004854369,1.5,4.1376396460415E-07
RUT,3,-60,0.40562446553398,4.5,0.00128193460326344
RUT,3,-60,0.00388349514563105,0.5,1.15000091514166E-08
RUT,3,-60,0.0807377694174755,4,2.39084912334005E-07
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0.516289576941747,4.75,0.000182486121529211
RUT,3,-60,0.09139176092233,1,2.70634069625808E-07
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0.0850899599514563,0.5,1.61814650708731E-05
RUT,3,-60,0.369615888106795,5.5,8.83703548651675E-05
RUT,3,-60,0,0,0
RUT,3,-60,0.0902067485436892,0.5,0.000682556156665387
RUT,3,-60,0,0,0
RUT,3,-60,0.034915731553398,2,1.03394293130855E-07
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0.10934874053398,1.75,0.000200891849285777
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
