9.05630317143344e-12,4.506065791550174e-17,1.5345203256556053e-27,1.7795062621101665e-48,2.393652584020005e-90,4.325998682489936e-174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5185798654903396e-17,1.1217713430160749e-27,1.90192290258337e-48,5.4686217796653735e-90,4.515958263416972e-173,0.0,0.0,1.124693607843161e-27,1.5302695768263971e-27,1.2865093459706644e-48,2.502176623433838e-90,9.454315029284415e-174,0.0,0.0,1.2885417739920702e-48,1.7745768818827146e-48,1.7305117076214878e-90,4.522131928721757e-174,0.0,0.0,0.0,1.7296944540615739e-90,2.387021967443773e-90,6.255035853725539e-174,0.0,0.0,0.0,0.0,4.314015306638165e-174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.866911142521243e-09,5.686405331941381e-09,5.700168093194835e-09,5.70025752040177e-09,5.700257521639347e-09,5.700168284665353e-09,5.686434833517644e-09,2.8759125102642317e-09,7.214051646929247e-08,7.641873054291513e-08,7.215077968624352e-08,7.642011783590499e-08,7.215084637805946e-08,7.642012685144852e-08,7.215084680912882e-08,7.642012690972543e-08,7.215084637898837e-08,7.64201268515741e-08,7.215077982902944e-08,7.642011785520731e-08,7.214053846855884e-08,7.641873351662715e-08
1.5706699399562008e-06,8.253945549228583e-07,4.17416041378106e-07,1.1973841811287041e-07,5.401734067380439e-09,5.144184206292891e-12,2.2919312750599338e-18,2.320843580311327e-31,1.2687476684077442e-57,2.1687513238212034e-110,4.0781792107889233e-216,0.0,0.0,0.0,0.0,9.264223888053213e-07,4.345430258105004e-07,2.012336107024678e-07,2.949003564215431e-08,3.036292441956055e-10,1.5745463916342107e-14,2.157154949280095e-23,5.528450225137859e-07,4.573138143042939e-07,1.0546664201432094e-07,7.868364628045041e-09,2.0727602729870747e-11,7.091446464768228e-17,4.246835641042809e-28,1.1274520903738737e-07,1.2281719864526913e-07,4.0539776543309686e-09,5.689048322790054e-12,5.519470962491898e-18,2.65455587439487e-30,3.278402021946832e-55,4.0585818060753265e-09,5.379031550672167e-09,7.419623861729138e-12,9.538383208003142e-18,8.041471551327025e-30,3.0471312660566104e-54,2.502435805843006e-103,5.129649017898975e-12,3.3136467129971116e-18,9.702711791662295e-31,4.435134368559597e-56,5.3003997180760195e-107,4.871897390380368e-209,2.285582373581132e-18,3.355747478880878e-31,5.30508149382663e-57,7.583564081440142e-109,9.972947011350557e-213,2.314414650725961e-31,1.834504061996899e-57,9.068314927238336e-110,1.4260343133873043e-214,0.0,1.2652331319301592e-57,3.135834817339402e-110,1.7052307015075655e-215,0.0,0.0,2.1627437024255768e-110,5.896709419874445e-216,0.0,0.0,0.0,4.066882315468179e-216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0863742842762203e-06,2.5670490810963434e-06,2.827362022499207e-06,2.96604186933863e-06,3.0280667372836487e-06,3.0250919379111075e-06,2.9356652833900854e-06,2.6761732103435823e-06,2.5362686213819942e-06,2.62894048092886e-06,2.8590150402446036e-06,2.9340310140452475e-06,3.0378986364269307e-06,3.104464719715648e-06,3.1298912111684938e-06,3.1928086746708027e-06,3.1610729336118535e-06,3.224561424649756e-06,3.132201279111454e-06,3.203099111891245e-06,3.008827224015582e-06,3.1012550598287184e-06
2.9920562082274233e-06,2.0428386165854997e-06,1.5036258965214134e-06,1.0556479987921066e-06,6.969241802254253e-07,4.135170729616767e-07,1.9802973569472832e-07,4.2158247635828904e-08,9.24303244198767e-10,2.0730809424379952e-13,5.1074393516375434e-21,1.5712785961105754e-36,7.848921134215324e-68,1.1002506494462278e-130,1.9870419463785947e-256,2.446010755807838e-06,1.9782342574894284e-06,1.835524242070197e-06,1.706426931566433e-06,1.5980018037968129e-06,1.5186040267992236e-06,1.4763177500704907e-06,2.241131848410755e-06,1.7881481026016882e-06,1.3727220989323265e-06,1.2194945189453459e-06,1.0817797840999112e-06,9.728988532665738e-07,9.109217680286232e-07,1.5231213714358757e-06,1.2378856095902801e-06,8.704826278485868e-07,7.018842030075199e-07,5.318173941419023e-07,3.6237092572924423e-07,2.1105886132230888e-07,9.604256146947458e-07,8.190055967847955e-07,5.773955259520749e-07,4.2459866806809183e-07,2.701877405475631e-07,1.1275553148516022e-07,1.1489987290715073e-08,4.769153407186427e-07,2.8344647756233394e-07,1.438444226450347e-07,2.608551283227725e-08,4.0224378449113395e-10,4.569467174130383e-14,2.1679269828921852e-07,6.710120907741897e-08,4.620948200008748e-09,1.02422487772204e-11,2.459478814648822e-17,4.25561788957288e-08,1.356199868577455e-09,8.847109005900395e-13,1.8465809577638945e-19,4.080605977364484e-33,9.208374121486982e-10,2.9926986981564655e-13,2.1293731263650384e-20,5.463811148805082e-35,1.898585415848563e-64,2.06731109981763e-13,7.384778501897395e-21,6.569822502127216e-36,2.7443692343338044e-66,2.6976954174619867e-127,5.093291312656428e-21,2.271938725061089e-36,3.2819110054092776e-67,3.8579802531095716e-129,1.5669260238221804e-36,1.1348889981474276e-67,4.613315658664112e-130,4.7920637031561595e-255,7.827178970408637e-68,1.5952904130361254e-130,5.730278769233423e-256,0.0,1.1002506494462278e-130,1.9815376750589867e-256,0.0,0.0,3.5385372022944652e-06,4.070796026367914e-06,4.341833426984793e-06,4.436602533051112e-06,4.378450180518151e-06,4.1499379450732385e-06,3.6776445784087445e-06,2.730315023617167e-06,4.1165325160031655e-06,4.258772979619907e-06,4.476292596710225e-06,4.603512138235382e-06,4.643457509058923e-06,4.764591320711241e-06,4.661035345157217e-06,4.781922068628519e-06,4.5315684111294874e-06,4.657953748496322e-06,4.218981637014468e-06,4.359363933177999e-06,3.616546877250399e-06,3.7898548447730417e-06
3.911889469314845e-06,2.919959990798845e-06,2.3752091190636176e-06,1.858956848766347e-06,1.3939922891703968e-06,9.943930536292604e-07,6.692728799574392e-07,4.1313256562042975e-07,2.186527350437221e-07,7.485585212444866e-08,5.335225535264441e-09,1.250464402754458e-11,3.311938397681157e-17,1.1533278171503376e-28,1.0442570368915924e-51,3.474586526809911e-06,3.0161918672829012e-06,2.951625477036235e-06,2.8953043043520934e-06,2.8474393104735885e-06,2.8081468317094663e-06,2.7774310885515938e-06,3.3091316109097747e-06,2.859443619969931e-06,2.4767104565064255e-06,2.424310547628186e-06,2.3836895999414773e-06,2.3558947753274248e-06,2.3417729879326457e-06,2.6039304687073066e-06,2.233493540079269e-06,1.868999028210665e-06,1.7877575720357803e-06,1.7228146897357532e-06,1.6773250168718636e-06,1.6538530331482313e-06,1.906304501531461e-06,1.6765385872358162e-06,1.3830562123774092e-06,1.2759153674692462e-06,1.1863429053555119e-06,1.1209274928804134e-06,1.0861297646884608e-06,1.1798065738596558e-06,9.149943539609285e-07,7.806269760810758e-07,6.558104045209122e-07,5.511719892557938e-07,4.871416617526379e-07,7.887208103630506e-07,5.733961365858092e-07,4.4704850483728227e-07,3.284313164189148e-07,2.3857432860541153e-07,4.80395675163072e-07,3.097456349942229e-07,1.9512550889348004e-07,8.117579309870222e-08,8.380960783643464e-09,2.4610544776400183e-07,1.143818709794854e-07,2.505248878647874e-08,5.812620823370896e-10,1.4898694700234662e-13,7.796320083152025e-08,8.16351672888489e-09,5.7203944150015785e-11,1.3579722434959886e-15,3.8150930532152074e-25,5.313912212618683e-09,1.8036544629102862e-11,1.377876642545799e-16,4.003294717015803e-27,1.246833993949396e-11,4.787767044996539e-17,4.834025122622756e-28,2.516577414062764e-50,3.3027635326227275e-17,1.6722483598424717e-28,3.011451886287754e-51,5.130740084333723e-97,1.1533278171503376e-28,1.0413643581190404e-51,6.135268230264e-98,1.1616436373947716e-190,4.4227864569726854e-06,4.96242343906036e-06,5.227873885928386e-06,5.2910918165797e-06,5.166024976299577e-06,4.820289505793813e-06,4.145610367575435e-06,2.771131796583105e-06,5.054741432141418e-06,5.222034212725801e-06,5.4187147280562315e-06,5.571893885123158e-06,5.569576723974094e-06,5.717543504639684e-06,5.541779114694384e-06,5.691009989811731e-06,5.327879275874254e-06,5.48540474671411e-06,4.873043103225859e-06,5.050176823431069e-06,4.021468940080407e-06,4.2460404227938655e-06
4.625483631382781e-06,3.5747328782802606e-06,3.0702599147400096e-06,2.5978380236469984e-06,2.138716070548768e-06,1.6979536250914003e-06,1.2888722126783307e-06,9.227837174755946e-07,6.19562319732432e-07,3.815247937186888e-07,2.0161807963967658e-07,6.967938689865012e-08,5.173803714379827e-09,1.3186469984569223e-11,6.04278781774278e-17,4.184689409065172e-06,3.6434734884164792e-06,3.568130815683297e-06,3.49878371920885e-06,3.4354868954431994e-06,3.3782770035535394e-06,3.327169681036428e-06,3.995160503855739e-06,3.6111525488711417e-06,3.155985914927911e-06,3.1000753894572053e-06,3.050387540401802e-06,3.00692389279113e-06,2.9696486833575097e-06,3.3091602862451777e-06,3.0865409091196418e-06,2.7060343863802916e-06,2.665835101585996e-06,2.6327220472991676e-06,2.6067075835792503e-06,2.587701684344761e-06,2.708600885753868e-06,2.570905044197803e-06,2.2568198808549466e-06,2.2118543918211686e-06,2.1770107323548573e-06,2.153213487432215e-06,2.1411367880442877e-06,2.0424085363402334e-06,1.7550936382095127e-06,1.6877409255484312e-06,1.634253721966256e-06,1.5969973681223701e-06,1.5778465210189564e-06,1.5669242711298705e-06,1.3254034994390582e-06,1.2599981939551661e-06,1.2134533020888744e-06,1.1891696087901001e-06,1.1063665692886833e-06,8.78933186116512e-07,7.818785629149279e-07,7.070688118183206e-07,6.653858294620511e-07,7.299143809685436e-07,5.297057219506901e-07,4.126014053035643e-07,3.036095372707318e-07,2.2221272292778224e-07,4.4350233063631466e-07,2.85638527739914e-07,1.8026980821354855e-07,7.646819222150509e-08,8.412477488943597e-09,2.2700717095959867e-07,1.0620067470243874e-07,2.4136779081334422e-08,6.094199903162801e-10,7.267877781456383e-08,7.93327050709268e-09,6.072986650422567e-11,1.7213979663903114e-15,5.1534612484076026e-09,1.9076695878160492e-11,1.7343447441952299e-16,7.127798568310886e-27,1.3186470151919639e-11,6.026051146995497e-17,8.606456310363661e-28,8.956031138236002e-50,5.143353100442584e-06,5.708146868284564e-06,5.97706110245749e-06,6.01785989004991e-06,5.839139090754436e-06,5.397368823291108e-06,4.555590725228823e-06,2.810515005635745e-06,5.828686474195136e-06,6.015894972377838e-06,6.207384577456004e-06,6.380513678590901e-06,6.34982285819841e-06,6.518143605906764e-06,6.286734397157675e-06,6.457370915253339e-06,6.0039710839436505e-06,6.185043350058475e-06,5.432010609243248e-06,5.63715681013647e-06,4.373522874891051e-06,4.638286391655269e-06
5.18948242065793e-06,4.0628445742568615e-06,3.559407870683542e-06,3.11445472619238e-06,2.705273153147456e-06,2.309185946399704e-06,1.9142926949424775e-06,1.5224047803113115e-06,1.149045958565719e-06,8.183124607005145e-07,5.45874612750814e-07,3.30956881793002e-07,1.6977258064971613e-07,5.312926145555617e-08,4.134459591739511e-09,4.726967545478337e-06,4.118990059721769e-06,4.034168042332544e-06,3.954662634106569e-06,3.880508063450712e-06,3.8117337696202914e-06,3.7483628563544608e-06,4.516331592302482e-06,4.141812926618312e-06,3.6190510218640557e-06,3.55169376900748e-06,3.4894708292700707e-06,3.4323890350435808e-06,3.3804435393891057e-06,3.7966537799742642e-06,3.633054635621454e-06,3.183811532745339e-06,3.1313463674347127e-06,3.0839039716534393e-06,3.041454819504292e-06,3.003949323011615e-06,3.189452135462751e-06,3.1835431062639117e-06,2.8191401161608156e-06,2.780769682580903e-06,2.747608012416622e-06,2.7195768009409578e-06,2.6965643519486965e-06,2.7445236978574278e-06,2.4317843993314732e-06,2.402039564726553e-06,2.379244541726389e-06,2.3637923058134397e-06,2.355987548215174e-06,2.3037999969436462e-06,2.0342955448045785e-06,2.0056674144567438e-06,1.9861636409104253e-06,1.9762811665368153e-06,1.8486818214392427e-06,1.608474943705977e-06,1.5671837000172242e-06,1.5386169998265522e-06,1.5239988421489765e-06,1.3958563062332269e-06,1.1747851523947786e-06,1.1114168801579283e-06,1.0659756518543525e-06,1.0421390631988193e-06,9.771945227173056e-07,7.681034092661229e-07,6.741565454511637e-07,6.00342694647528e-07,5.584456926951634e-07,6.471600447636589e-07,4.761473847162503e-07,3.8996962790117737e-07,3.356090941262818e-07,3.8359595737814967e-07,2.409688643948616e-07,1.4458287187365368e-07,5.340521004388495e-08,1.8945993896010464e-07,8.047666950784708e-08,1.3369643729666299e-08,1.7554024803654565e-10,5.312090188848947e-08,4.127508918605396e-09,1.5983701890023285e-11,1.1652515657337701e-16,5.732540931452612e-06,6.33186662678593e-06,6.6110312467663445e-06,6.637360881407212e-06,6.4162240442948e-06,5.895411104668189e-06,4.914081214306021e-06,2.847777219633946e-06,6.469843350336902e-06,6.673742494015193e-06,6.870115203289218e-06,7.0596069172217275e-06,7.010844508803724e-06,7.195689897457476e-06,6.921327043760057e-06,7.109251900409243e-06,6.582613196332299e-06,6.782662597938003e-06,5.913310400028833e-06,6.141058629892265e-06,4.680829031501296e-06,4.978417263251298e-06
5.657586663680322e-06,4.4534340396253415e-06,3.931895865360248e-06,3.4834047185511473e-06,3.08994831168418e-06,2.730414627014414e-06,2.382389682950077e-06,2.029963542907658e-06,1.6767798322876063e-06,1.3352566953874577e-06,1.0131036446140156e-06,7.185729252066099e-07,4.7670769596839036e-07,3.4353129209120706e-07,2.7295727720962017e-07,5.169152735675789e-06,4.50674113735989e-06,4.414567232648102e-06,4.327454769137628e-06,4.245426898777591e-06,4.168506598197674e-06,4.09671576512166e-06,4.941109578693261e-06,4.556567212217781e-06,3.9811411795508775e-06,3.905500011787604e-06,3.834565259982653e-06,3.768341053771813e-06,3.7068276870840142e-06,4.177491577657286e-06,4.034719159320782e-06,3.5331244500156172e-06,3.4713429998479845e-06,3.413922822017786e-06,3.3608438728711132e-06,3.312078411531265e-06,3.5414389499814184e-06,3.5907247554879586e-06,3.175414058711233e-06,3.1263531837352144e-06,3.081477262271187e-06,3.040741820922398e-06,3.004089848769237e-06,3.1886187524391337e-06,2.8284569966650072e-06,2.7935163776479866e-06,2.7627009112722917e-06,2.735930228300798e-06,2.713104215196985e-06,2.8152236214893455e-06,2.5100851243901423e-06,2.492193466056674e-06,2.4786967114753038e-06,2.46946002345371e-06,2.421252309313927e-06,2.1513289691740123e-06,2.1311385917551245e-06,2.1174610671663234e-06,2.1105554012809473e-06,2.016532122678507e-06,1.7761241976348896e-06,1.7476622055533425e-06,1.7282175263941745e-06,1.718347810318866e-06,1.6099594154572698e-06,1.3922738992896483e-06,1.349634443189632e-06,1.3199421701349261e-06,1.3046827379919744e-06,1.2411690114913246e-06,1.0622970541735072e-06,1.0254682309458083e-06,1.00628643678025e-06,8.697884076732653e-07,7.000877717983566e-07,6.403080023997061e-07,6.073383190481684e-07,5.53938297755337e-07,3.9203698057186737e-07,3.015403804212658e-07,2.392648819878265e-07,3.2834170035726766e-07,1.9353995984263505e-07,1.0079106174888388e-07,2.1762073308104264e-08,6.231295486551037e-06,6.8668479301905e-06,7.158563853246933e-06,7.174762132981084e-06,6.918642783293008e-06,6.3309010484819925e-06,5.230387183711677e-06,2.882841317949768e-06,7.016561293789436e-06,7.2347153564949965e-06,7.43998842002783e-06,7.643284417187372e-06,7.582028282372957e-06,7.78072647015124e-06,7.471517769106041e-06,7.673883724284381e-06,7.085788537145095e-06,7.301659334462979e-06,6.333509883191106e-06,6.580097710737068e-06,4.951702013781648e-06,5.276823321404317e-06
6.0598309861156365e-06,4.780969992107985e-06,4.233932234491968e-06,3.7690762065742243e-06,3.3706175530278636e-06,3.0207199428976786e-06,2.702950566376308e-06,2.3972449161884318e-06,2.0906150814725554e-06,1.7867563379524493e-06,1.4895241087569399e-06,1.2061823984793384e-06,9.665551975286504e-07,9.207312285215734e-07,8.876290099930338e-07,5.544562418526189e-06,4.8358329760336125e-06,4.737572876570684e-06,4.644332307450525e-06,4.556127514116672e-06,4.4729769759171726e-06,4.3949008668063165e-06,5.301550123744373e-06,4.898889222193947e-06,4.2800702677916215e-06,4.197925058594584e-06,4.12034742788215e-06,4.047337746643638e-06,3.978896301265524e-06,4.491717043885216e-06,4.353193862314011e-06,3.810076738274915e-06,3.7412563007448507e-06,3.6765432733646223e-06,3.6159170750862184e-06,3.559354744056135e-06,3.820352593102077e-06,3.896880552030821e-06,3.443220390190856e-06,3.3864407718950124e-06,3.333452244265567e-06,3.2842159528317606e-06,3.23868829404468e-06,3.4961106807380123e-06,3.0965610734240195e-06,3.0528380916616988e-06,3.0126493230001983e-06,2.9759342864648257e-06,2.942624924737014e-06,3.1420791385716645e-06,2.793458388600391e-06,2.7643524529886616e-06,2.738659011560843e-06,2.716282987863503e-06,2.8117759681684956e-06,2.51056963773738e-06,2.4951583115685746e-06,2.4831998757249284e-06,2.474560267596234e-06,2.469473868209482e-06,2.2009485055996685e-06,2.1853500499149182e-06,2.1748203347024764e-06,2.169515469048937e-06,2.1204951526122986e-06,1.8789124566712791e-06,1.8574161806022506e-06,1.8428296261146568e-06,1.835457116439648e-06,1.7856602866144329e-06,1.5782883468051762e-06,1.5596692453527138e-06,1.5502258765669793e-06,1.4466572897116881e-06,1.2605534320571183e-06,1.2333487913341814e-06,1.2194100773591027e-06,1.1261842476087501e-06,9.490407150083637e-07,9.050544502835523e-07,8.819126104364999e-07,8.725558041201535e-07,6.851609599092919e-07,6.110338966423171e-07,5.691631756161385e-07,6.665575140956833e-06,7.3374233780190855e-06,7.643471224887572e-06,7.652051690910637e-06,7.364705469419547e-06,6.7176056043528556e-06,5.512585641952028e-06,2.9158133025150577e-06,7.494393966140011e-06,7.724640740673747e-06,7.942796150408893e-06,8.158723539869447e-06,8.089593133401838e-06,8.301627026601477e-06,7.959599379949156e-06,8.175161918525146e-06,7.530846532484144e-06,7.759978949296883e-06,6.705365446692942e-06,6.967820068803858e-06,5.1926044492089685e-06,5.541107680742229e-06
6.431850202957788e-06,5.077774834445697e-06,4.500965800345998e-06,4.013847293462736e-06,3.6019989293257547e-06,3.249565667667552e-06,2.943724061203096e-06,2.6702680314830894e-06,2.4142295942914404e-06,2.1680523100842066e-06,1.9359890358420404e-06,1.7292930338239008e-06,1.5709529003315186e-06,1.6537045172166868e-06,1.6346850490237325e-06,5.887425261421496e-06,5.13546329941039e-06,5.03129594950137e-06,4.9323203439967045e-06,4.8385479017836905e-06,4.749994767409373e-06,4.666681673333599e-06,5.629992505288392e-06,5.204849212084897e-06,4.546645313430189e-06,4.458571347210435e-06,4.375161064757368e-06,4.296412005054955e-06,4.222324862826671e-06,4.772043593783882e-06,4.629958415189782e-06,4.050191567634484e-06,3.9751738813405234e-06,3.904276865971039e-06,3.837477688542082e-06,3.7747548171343464e-06,4.06226621066669e-06,4.153833865213901e-06,3.667595782793704e-06,3.604239731777936e-06,3.5446140289847346e-06,3.4886792965297937e-06,3.436395785961962e-06,3.7434105881080364e-06,3.3116989263606867e-06,3.260793000180725e-06,3.2132776436195526e-06,3.169096216456325e-06,3.128190024376314e-06,3.392748788369641e-06,3.0102398935780426e-06,2.9725402881055267e-06,2.9380275466936842e-06,2.9066257704277393e-06,3.084334963957112e-06,2.745136173391848e-06,2.719160782959116e-06,2.696258960048131e-06,2.676327598166834e-06,2.803318495626938e-06,2.5043573254834697e-06,2.490016024647066e-06,2.4788537282286963e-06,2.4707292519865565e-06,2.5216108520992076e-06,2.2493941542022255e-06,2.2349605238347343e-06,2.225248401750981e-06,2.2203649632959127e-06,2.2536900417948247e-06,2.00814285425811e-06,1.9952458234878366e-06,1.988750346619498e-06,1.9985189238207835e-06,1.7708993443746124e-06,1.7530475697615795e-06,1.7440239322208723e-06,1.7802305650496913e-06,1.5642322965516063e-06,1.5395680967355365e-06,1.5270199903739174e-06,1.6291220613158538e-06,1.416960896318316e-06,1.3845242591189334e-06,1.3678706062393187e-06,7.0721211315501955e-06,7.784169482879784e-06,8.111009515970425e-06,8.112664200532088e-06,7.789163291543196e-06,7.0809605031729066e-06,5.77603259175589e-06,2.9478119809204595e-06,7.941885370729321e-06,8.182676888413991e-06,8.42297086760615e-06,8.650043533249923e-06,8.576363067512204e-06,8.7993812689896e-06,8.42625416256585e-06,8.653326373637383e-06,7.948643075922055e-06,8.189433348800934e-06,7.04950290429045e-06,7.324852912509184e-06,5.413649772577723e-06,5.781817143257859e-06
6.836441346609087e-06,5.394074768189987e-06,4.778732781490829e-06,4.261087530297668e-06,3.82784560824317e-06,3.4646193233356734e-06,3.16113370228729e-06,2.9068796734802367e-06,2.6923942311594834e-06,2.5091282603000376e-06,2.3501401451738078e-06,2.2175652753859286e-06,2.1232242749394485e-06,2.3072517130791006e-06,2.2965727865946408e-06,6.25546049774148e-06,5.455695400180988e-06,5.344499621173831e-06,5.238909238046484e-06,5.138953696564199e-06,5.044667230771243e-06,4.956088480470115e-06,5.9815458578194705e-06,5.5260749251530325e-06,4.82530136507702e-06,4.730498720317534e-06,4.640732901165021e-06,4.556016821155363e-06,4.476366814023164e-06,5.065460498627151e-06,4.912614839512052e-06,4.2941233614875865e-06,4.212246982186435e-06,4.134800243392006e-06,4.061771823300958e-06,3.993152563154714e-06,4.3084250272935185e-06,4.4081001449943285e-06,3.888761825240492e-06,3.818377395385403e-06,3.7519722018328978e-06,3.6895155710107334e-06,3.6309777812861153e-06,3.979312988562668e-06,3.516090109172985e-06,3.457860919860733e-06,3.403208470293867e-06,3.3520831445605244e-06,3.304435122202698e-06,3.6230598750330804e-06,3.2090211196233427e-06,3.1633942951102204e-06,3.1210878984084876e-06,3.082037702527213e-06,3.3249019654409225e-06,2.9518832623355264e-06,2.916703943102968e-06,2.884660413998469e-06,2.855669368854225e-06,3.074859952129144e-06,2.736845730032138e-06,2.711143877401765e-06,2.6885592661333673e-06,2.668984250180813e-06,2.862533432595184e-06,2.5543187959591623e-06,2.536981107922055e-06,2.5229774957295186e-06,2.5121641184961855e-06,2.679173553402537e-06,2.3966934843176483e-06,2.387422119679407e-06,2.382759226918886e-06,2.510647734654059e-06,2.240791002497892e-06,2.2287801580278254e-06,2.2227311699835473e-06,2.3779992340296084e-06,2.1172427536329494e-06,2.1025226800607038e-06,2.0950944598936875e-06,2.294347919217682e-06,2.03880526608853e-06,2.022018867610055e-06,2.0135335588219555e-06,7.5194442668256545e-06,8.28496042164246e-06,8.637046955422601e-06,8.628815391102829e-06,8.258884448031194e-06,7.4703123138835e-06,6.051303378999413e-06,2.9819818799651314e-06,8.431592555525685e-06,8.67992624056869e-06,8.950362670896264e-06,9.18438292687959e-06,9.111248270916339e-06,9.341183122670747e-06,8.934581282729e-06,9.169125629683654e-06,8.397469832467413e-06,8.647059098291e-06,7.4045857090148366e-06,7.6890477556263e-06,5.633466770816911e-06,6.017205681023079e-06
