node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
2 3 1 -0.0314 0.2620 -4.9648 -0.0306 0.5240 -5.9299 0.0900 1.0000 14.0000 1 2 1  
1171 1172 198 0.2770 0.6970 -1.3431 0.5937 1.4018 -0.7082 0.0700 1.0749 13.3333 2 4 198  
3 4 1 -0.0306 0.5240 -5.9299 -0.1213 0.7518 -6.5855 0.0900 1.2333 14.0000 1 2 1  
1172 1173 198 0.5937 1.4018 -0.7082 0.9251 2.1508 -0.1345 0.0700 1.2854 13.3333 2 4 198  
1151 1152 6 0.5308 -0.1887 16.9857 0.6060 -0.2016 17.9828 0.2000 1.3333 14.0000 1 3 6  
1136 1137 6 0.0031 0.0533 1.9993 0.0210 0.0543 2.9992 0.2000 1.3333 14.0000 1 3 6  
1141 1142 6 0.1108 0.0411 6.9981 0.1422 0.0186 7.9974 0.2000 1.3333 14.0000 1 3 6  
1146 1147 6 0.2640 -0.0958 11.9939 0.3051 -0.1181 12.9928 0.2000 1.3333 14.0000 1 3 6  
4 5 1 -0.1213 0.7518 -6.5855 -0.0031 0.9695 -7.2402 0.0900 1.4667 14.0000 1 2 1  
1173 1174 198 0.9251 2.1508 -0.1345 1.2667 2.9019 0.4304 0.0700 1.5005 13.3333 2 4 198  
5 6 1 -0.0031 0.9695 -7.2402 0.0652 1.1411 -7.9154 0.0900 1.7000 14.0000 1 2 1  
1174 1175 198 1.2667 2.9019 0.4304 1.7032 3.6046 0.9922 0.0700 1.7203 13.3333 2 4 198  
6 7 1 0.0652 1.1411 -7.9154 0.0016 1.3096 -8.5919 0.0900 1.9333 14.0000 1 2 1  
1175 1176 198 1.7032 3.6046 0.9922 2.1664 4.3064 1.5335 0.0700 1.9450 13.3333 2 4 198  
1147 1148 6 0.3051 -0.1181 12.9928 0.3573 -0.1366 13.9912 0.2000 2.0000 14.0000 1 3 6  
1132 1133 6 -0.0100 -0.0001 -2.0000 -0.0114 0.0172 -1.0002 0.2000 2.0000 14.0000 1 3 6  
1137 1138 6 0.0210 0.0543 2.9992 0.0424 0.0530 3.9989 0.2000 2.0000 14.0000 1 3 6  
1142 1143 6 0.1422 0.0186 7.9974 0.1683 -0.0097 8.9966 0.2000 2.0000 14.0000 1 3 6  
7 8 1 0.0016 1.3096 -8.5919 0.1467 1.4830 -9.2543 0.0900 2.1667 14.0000 1 2 1  
1176 1177 198 2.1664 4.3064 1.5335 2.6692 5.0049 2.0427 0.0700 2.1749 13.3333 2 4 198  
8 9 1 0.1467 1.4830 -9.2543 0.3852 1.6854 -9.8805 0.0900 2.4000 14.0000 1 2 1  
1177 1178 198 2.6692 5.0049 2.0427 3.1625 5.7282 2.5258 0.0700 2.4102 13.3333 2 4 198  
3 60 7 -0.0306 0.5240 -5.9299 -0.8676 0.0612 -6.2218 0.0300 2.5714 12.0000 2 2 7  
9 10 1 0.3852 1.6854 -9.8805 0.4728 2.0307 -10.4831 0.0900 2.6333 14.0000 1 2 1  
1178 1179 198 3.1625 5.7282 2.5258 3.7066 6.4319 2.9828 0.0700 2.6512 13.3333 2 4 198  
1148 1149 6 0.3573 -0.1366 13.9912 0.4081 -0.1563 14.9897 0.2000 2.6667 14.0000 1 3 6  
1133 1134 6 -0.0114 0.0172 -1.0002 -0.0123 0.0351 -0.0004 0.2000 2.6667 14.0000 1 3 6  
1138 1139 6 0.0424 0.0530 3.9989 0.0639 0.0496 4.9987 0.2000 2.6667 14.0000 1 3 6  
1143 1144 6 0.1683 -0.0097 8.9966 0.2018 -0.0427 9.9955 0.2000 2.6667 14.0000 1 3 6  
4 67 8 -0.1213 0.7518 -6.5855 0.8390 0.5256 -6.7486 0.0300 2.8048 11.7667 2 2 8  
10 11 1 0.4728 2.0307 -10.4831 0.5577 2.3741 -11.0871 0.0900 2.8667 14.0000 1 2 1  
1179 1180 198 3.7066 6.4319 2.9828 4.2530 7.1370 3.4348 0.0700 2.8981 13.3333 2 4 198  
5 74 9 -0.0031 0.9695 -7.2402 -0.7928 1.0086 -7.8524 0.0300 3.0381 11.5333 2 2 9  
11 12 1 0.5577 2.3741 -11.0871 0.6994 2.6673 -11.7068 0.0900 3.1000 14.0000 1 2 1  
60 61 7 -0.8676 0.0612 -6.2218 -1.5620 -0.3789 -6.7912 0.0300 3.1429 12.0000 2 2 7  
1180 1181 198 4.2530 7.1370 3.4348 4.8254 7.8358 3.8638 0.0700 3.1513 13.3333 2 4 198  
6 81 10 0.0652 1.1411 -7.9154 -0.9012 1.3465 -8.0703 0.0300 3.2714 11.3000 2 2 10  
12 13 1 0.6994 2.6673 -11.7068 0.6904 2.8289 -12.3878 0.0900 3.3333 14.0000 1 2 1  
1149 1150 6 0.4081 -0.1563 14.9897 0.4658 -0.1707 15.9880 0.2000 3.3333 14.0000 1 3 6  
1134 1135 6 -0.0123 0.0351 -0.0004 -0.0138 0.0534 0.9995 0.2000 3.3333 14.0000 1 3 6  
1139 1140 6 0.0639 0.0496 4.9987 0.0866 0.0449 5.9984 0.2000 3.3333 14.0000 1 3 6  
1144 1145 6 0.2018 -0.0427 9.9955 0.2301 -0.0695 10.9948 0.2000 3.3333 14.0000 1 3 6  
67 68 8 0.8390 0.5256 -6.7486 1.7992 0.3185 -6.9360 0.0300 3.3762 11.7667 2 2 8  
1181 1182 198 4.8254 7.8358 3.8638 5.4513 8.4996 4.2731 0.0700 3.4110 13.3333 2 4 198  
7 88 11 0.0016 1.3096 -8.5919 -0.9245 1.3600 -8.9658 0.0300 3.5048 11.0667 2 2 11  
13 14 1 0.6904 2.8289 -12.3878 0.8653 2.9848 -13.0474 0.0900 3.5667 14.0000 1 2 1  
74 75 9 -0.7928 1.0086 -7.8524 -1.3778 0.9110 -8.6576 0.0300 3.6095 11.5333 2 2 9  
1182 1183 198 5.4513 8.4996 4.2731 6.1067 9.1518 4.6541 0.0700 3.6777 13.3333 2 4 198  
61 62 7 -1.5620 -0.3789 -6.7912 -2.1092 -0.6537 -7.5818 0.0300 3.7143 12.0000 2 2 7  
8 95 12 0.1467 1.4830 -9.2543 -0.7072 1.1870 -9.6825 0.0300 3.7381 10.8333 2 2 12  
14 15 1 0.8653 2.9848 -13.0474 1.0798 3.0733 -13.7079 0.0900 3.8000 14.0000 1 2 1  
81 82 10 -0.9012 1.3465 -8.0703 -1.8993 1.3530 -8.0087 0.0300 3.8429 11.3000 2 2 10  
1137 1208 199 0.0210 0.0543 2.9992 -0.4760 -0.4972 3.6691 0.0700 3.8687 10.3333 2 4 199  
68 69 8 1.7992 0.3185 -6.9360 2.7725 0.1024 -7.0140 0.0300 3.9476 11.7667 2 2 8  
1183 1184 198 6.1067 9.1518 4.6541 6.7821 9.8159 4.9747 0.0700 3.9517 13.3333 2 4 198  
9 102 13 0.3852 1.6854 -9.8805 0.8613 2.5639 -9.9179 0.0300 3.9714 10.6000 2 2 13  
1150 1151 6 0.4658 -0.1707 15.9880 0.5308 -0.1887 16.9857 0.2000 4.0000 14.0000 1 3 6  
1135 1136 6 -0.0138 0.0534 0.9995 0.0031 0.0533 1.9993 0.2000 4.0000 14.0000 1 3 6  
1140 1141 6 0.0866 0.0449 5.9984 0.1108 0.0411 6.9981 0.2000 4.0000 14.0000 1 3 6  
1145 1146 6 0.2301 -0.0695 10.9948 0.2640 -0.0958 11.9939 0.2000 4.0000 14.0000 1 3 6  
15 16 1 1.0798 3.0733 -13.7079 1.2821 2.9528 -14.3671 0.0900 4.0333 14.0000 1 2 1  
1208 1209 199 -0.4760 -0.4972 3.6691 -0.9809 -1.0841 4.3021 0.0700 4.0749 10.3333 2 4 199  
88 89 11 -0.9245 1.3600 -8.9658 -1.6896 1.4079 -9.6079 0.0300 4.0762 11.0667 2 2 11  
75 76 9 -1.3778 0.9110 -8.6576 -1.9301 0.8135 -9.4855 0.0300 4.1810 11.5333 2 2 9  
10 109 14 0.4728 2.0307 -10.4831 0.6521 1.3321 -11.1758 0.0300 4.2048 10.3667 2 2 14  
1184 1185 198 6.7821 9.8159 4.9747 7.4689 10.4828 5.2637 0.0700 4.2334 13.3333 2 4 198  
16 17 1 1.2821 2.9528 -14.3671 1.3193 2.8359 -15.0562 0.0900 4.2667 14.0000 1 2 1  
1209 1210 199 -0.9809 -1.0841 4.3021 -1.4955 -1.7252 4.8714 0.0700 4.2854 10.3333 2 4 199  
62 63 7 -2.1092 -0.6537 -7.5818 -2.6403 -1.1637 -8.2584 0.0300 4.2857 12.0000 2 2 7  
95 96 12 -0.7072 1.1870 -9.6825 -1.4759 0.8951 -10.2516 0.0300 4.3095 10.8333 2 2 12  
0 372 2 0.0000 0.0000 -3.0000 -0.4497 0.8571 -3.2515 0.0700 4.3333 10.0000 4 2 2  
82 83 10 -1.8993 1.3530 -8.0087 -2.8675 1.3591 -8.2586 0.0300 4.4143 11.3000 2 2 10  
11 116 15 0.5577 2.3741 -11.0871 0.5615 3.3438 -10.8429 0.0300 4.4381 10.1333 2 2 15  
17 18 1 1.3193 2.8359 -15.0562 1.1507 2.6917 -15.7202 0.0900 4.5000 14.0000 1 2 1  
1210 1211 199 -1.4955 -1.7252 4.8714 -1.9801 -2.4462 5.3668 0.0700 4.5005 10.3333 2 4 199  
69 70 8 2.7725 0.1024 -7.0140 3.7272 -0.1119 -7.2204 0.0300 4.5190 11.7667 2 2 8  
1185 1186 198 7.4689 10.4828 5.2637 8.0790 11.2479 5.4699 0.0700 4.5233 13.3333 2 4 198  
102 103 13 0.8613 2.5639 -9.9179 1.2671 3.4455 -10.1592 0.0300 4.5429 10.6000 2 2 13  
372 373 2 -0.4497 0.8571 -3.2515 -0.8045 1.4941 -3.4270 0.0700 4.5833 10.0000 4 2 2  
89 90 11 -1.6896 1.4079 -9.6079 -2.2186 1.4535 -10.4553 0.0300 4.6476 11.0667 2 2 11  
12 123 16 0.6994 2.6673 -11.7068 1.2215 2.0776 -12.3229 0.0300 4.6714 9.9000 2 2 16  
1211 1212 199 -1.9801 -2.4462 5.3668 -2.5597 -3.1365 5.7998 0.0700 4.7203 10.3333 2 4 199  
18 19 1 1.1507 2.6917 -15.7202 1.0938 2.7213 -16.4172 0.0900 4.7333 14.0000 1 2 1  
76 77 9 -1.9301 0.8135 -9.4855 -2.5144 0.7579 -10.2951 0.0300 4.7524 11.5333 2 2 9  
109 110 14 0.6521 1.3321 -11.1758 0.8311 0.5912 -11.8231 0.0300 4.7762 10.3667 2 2 14  
1186 1187 198 8.0790 11.2479 5.4699 8.7155 12.0066 5.6085 0.0700 4.8218 13.3333 2 4 198  
373 374 2 -0.8045 1.4941 -3.4270 -1.1558 2.0964 -3.7033 0.0700 4.8333 10.0000 4 2 2  
63 64 7 -2.6403 -1.1637 -8.2584 -3.2376 -1.5936 -8.9355 0.0300 4.8571 12.0000 2 2 7  
96 97 12 -1.4759 0.8951 -10.2516 -2.0231 0.6174 -11.0412 0.0300 4.8810 10.8333 2 2 12  
13 130 17 0.6904 2.8289 -12.3878 0.9636 3.7899 -12.4306 0.0300 4.9048 9.6667 2 2 17  
1212 1213 199 -2.5597 -3.1365 5.7998 -3.1070 -3.8682 6.2060 0.0700 4.9450 10.3333 2 4 199  
19 20 1 1.0938 2.7213 -16.4172 1.0515 2.7509 -17.1153 0.0900 4.9667 14.0000 1 2 1  
83 84 10 -2.8675 1.3591 -8.2586 -3.7540 1.0916 -8.6361 0.0300 4.9857 11.3000 2 2 10  
116 117 15 0.5615 3.3438 -10.8429 0.6132 4.3294 -10.6818 0.0300 5.0095 10.1333 2 2 15  
374 375 2 -1.1558 2.0964 -3.7033 -1.3164 2.7147 -4.0962 0.0700 5.0833 10.0000 4 2 2  
70 71 8 3.7272 -0.1119 -7.2204 4.5643 -0.3425 -7.7164 0.0300 5.0905 11.7667 2 2 8  
103 104 13 1.2671 3.4455 -10.1592 1.7021 4.2746 -10.5103 0.0300 5.1143 10.6000 2 2 13  
1187 1188 198 8.7155 12.0066 5.6085 9.3793 12.7502 5.6879 0.0700 5.1295 13.3333 2 4 198  
14 137 18 0.8653 2.9848 -13.0474 -0.0103 2.6876 -13.4281 0.0300 5.1381 9.4333 2 2 18  
1213 1214 199 -3.1070 -3.8682 6.2060 -3.6876 -4.5886 6.5856 0.0700 5.1749 10.3333 2 4 199  
20 21 1 1.0515 2.7509 -17.1153 1.1206 2.7449 -17.8119 0.0900 5.2000 14.0000 1 2 1  
90 91 11 -2.2186 1.4535 -10.4553 -2.7631 1.4991 -11.2928 0.0300 5.2190 11.0667 2 2 11  
123 124 16 1.2215 2.0776 -12.3229 1.9777 1.5878 -12.7569 0.0300 5.2429 9.9000 2 2 16  
77 78 9 -2.5144 0.7579 -10.2951 -3.0817 0.6763 -11.1146 0.0300 5.3238 11.5333 2 2 9  
0 610 3 0.0000 0.0000 -3.0000 0.6436 0.5936 -3.4831 0.0700 5.3333 9.0000 4 2 3  
375 376 2 -1.3164 2.7147 -4.0962 -1.5257 3.3067 -4.5064 0.0700 5.3333 10.0000 4 2 2  
110 111 14 0.8311 0.5912 -11.8231 1.0013 0.0898 -12.6714 0.0300 5.3476 10.3667 2 2 14  
15 144 19 1.0798 3.0733 -13.7079 0.1675 3.0396 -14.1161 0.0300 5.3714 9.2000 2 2 19  
1214 1215 199 -3.6876 -4.5886 6.5856 -4.2522 -5.3501 6.9038 0.0700 5.4102 10.3333 2 4 199  
64 65 7 -3.2376 -1.5936 -8.9355 -3.8726 -2.0245 -9.5766 0.0300 5.4286 12.0000 2 2 7  
21 22 1 1.1206 2.7449 -17.8119 1.2211 2.7103 -18.5037 0.0900 5.4333 14.0000 1 2 1  
1188 1189 198 9.3793 12.7502 5.6879 10.0452 13.4957 5.7186 0.0700 5.4470 13.3333 2 4 198  
97 98 12 -2.0231 0.6174 -11.0412 -2.3381 0.3493 -11.9516 0.0300 5.4524 10.8333 2 2 12  
130 131 17 0.9636 3.7899 -12.4306 1.1962 4.6979 -12.7790 0.0300 5.4762 9.6667 2 2 17  
84 85 10 -3.7540 1.0916 -8.6361 -4.4791 0.5641 -9.0790 0.0300 5.5571 11.3000 2 2 10  
117 118 15 0.6132 4.3294 -10.6818 0.5603 5.3068 -10.4769 0.0300 5.5810 10.1333 2 2 15  
376 377 2 -1.5257 3.3067 -4.5064 -1.7256 3.7459 -5.0805 0.0700 5.5833 10.0000 4 2 2  
610 611 3 0.6436 0.5936 -3.4831 0.9354 1.1368 -3.9102 0.0700 5.5833 9.0000 4 2 3  
16 151 20 1.2821 2.9528 -14.3671 0.6932 3.6105 -14.8369 0.0300 5.6048 8.9667 2 2 20  
1215 1216 199 -4.2522 -5.3501 6.9038 -4.8354 -6.1355 7.1112 0.0700 5.6512 10.3333 2 4 199  
71 72 8 4.5643 -0.3425 -7.7164 5.3859 -0.5185 -8.2587 0.0300 5.6619 11.7667 2 2 8  
22 23 1 1.2211 2.7103 -18.5037 1.3396 2.8313 -19.1830 0.0900 5.6667 14.0000 1 2 1  
104 105 13 1.7021 4.2746 -10.5103 2.1262 4.9965 -11.0572 0.0300 5.6857 10.6000 2 2 13  
137 138 18 -0.0103 2.6876 -13.4281 -0.8032 2.2815 -13.8826 0.0300 5.7095 9.4333 2 2 18  
1189 1190 198 10.0452 13.4957 5.7186 10.7234 14.2303 5.7008 0.0700 5.7749 13.3333 2 4 198  
91 92 11 -2.7631 1.4991 -11.2928 -3.2291 1.5615 -12.1754 0.0300 5.7905 11.0667 2 2 11  
124 125 16 1.9777 1.5878 -12.7569 2.5779 1.1149 -13.4020 0.0300 5.8143 9.9000 2 2 16  
377 378 2 -1.7256 3.7459 -5.0805 -2.0313 4.1340 -5.6448 0.0700 5.8333 10.0000 4 2 2  
611 612 3 0.9354 1.1368 -3.9102 1.2164 1.5355 -4.4799 0.0700 5.8333 9.0000 4 2 3  
17 158 21 1.3193 2.8359 -15.0562 0.4113 2.5411 -15.3539 0.0300 5.8381 8.7333 2 2 21  
78 79 9 -3.0817 0.6763 -11.1146 -3.7313 0.5486 -11.8640 0.0300 5.8952 11.5333 2 2 9  
1216 1217 199 -4.8354 -6.1355 7.1112 -5.4431 -6.9066 7.3013 0.0700 5.8981 10.3333 2 4 199  
23 24 1 1.3396 2.8313 -19.1830 1.5191 2.8820 -19.8576 0.0900 5.9000 14.0000 1 2 1  
372 412 63 -0.4497 0.8571 -3.2515 -1.4497 0.8624 -3.2532 0.0300 5.9048 8.6667 2 2 63  
111 112 14 1.0013 0.0898 -12.6714 1.0828 -0.2300 -13.6153 0.0300 5.9190 10.3667 2 2 14  
144 145 19 0.1675 3.0396 -14.1161 -0.6203 2.7540 -14.6619 0.0300 5.9429 9.2000 2 2 19  
65 66 7 -3.8726 -2.0245 -9.5766 -4.6311 -2.2241 -10.1970 0.0300 6.0000 12.0000 2 2 7  
98 99 12 -2.3381 0.3493 -11.9516 -2.6987 0.0815 -12.8451 0.0300 6.0238 10.8333 2 2 12  
131 132 17 1.1962 4.6979 -12.7790 1.1184 5.6169 -13.1654 0.0300 6.0476 9.6667 2 2 17  
18 165 22 1.1507 2.6917 -15.7202 0.1958 2.9530 -15.8610 0.0300 6.0714 8.5000 2 2 22  
612 613 3 1.2164 1.5355 -4.4799 1.2861 1.9163 -5.1222 0.0700 6.0833 9.0000 4 2 3  
378 379 2 -2.0313 4.1340 -5.6448 -2.1868 4.5128 -6.2732 0.0700 6.0833 10.0000 4 2 2  
1190 1191 198 10.7234 14.2303 5.7008 11.3696 14.9922 5.6559 0.0700 6.1139 13.3333 2 4 198  
85 86 10 -4.4791 0.5641 -9.0790 -5.0469 0.0542 -9.7252 0.0300 6.1286 11.3000 2 2 10  
24 25 1 1.5191 2.8820 -19.8576 1.6472 2.9326 -20.5439 0.0900 6.1333 14.0000 1 2 1  
1217 1218 199 -5.4431 -6.9066 7.3013 -6.0328 -7.7010 7.4468 0.0700 6.1513 10.3333 2 4 199  
118 119 15 0.5603 5.3068 -10.4769 0.2667 6.2385 -10.2632 0.0300 6.1524 10.1333 2 2 15  
373 419 64 -0.8045 1.4941 -3.4270 -0.5398 1.6518 -4.3784 0.0300 6.1548 8.4167 2 2 64  
151 152 20 0.6932 3.6105 -14.8369 0.0792 4.2581 -15.2882 0.0300 6.1762 8.9667 2 2 20  
72 73 8 5.3859 -0.5185 -8.2587 6.2169 -0.7391 -8.7694 0.0300 6.2333 11.7667 2 2 8  
105 106 13 2.1262 4.9965 -11.0572 2.5295 5.4964 -11.8237 0.0300 6.2571 10.6000 2 2 13  
138 139 18 -0.8032 2.2815 -13.8826 -1.6997 2.0334 -14.2496 0.0300 6.2810 9.4333 2 2 18  
19 172 23 1.0938 2.7213 -16.4172 1.8797 2.2185 -16.7772 0.0300 6.3048 8.2667 2 2 23  
0 816 4 0.0000 0.0000 -3.0000 0.1122 -0.9659 -3.2333 0.0700 6.3333 8.0000 4 2 4  
613 614 3 1.2861 1.9163 -5.1222 1.1821 2.3340 -5.7364 0.0700 6.3333 9.0000 4 2 3  
379 380 2 -2.1868 4.5128 -6.2732 -2.2691 4.7012 -6.9944 0.0700 6.3333 10.0000 4 2 2  
92 93 11 -3.2291 1.5615 -12.1754 -3.7047 1.6238 -13.0529 0.0300 6.3619 11.0667 2 2 11  
25 26 1 1.6472 2.9326 -20.5439 1.5698 2.9453 -21.2395 0.0900 6.3667 14.0000 1 2 1  
125 126 16 2.5779 1.1149 -13.4020 3.1233 0.5999 -14.0633 0.0300 6.3857 9.9000 2 2 16  
374 426 65 -1.1558 2.0964 -3.7033 -0.5263 2.7973 -3.3679 0.0300 6.4048 8.1667 2 2 65  
158 159 21 0.4113 2.5411 -15.3539 -0.3560 2.2608 -15.9306 0.0300 6.4095 8.7333 2 2 21  
1218 1219 199 -6.0328 -7.7010 7.4468 -6.5603 -8.5443 7.5494 0.0700 6.4110 10.3333 2 4 199  
1191 1192 198 11.3696 14.9922 5.6559 12.0126 15.7564 5.6063 0.0700 6.4649 13.3333 2 4 198  
79 80 9 -3.7313 0.5486 -11.8640 -4.3314 0.4212 -12.6537 0.0300 6.4667 11.5333 2 2 9  
412 413 63 -1.4497 0.8624 -3.2532 -2.4016 0.6411 -3.4651 0.0300 6.4762 8.6667 2 2 63  
112 113 14 1.0828 -0.2300 -13.6153 1.0131 -0.3872 -14.6005 0.0300 6.4905 10.3667 2 2 14  
145 146 19 -0.6203 2.7540 -14.6619 -1.1935 2.4824 -15.4349 0.0300 6.5143 9.2000 2 2 19  
20 179 24 1.0515 2.7509 -17.1153 1.9376 2.4172 -17.4368 0.0300 6.5381 8.0333 2 2 24  
614 615 3 1.1821 2.3340 -5.7364 0.8636 2.7068 -6.3039 0.0700 6.5833 9.0000 4 2 3  
816 817 4 0.1122 -0.9659 -3.2333 0.2139 -1.6702 -3.4702 0.0700 6.5833 8.0000 4 2 4  
380 381 2 -2.2691 4.7012 -6.9944 -2.4066 4.8891 -7.7074 0.0700 6.5833 10.0000 4 2 2  
99 100 12 -2.6987 0.0815 -12.8451 -2.9456 -0.1844 -13.7770 0.0300 6.5952 10.8333 2 2 12  
26 27 1 1.5698 2.9453 -21.2395 1.5110 2.7511 -21.9095 0.0900 6.6000 14.0000 1 2 1  
132 133 17 1.1184 5.6169 -13.1654 1.1932 6.3968 -13.7868 0.0300 6.6190 9.6667 2 2 17  
165 166 22 0.1958 2.9530 -15.8610 -0.7310 3.2393 -16.1040 0.0300 6.6429 8.5000 2 2 22  
375 433 66 -1.3164 2.7147 -4.0962 -2.1458 2.3124 -4.4837 0.0300 6.6548 7.9167 2 2 66  
1219 1220 199 -6.5603 -8.5443 7.5494 -7.0579 -9.4116 7.5677 0.0700 6.6777 10.3333 2 4 199  
86 87 10 -5.0469 0.0542 -9.7252 -5.6278 -0.4556 -10.3596 0.0300 6.7000 11.3000 2 2 10  
119 120 15 0.2667 6.2385 -10.2632 -0.2794 7.0658 -10.1317 0.0300 6.7238 10.1333 2 2 15  
419 420 64 -0.5398 1.6518 -4.3784 -0.5830 1.7720 -5.3702 0.0300 6.7262 8.4167 2 2 64  
152 153 20 0.0792 4.2581 -15.2882 -0.5404 5.0224 -15.4668 0.0300 6.7476 8.9667 2 2 20  
21 186 25 1.1206 2.7449 -17.8119 0.4375 2.1737 -18.2669 0.0300 6.7714 7.8000 2 2 25  
1192 1193 198 12.0126 15.7564 5.6063 12.6569 16.5169 5.5248 0.0700 6.8285 13.3333 2 4 198  
106 107 13 2.5295 5.4964 -11.8237 2.6397 5.9718 -12.6965 0.0300 6.8286 10.6000 2 2 13  
27 28 1 1.5110 2.7511 -21.9095 1.4785 2.7274 -22.6083 0.0900 6.8333 14.0000 1 2 1  
615 616 3 0.8636 2.7068 -6.3039 0.4451 2.8872 -6.8996 0.0700 6.8333 9.0000 4 2 3  
817 818 4 0.2139 -1.6702 -3.4702 0.3141 -2.3228 -3.8259 0.0700 6.8333 8.0000 4 2 4  
381 382 2 -2.4066 4.8891 -7.7074 -2.5332 5.0630 -8.4259 0.0700 6.8333 10.0000 4 2 2  
139 140 18 -1.6997 2.0334 -14.2496 -2.5211 1.7887 -14.7647 0.0300 6.8524 9.4333 2 2 18  
1142 1241 200 0.1422 0.0186 7.9974 0.5999 0.5908 8.6779 0.0700 6.8687 7.3333 2 4 200  
172 173 23 1.8797 2.2185 -16.7772 2.4984 1.7403 -17.4005 0.0300 6.8762 8.2667 2 2 23  
376 440 67 -1.5257 3.3067 -4.5064 -0.8959 4.0522 -4.2883 0.0300 6.9048 7.6667 2 2 67  
610 646 102 0.6436 0.5936 -3.4831 1.4293 0.5543 -2.8658 0.0300 6.9048 7.6667 2 2 102  
93 94 11 -3.7047 1.6238 -13.0529 -4.0056 1.6851 -14.0045 0.0300 6.9333 11.0667 2 2 11  
1220 1221 199 -7.0579 -9.4116 7.5677 -7.4836 -10.3158 7.5343 0.0700 6.9517 10.3333 2 4 199  
126 127 16 3.1233 0.5999 -14.0633 3.6976 0.1212 -14.7273 0.0300 6.9571 9.9000 2 2 16  
426 427 65 -0.5263 2.7973 -3.3679 0.1558 3.4902 -3.1343 0.0300 6.9762 8.1667 2 2 65  
159 160 21 -0.3560 2.2608 -15.9306 -0.9701 1.9800 -16.6682 0.0300 6.9810 8.7333 2 2 21  
22 193 26 1.2211 2.7103 -18.5037 1.0280 3.6578 -18.7589 0.0300 7.0048 7.5667 2 2 26  
413 414 63 -2.4016 0.6411 -3.4651 -3.2763 0.5642 -3.9435 0.0300 7.0476 8.6667 2 2 63  
113 114 14 1.0131 -0.3872 -14.6005 0.9975 -0.5442 -15.5879 0.0300 7.0619 10.3667 2 2 14  
28 29 1 1.4785 2.7274 -22.6083 1.4541 2.7031 -23.3075 0.0900 7.0667 14.0000 1 2 1  
1241 1242 200 0.5999 0.5908 8.6779 1.0634 1.1707 9.3479 0.0700 7.0749 7.3333 2 4 200  
818 819 4 0.3141 -2.3228 -3.8259 0.4098 -2.8402 -4.3604 0.0700 7.0833 8.0000 4 2 4  
382 383 2 -2.5332 5.0630 -8.4259 -2.4526 5.1542 -9.1660 0.0700 7.0833 10.0000 4 2 2  
616 617 3 0.4451 2.8872 -6.8996 0.0387 3.0612 -7.5055 0.0700 7.0833 9.0000 4 2 3  
146 147 19 -1.1935 2.4824 -15.4349 -1.8412 2.2120 -16.1472 0.0300 7.0857 9.2000 2 2 19  
