node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
15 194 16 -0.5760 -0.4942 -11.7984 0.3440 -0.1053 -11.7507 0.0300 3.8214 10.7500 2 2 16  
132 133 7 -1.8378 -2.0218 -7.9931 -2.4465 -2.7444 -8.3205 0.0300 3.8393 11.8750 2 2 7  
946 1017 153 -0.1134 0.0883 2.9979 -0.6023 -0.4569 3.6790 0.0700 3.8687 10.3333 2 4 153  
27 28 1 -0.4996 -0.3969 -17.7210 -0.5088 -0.3310 -18.2166 0.0900 3.8750 14.0000 1 2 1  
166 167 12 0.0180 -1.0198 -10.4335 0.7846 -1.2400 -11.0368 0.0300 3.8929 11.2500 2 2 12  
16 201 17 -0.6017 -0.4165 -12.2916 0.0578 0.2158 -12.6983 0.0300 3.9464 10.6250 2 2 17  
992 993 152 4.7378 10.4675 3.6956 5.0374 11.4033 3.8814 0.0700 3.9517 13.3333 2 4 152  
139 140 8 -0.0481 0.9723 -8.7114 0.2645 1.6980 -9.3242 0.0300 3.9643 11.7500 2 2 8  
28 29 1 -0.5088 -0.3310 -18.2166 -0.3801 -0.3213 -18.6997 0.0900 4.0000 14.0000 1 2 1  
959 960 3 -0.5294 0.6416 15.9783 -0.5877 0.6965 16.9751 0.2000 4.0000 14.0000 1 3 3  
944 945 3 -0.0647 0.0452 0.9990 -0.0881 0.0671 1.9985 0.2000 4.0000 14.0000 1 3 3  
949 950 3 -0.1810 0.1683 5.9961 -0.2247 0.2037 6.9945 0.2000 4.0000 14.0000 1 3 3  
954 955 3 -0.3653 0.3847 10.9878 -0.3938 0.4393 11.9859 0.2000 4.0000 14.0000 1 3 3  
173 174 13 -1.1861 0.1105 -10.7129 -1.7182 0.8443 -11.1354 0.0300 4.0179 11.1250 2 2 13  
112 113 4 -1.4771 1.9105 -7.1029 -1.9216 2.5176 -7.7617 0.0300 4.0357 12.2500 2 2 4  
17 208 18 -0.7017 -0.3396 -12.7755 -0.0461 -0.7464 -13.4116 0.0300 4.0714 10.5000 2 2 18  
1017 1018 153 -0.6023 -0.4569 3.6790 -1.1707 -1.0204 4.2784 0.0700 4.0749 10.3333 2 4 153  
146 147 9 -2.0947 0.2925 -9.0570 -2.9172 0.4298 -9.6091 0.0300 4.0893 11.6250 2 2 9  
29 30 1 -0.3801 -0.3213 -18.6997 -0.3374 -0.3117 -19.1977 0.0900 4.1250 14.0000 1 2 1  
180 181 14 -0.4913 0.1334 -11.3095 0.0543 0.8769 -11.6963 0.0300 4.1429 11.0000 2 2 14  
119 120 5 1.8497 0.9120 -7.5763 2.4304 1.4866 -8.1529 0.0300 4.1607 12.1250 2 2 5  
18 215 19 -0.7569 -0.3175 -13.2719 -1.3681 0.4491 -13.4689 0.0300 4.1964 10.3750 2 2 19  
153 154 10 -1.8435 -2.3271 -9.1329 -2.4935 -3.0692 -9.2962 0.0300 4.2143 11.5000 2 2 10  
993 994 152 5.0374 11.4033 3.8814 5.3673 12.3326 4.0477 0.0700 4.2334 13.3333 2 4 152  
30 31 1 -0.3374 -0.3117 -19.1977 -0.2785 -0.3135 -19.6942 0.0900 4.2500 14.0000 1 2 1  
187 188 15 -1.5789 -0.2971 -11.6990 -2.4902 -0.2058 -12.1003 0.0300 4.2679 10.8750 2 2 15  
1018 1019 153 -1.1707 -1.0204 4.2784 -1.7402 -1.6352 4.8240 0.0700 4.2854 10.3333 2 4 153  
126 127 6 -0.5145 1.5985 -8.8600 -0.7244 2.2439 -9.5944 0.0300 4.2857 12.0000 2 2 6  
19 222 20 -0.7919 -0.3321 -13.7705 -0.6650 -1.2752 -14.0779 0.0300 4.3214 10.2500 2 2 20  
0 703 2 0.0000 0.0000 -3.0000 0.6425 0.7141 -3.2778 0.0700 4.3333 10.0000 4 2 2  
160 161 11 -2.1944 0.2699 -10.0671 -3.0949 0.5526 -10.3975 0.0300 4.3393 11.3750 2 2 11  
31 32 1 -0.2785 -0.3135 -19.6942 -0.3356 -0.3152 -20.1910 0.0900 4.3750 14.0000 1 2 1  
194 195 16 0.3440 -0.1053 -11.7507 1.1932 0.3537 -11.4896 0.0300 4.3929 10.7500 2 2 16  
133 134 7 -2.4465 -2.7444 -8.3205 -2.8908 -3.4193 -8.9097 0.0300 4.4107 11.8750 2 2 7  
20 229 21 -0.7325 -0.2314 -14.2566 -1.3211 -0.9218 -14.6774 0.0300 4.4464 10.1250 2 2 21  
167 168 12 0.7846 -1.2400 -11.0368 1.3225 -1.4493 -11.8533 0.0300 4.4643 11.2500 2 2 12  
32 33 1 -0.3356 -0.3152 -20.1910 -0.2875 -0.3784 -20.6846 0.0900 4.5000 14.0000 1 2 1  
1019 1020 153 -1.7402 -1.6352 4.8240 -2.3499 -2.2357 5.3415 0.0700 4.5005 10.3333 2 4 153  
201 202 17 0.0578 0.2158 -12.6983 0.7156 0.8440 -13.1139 0.0300 4.5179 10.6250 2 2 17  
994 995 152 5.3673 12.3326 4.0477 5.7382 13.2524 4.1751 0.0700 4.5233 13.3333 2 4 152  
140 141 8 0.2645 1.6980 -9.3242 0.5803 2.1846 -10.1387 0.0300 4.5357 11.7500 2 2 8  
21 236 22 -0.6555 -0.2791 -14.7484 -0.4604 -1.2542 -14.8533 0.0300 4.5714 10.0000 2 2 22  
703 704 2 0.6425 0.7141 -3.2778 1.1086 1.1632 -3.6568 0.0700 4.5833 10.0000 4 2 2  
174 175 13 -1.7182 0.8443 -11.1354 -2.0531 1.7520 -11.3882 0.0300 4.5893 11.1250 2 2 13  
113 114 4 -1.9216 2.5176 -7.7617 -2.4005 3.1241 -8.3964 0.0300 4.6071 12.2500 2 2 4  
33 34 1 -0.2875 -0.3784 -20.6846 -0.2933 -0.4421 -21.1805 0.0900 4.6250 14.0000 1 2 1  
208 209 18 -0.0461 -0.7464 -13.4116 0.6777 -1.1733 -13.9537 0.0300 4.6429 10.5000 2 2 18  
147 148 9 -2.9172 0.4298 -9.6091 -3.5501 0.4542 -10.3829 0.0300 4.6607 11.6250 2 2 9  
22 243 23 -0.6164 -0.4146 -15.2281 -1.3738 0.1003 -15.6296 0.0300 4.6964 9.8750 2 2 23  
181 182 14 0.0543 0.8769 -11.6963 0.5844 1.4901 -12.2818 0.0300 4.7143 11.0000 2 2 14  
1020 1021 153 -2.3499 -2.2357 5.3415 -3.0129 -2.8156 5.8149 0.0700 4.7203 10.3333 2 4 153  
120 121 5 2.4304 1.4866 -8.1529 3.1163 2.0502 -8.6132 0.0300 4.7321 12.1250 2 2 5  
34 35 1 -0.2933 -0.4421 -21.1805 -0.3299 -0.5056 -21.6751 0.0900 4.7500 14.0000 1 2 1  
215 216 19 -1.3681 0.4491 -13.4689 -1.9792 1.2182 -13.6558 0.0300 4.7679 10.3750 2 2 19  
154 155 10 -2.4935 -3.0692 -9.2962 -3.1426 -3.7985 -9.5127 0.0300 4.7857 11.5000 2 2 10  
23 250 24 -0.5504 -0.4040 -15.7236 -1.1174 -1.0636 -16.2170 0.0300 4.8214 9.7500 2 2 24  
995 996 152 5.7382 13.2524 4.1751 6.0799 14.1841 4.2983 0.0700 4.8218 13.3333 2 4 152  
704 705 2 1.1086 1.1632 -3.6568 1.5182 1.4739 -4.2028 0.0700 4.8333 10.0000 4 2 2  
188 189 15 -2.4902 -0.2058 -12.1003 -3.2533 -0.2427 -12.7455 0.0300 4.8393 10.8750 2 2 15  
127 128 6 -0.7244 2.2439 -9.5944 -0.7383 2.7010 -10.4837 0.0300 4.8571 12.0000 2 2 6  
35 36 1 -0.3299 -0.5056 -21.6751 -0.3489 -0.5691 -22.1707 0.0900 4.8750 14.0000 1 2 1  
222 223 20 -0.6650 -1.2752 -14.0779 -0.5380 -2.2203 -14.3790 0.0300 4.8929 10.2500 2 2 20  
161 162 11 -3.0949 0.5526 -10.3975 -3.9470 0.8938 -10.7943 0.0300 4.9107 11.3750 2 2 11  
1021 1022 153 -3.0129 -2.8156 5.8149 -3.6676 -3.4216 6.2667 0.0700 4.9450 10.3333 2 4 153  
24 257 25 -0.5146 -0.3875 -16.2220 -0.9522 -1.2355 -16.5212 0.0300 4.9464 9.6250 2 2 25  
195 196 16 1.1932 0.3537 -11.4896 1.9850 0.8070 -11.0803 0.0300 4.9643 10.7500 2 2 16  
134 135 7 -2.8908 -3.4193 -8.9097 -3.3842 -4.2224 -9.2438 0.0300 4.9821 11.8750 2 2 7  
36 37 1 -0.3489 -0.5691 -22.1707 -0.3867 -0.6154 -22.6671 0.0900 5.0000 14.0000 1 2 1  
229 230 21 -1.3211 -0.9218 -14.6774 -2.0104 -1.5331 -15.0661 0.0300 5.0179 10.1250 2 2 21  
168 169 12 1.3225 -1.4493 -11.8533 1.5863 -1.7800 -12.7595 0.0300 5.0357 11.2500 2 2 12  
25 264 26 -0.4985 -0.4117 -16.7212 -0.0202 -1.2831 -16.6118 0.0300 5.0714 9.5000 2 2 26  
705 706 2 1.5182 1.4739 -4.2028 1.7406 1.7717 -4.8543 0.0700 5.0833 10.0000 4 2 2  
202 203 17 0.7156 0.8440 -13.1139 1.1760 1.4414 -13.7704 0.0300 5.0893 10.6250 2 2 17  
141 142 8 0.5803 2.1846 -10.1387 0.8284 2.4849 -11.0598 0.0300 5.1071 11.7500 2 2 8  
37 38 1 -0.3867 -0.6154 -22.6671 -0.3670 -0.6336 -23.1664 0.0900 5.1250 14.0000 1 2 1  
996 997 152 6.0799 14.1841 4.2983 6.3989 15.1305 4.3508 0.0700 5.1295 13.3333 2 4 152  
236 237 22 -0.4604 -1.2542 -14.8533 0.0065 -2.1137 -15.0617 0.0300 5.1429 10.0000 2 2 22  
175 176 13 -2.0531 1.7520 -11.3882 -2.6615 2.5081 -11.6291 0.0300 5.1607 11.1250 2 2 13  
1022 1023 153 -3.6676 -3.4216 6.2667 -4.3290 -4.0237 6.7139 0.0700 5.1749 10.3333 2 4 153  
114 115 4 -2.4005 3.1241 -8.3964 -2.9246 3.6570 -9.0606 0.0300 5.1786 12.2500 2 2 4  
26 271 27 -0.4968 -0.4043 -17.2211 -0.9659 -1.1474 -17.6983 0.0300 5.1964 9.3750 2 2 27  
209 210 18 0.6777 -1.1733 -13.9537 1.4019 -1.5997 -14.4956 0.0300 5.2143 10.5000 2 2 18  
148 149 9 -3.5501 0.4542 -10.3829 -4.0899 0.4250 -11.2242 0.0300 5.2321 11.6250 2 2 9  
38 39 1 -0.3670 -0.6336 -23.1664 -0.3832 -0.7356 -23.6556 0.0900 5.2500 14.0000 1 2 1  
243 244 23 -1.3738 0.1003 -15.6296 -2.0206 0.6975 -16.1039 0.0300 5.2679 9.8750 2 2 23  
182 183 14 0.5844 1.4901 -12.2818 0.9674 2.1569 -12.9212 0.0300 5.2857 11.0000 2 2 14  
121 122 5 3.1163 2.0502 -8.6132 3.7600 2.6123 -9.1326 0.0300 5.3036 12.1250 2 2 5  
27 278 28 -0.4996 -0.3969 -17.7210 0.3170 -0.9680 -17.8047 0.0300 5.3214 9.2500 2 2 28  
706 707 2 1.7406 1.7717 -4.8543 1.9905 2.0446 -5.5066 0.0700 5.3333 10.0000 4 2 2  
216 217 19 -1.9792 1.2182 -13.6558 -2.3159 2.1319 -13.8837 0.0300 5.3393 10.3750 2 2 19  
155 156 10 -3.1426 -3.7985 -9.5127 -3.7687 -4.3970 -10.0125 0.0300 5.3571 11.5000 2 2 10  
39 40 1 -0.3832 -0.7356 -23.6556 -0.3065 -0.8357 -24.1394 0.0900 5.3750 14.0000 1 2 1  
250 251 24 -1.1174 -1.0636 -16.2170 -1.6567 -1.5057 -16.9337 0.0300 5.3929 9.7500 2 2 24  
1023 1024 153 -4.3290 -4.0237 6.7139 -5.0237 -4.6105 7.1299 0.0700 5.4102 10.3333 2 4 153  
189 190 15 -3.2533 -0.2427 -12.7455 -4.0883 -0.3306 -13.2887 0.0300 5.4107 10.8750 2 2 15  
128 129 6 -0.7383 2.7010 -10.4837 -0.7024 3.1100 -11.3955 0.0300 5.4286 12.0000 2 2 6  
28 285 29 -0.5088 -0.3310 -18.2166 -0.1713 0.5851 -18.0003 0.0300 5.4464 9.1250 2 2 29  
997 998 152 6.3989 15.1305 4.3508 6.7684 16.0594 4.3741 0.0700 5.4470 13.3333 2 4 152  
223 224 20 -0.5380 -2.2203 -14.3790 -0.4174 -3.0253 -14.9598 0.0300 5.4643 10.2500 2 2 20  
162 163 11 -3.9470 0.8938 -10.7943 -4.8139 0.9388 -11.2908 0.0300 5.4821 11.3750 2 2 11  
40 41 1 -0.3065 -0.8357 -24.1394 -0.2228 -0.8292 -24.6323 0.0900 5.5000 14.0000 1 2 1  
257 258 25 -0.9522 -1.2355 -16.5212 -1.0914 -2.1777 -16.8260 0.0300 5.5179 9.6250 2 2 25  
196 197 16 1.9850 0.8070 -11.0803 2.6424 1.5087 -10.8055 0.0300 5.5357 10.7500 2 2 16  
135 136 7 -3.3842 -4.2224 -9.2438 -3.8697 -4.9443 -9.7368 0.0300 5.5536 11.8750 2 2 7  
29 292 30 -0.3801 -0.3213 -18.6997 -1.0912 -0.9823 -18.9392 0.0300 5.5714 9.0000 2 2 30  
707 708 2 1.9905 2.0446 -5.5066 2.2400 2.3184 -6.1587 0.0700 5.5833 10.0000 4 2 2  
230 231 21 -2.0104 -1.5331 -15.0661 -2.6098 -2.0064 -15.7116 0.0300 5.5893 10.1250 2 2 21  
169 170 12 1.5863 -1.7800 -12.7595 2.0449 -2.1034 -13.5872 0.0300 5.6071 11.2500 2 2 12  
41 42 1 -0.2228 -0.8292 -24.6323 -0.2561 -0.9157 -25.1237 0.0900 5.6250 14.0000 1 2 1  
264 265 26 -0.0202 -1.2831 -16.6118 0.4094 -2.1771 -16.4852 0.0300 5.6429 9.5000 2 2 26  
1024 1025 153 -5.0237 -4.6105 7.1299 -5.7255 -5.1949 7.5373 0.0700 5.6512 10.3333 2 4 153  
203 204 17 1.1760 1.4414 -13.7704 1.3403 2.1207 -14.4857 0.0300 5.6607 10.6250 2 2 17  
142 143 8 0.8284 2.4849 -11.0598 0.7659 2.7704 -12.0161 0.0300 5.6786 11.7500 2 2 8  
30 299 31 -0.3374 -0.3117 -19.1977 0.1747 -1.1267 -19.4689 0.0300 5.6964 8.8750 2 2 31  
237 238 22 0.0065 -2.1137 -15.0617 0.4715 -2.9493 -15.3540 0.0300 5.7143 10.0000 2 2 22  
176 177 13 -2.6615 2.5081 -11.6291 -3.2443 3.1455 -12.1332 0.0300 5.7321 11.1250 2 2 13  
42 43 1 -0.2561 -0.9157 -25.1237 -0.1721 -0.9998 -25.6093 0.0900 5.7500 14.0000 1 2 1  
115 116 4 -2.9246 3.6570 -9.0606 -3.6846 4.0901 -9.5452 0.0300 5.7500 12.2500 2 2 4  
271 272 27 -0.9659 -1.1474 -17.6983 -1.3028 -1.9563 -18.1802 0.0300 5.7679 9.3750 2 2 27  
998 999 152 6.7684 16.0594 4.3741 7.1825 16.9694 4.3904 0.0700 5.7749 13.3333 2 4 152  
210 211 18 1.4019 -1.5997 -14.4956 2.2156 -2.0203 -14.8969 0.0300 5.7857 10.5000 2 2 18  
149 150 9 -4.0899 0.4250 -11.2242 -4.5395 0.5206 -12.1123 0.0300 5.8036 11.6250 2 2 9  
31 306 32 -0.2785 -0.3135 -19.6942 -0.1299 0.5993 -20.0747 0.0300 5.8214 8.7500 2 2 32  
708 709 2 2.2400 2.3184 -6.1587 2.4355 2.5953 -6.8278 0.0700 5.8333 10.0000 4 2 2  
244 245 23 -2.0206 0.6975 -16.1039 -2.6000 1.2363 -16.7155 0.0300 5.8393 9.8750 2 2 23  
183 184 14 0.9674 2.1569 -12.9212 1.2885 2.8830 -13.5292 0.0300 5.8571 11.0000 2 2 14  
43 44 1 -0.1721 -0.9998 -25.6093 -0.2374 -1.0802 -26.0985 0.0900 5.8750 14.0000 1 2 1  
122 123 5 3.7600 2.6123 -9.1326 4.4083 3.1566 -9.6650 0.0300 5.8750 12.1250 2 2 5  
278 279 28 0.3170 -0.9680 -17.8047 1.1380 -1.5383 -17.8344 0.0300 5.8929 9.2500 2 2 28  
