system,year,day,depth,measured_mean,measured_std,simulated_mean,simulated_std
minirhizo,1997,193.0,95,0.041666666666666664,0.20412414523193148,0.041666666666666664,0.09316949906249125
minirhizo,1997,193.0,100,0.0,0.0,0.0,0.0
minirhizo,1997,193.0,105,0.041666666666666664,0.2041241452319315,0.0,0.0
minirhizo,1997,193.0,110,0.0,0.0,0.0,0.0
minirhizo,1997,193.0,115,0.0,0.0,0.0,0.0
minirhizo,1997,193.0,120,0.0,0.0,0.0,0.0
minirhizo,1997,207.0,35,1.0625,1.1638812504793568,1.1666666666666667,1.1242281302693367
minirhizo,1997,207.0,40,1.0,1.3432601483282962,0.9166666666666666,0.9965217285917832
minirhizo,1997,207.0,45,1.1041666666666667,1.2767074387102046,1.4166666666666667,1.2720281268728122
minirhizo,1997,207.0,50,0.7083333333333334,0.9990937922923461,0.7083333333333334,0.8090203266228166
minirhizo,1997,207.0,55,0.625,1.1909988500706306,0.375,0.19094065395649334
minirhizo,1997,207.0,60,0.5208333333333334,0.8402790254312612,0.3333333333333333,0.23570226039551584
minirhizo,1997,207.0,65,0.5625,1.0664090495065977,0.8333333333333334,0.7728015412913086
minirhizo,1997,207.0,70,0.6458333333333334,1.0265938474081326,0.4166666666666667,0.7168604389202189
minirhizo,1997,207.0,75,0.5833333333333334,1.203858530857692,0.8333333333333334,0.8858454843945541
minirhizo,1997,207.0,80,0.5416666666666666,1.3098014010318233,0.5,0.45643546458763845
minirhizo,1997,207.0,85,0.5,1.0632190661423897,0.08333333333333333,0.1863389981249825
minirhizo,1997,207.0,90,0.3333333333333333,1.0494995356656043,0.041666666666666664,0.09316949906249125
minirhizo,1997,207.0,95,0.4375,1.1731831466792275,0.041666666666666664,0.09316949906249125
minirhizo,1997,207.0,100,0.3125,1.040615411563085,0.041666666666666664,0.09316949906249125
minirhizo,1997,207.0,105,0.08333333333333333,0.28232985128663995,0.0,0.0
minirhizo,1997,207.0,110,0.041666666666666664,0.2041241452319315,0.0,0.0
minirhizo,1997,207.0,115,0.0,0.0,0.0,0.0
minirhizo,1997,207.0,120,0.0,0.0,0.0,0.0
minirhizo,1997,227.0,35,1.3541666666666667,1.0681064784352552,1.6666666666666667,1.7057907908715597
minirhizo,1997,227.0,40,1.3333333333333333,1.2740441145412122,1.0,1.0
minirhizo,1997,227.0,45,1.2291666666666667,1.0212861314630883,1.4583333333333333,1.3261525385699624
minirhizo,1997,227.0,50,0.9583333333333334,1.0725494482030093,0.8333333333333334,0.7592027982620249
minirhizo,1997,227.0,55,1.1666666666666667,1.442120017518492,0.5,0.28867513459481287
minirhizo,1997,227.0,60,1.1041666666666667,0.977787727771069,0.375,0.3145764348029479
minirhizo,1997,227.0,65,1.125,1.2180704627294403,1.0,1.0408329997330663
minirhizo,1997,227.0,70,1.2708333333333333,1.6350719081824923,0.6666666666666666,0.8620067027323834
minirhizo,1997,227.0,75,1.1666666666666667,1.6263233184800259,1.375,1.2140668570277888
minirhizo,1997,227.0,80,1.1458333333333333,1.4024758129098347,1.125,0.8630131323836657
minirhizo,1997,227.0,85,0.9791666666666666,1.455717114978243,0.16666666666666666,0.1863389981249825
minirhizo,1997,227.0,90,0.9375,1.4242656383890093,0.041666666666666664,0.09316949906249125
minirhizo,1997,227.0,95,0.9791666666666666,1.3631737796859165,0.16666666666666666,0.1863389981249825
minirhizo,1997,227.0,100,0.5625,1.1824118682113083,0.2916666666666667,0.548039434915246
minirhizo,1997,227.0,105,0.5416666666666666,1.4058624667307678,0.16666666666666666,0.27638539919628335
minirhizo,1997,227.0,110,0.22916666666666666,0.5893837361225682,0.041666666666666664,0.09316949906249125
minirhizo,1997,227.0,115,0.10416666666666667,0.25448868885202575,0.125,0.2795084971874737
minirhizo,1997,227.0,120,0.0625,0.22421360157322034,0.0,0.0
minirhizo,1997,240.0,35,1.2708333333333333,1.083263654392381,1.6666666666666667,1.7057907908715597
minirhizo,1997,240.0,40,1.2083333333333333,1.566751462398404,1.0,1.0
minirhizo,1997,240.0,45,1.0833333333333333,1.0700128673207085,1.4583333333333333,1.3261525385699624
minirhizo,1997,240.0,50,1.125,1.2180704627294403,0.8333333333333334,0.7592027982620249
minirhizo,1997,240.0,55,1.2083333333333333,1.4212415474618956,0.5,0.28867513459481287
minirhizo,1997,240.0,60,0.9375,1.0141659670367826,0.375,0.3145764348029479
minirhizo,1997,240.0,65,0.9166666666666666,1.1293194051465598,1.0,1.0408329997330663
minirhizo,1997,240.0,70,1.3541666666666667,1.4705749146881788,0.6666666666666666,0.8620067027323834
minirhizo,1997,240.0,75,1.1666666666666667,1.2740441145412122,1.375,1.2140668570277888
minirhizo,1997,240.0,80,1.2708333333333333,1.3103199631376687,1.125,0.8630131323836657
minirhizo,1997,240.0,85,0.7916666666666666,1.2930976178445932,0.16666666666666666,0.1863389981249825
minirhizo,1997,240.0,90,1.2083333333333333,1.6279933411536363,0.041666666666666664,0.09316949906249125
minirhizo,1997,240.0,95,1.2916666666666667,1.8292114401439827,0.16666666666666666,0.1863389981249825
minirhizo,1997,240.0,100,1.0416666666666667,1.587427962533067,0.2916666666666667,0.548039434915246
minirhizo,1997,240.0,105,0.6458333333333334,1.4102047852109578,0.16666666666666666,0.27638539919628335
minirhizo,1997,240.0,110,0.3333333333333333,0.8030738049717996,0.041666666666666664,0.09316949906249125
minirhizo,1997,240.0,115,0.16666666666666666,0.637022057270606,0.125,0.2795084971874737
minirhizo,1997,240.0,120,0.08333333333333333,0.40824829046386296,0.0,0.0
